time,demand
1560,0.523
1561,0.546
1562,0.495
1563,0.457
1564,0.312
1565,0.290
1566,0.267
1567,0.273
1568,0.272
1569,0.483
1570,1.000
1571,1.201
1572,2.322
1573,1.153
1574,1.226
1575,1.632
1576,1.665
1577,1.421
1578,1.253
1579,0.985
1580,0.647
1581,0.450
1582,1.608
1583,0.537
1584,0.498
1585,0.506
1586,0.529
1587,0.363
1588,0.341
1589,0.318
1590,0.310
1591,0.300
1592,0.484
1593,0.789
1594,0.849
1595,1.086
1596,1.983
1597,0.681
1598,1.015
1599,1.402
1600,1.381
1601,1.213
1602,2.235
1603,0.984
1604,0.786
1605,0.486
1606,1.744
1607,0.372
1608,0.526
1609,0.701
1610,0.574
1611,0.555
1612,0.383
1613,0.285
1614,0.261
1615,0.272
1616,0.284
1617,0.752
1618,0.830
1619,0.909
1620,2.247
1621,0.911
1622,1.038
1623,1.253
1624,1.296
1625,1.299
1626,1.205
1627,0.943
1628,0.749
1629,0.470
1630,1.448
1631,0.399
1632,0.722
1633,0.892
1634,0.787
1635,0.545
1636,0.441
1637,0.311
1638,0.286
1639,0.281
1640,0.298
1641,0.800
1642,0.822
1643,0.952
1644,2.156
1645,0.949
1646,0.964
1647,1.182
1648,0.908
1649,0.773
1650,0.653
1651,0.537
1652,0.496
1653,0.502
1654,1.575
1655,0.369
1656,0.569
1657,0.859
1658,0.791
1659,0.801
1660,0.488
1661,0.299
1662,0.293
1663,0.272
1664,0.276
1665,0.730
1666,1.151
1667,0.744
1668,2.208
1669,0.719
1670,1.167
1671,1.280
1672,0.862
1673,0.994
1674,0.949
1675,0.835
1676,0.505
1677,0.932
1678,2.879
1679,0.782
1680,0.711
1681,1.033
1682,0.862
1683,0.610
1684,0.431
1685,0.286
1686,0.284
1687,0.320
1688,0.301
1689,0.671
1690,0.852
1691,0.967
1692,2.512
1693,1.140
1694,1.314
1695,1.388
1696,1.361
1697,1.296
1698,1.193
1699,0.918
1700,0.760
1701,0.576
1702,2.783
1703,0.640
1704,0.873
1705,1.032
1706,2.668
1707,0.752
1708,0.390
1709,0.312
1710,0.318
1711,0.298
1712,0.306
1713,0.272
1714,0.669
1715,1.096
1716,2.263
1717,1.014
1718,1.224
1719,1.096
1720,1.267
1721,1.109
1722,1.026
1723,3.129
1724,0.765
1725,0.534
1726,1.500
1727,0.532
1728,0.946
1729,0.784
1730,0.701
1731,0.427
1732,0.431
1733,0.587
1734,0.542
1735,0.321
1736,0.321
1737,0.286
1738,0.757
1739,0.887
1740,2.189
1741,1.056
1742,1.384
1743,1.448
1744,1.258
1745,1.232
1746,2.416
1747,0.955
1748,0.529
1749,1.469
1750,2.201
1751,0.836
1752,2.351
1753,0.554
1754,0.696
1755,0.608
1756,0.402
1757,0.323
1758,0.337
1759,0.320
1760,0.334
1761,0.786
1762,0.826
1763,0.875
1764,2.315
1765,1.266
1766,1.331
1767,1.294
1768,1.434
1769,2.234
1770,1.874
1771,1.056
1772,1.894
1773,1.634
1774,2.202
1775,2.613
1776,1.020
1777,0.962
1778,0.933
1779,0.545
1780,0.393
1781,0.339
1782,0.322
1783,0.343
1784,0.320
1785,0.635
1786,0.857
1787,0.681
1788,2.236
1789,0.839
1790,0.907
1791,1.091
1792,0.902
1793,2.291
1794,1.633
1795,0.665
1796,0.633
1797,0.663
1798,2.088
1799,1.022
1800,0.894
1801,2.488
1802,2.336
1803,0.473
1804,0.351
1805,0.302
1806,0.300
1807,0.305
1808,0.302
1809,0.583
1810,0.850
1811,1.185
1812,2.687
1813,0.980
1814,1.157
1815,1.353
1816,1.292
1817,1.324
1818,1.362
1819,1.003
1820,1.464
1821,1.446
1822,1.773
1823,0.915
1824,1.257
1825,2.626
1826,0.837
1827,0.820
1828,0.560
1829,0.312
1830,0.300
1831,0.279
1832,0.275
1833,0.613
1834,1.021
1835,1.124
1836,2.370
1837,1.352
1838,1.349
1839,1.374
1840,1.450
1841,1.406
1842,1.292
1843,1.134
1844,0.838
1845,0.714
1846,2.144
1847,0.599
1848,0.591
1849,1.030
1850,0.807
1851,0.544
1852,0.355
1853,0.294
1854,0.302
1855,0.300
1856,0.299
1857,0.630
1858,0.834
1859,1.354
1860,2.653
1861,1.387
1862,1.384
1863,1.269
1864,1.370
1865,1.340
1866,1.313
1867,1.283
1868,2.811
1869,0.459
1870,1.959
1871,1.434
1872,3.755
1873,2.128
1874,0.873
1875,1.713
1876,0.379
1877,0.316
1878,0.317
1879,0.312
1880,0.318
1881,0.314
1882,0.770
1883,1.064
1884,2.623
1885,2.933
1886,0.964
1887,1.125
1888,0.858
1889,1.161
1890,1.113
1891,0.852
1892,0.794
1893,0.510
1894,2.125
1895,2.834
1896,0.878
1897,2.331
1898,0.666
1899,0.448
1900,0.294
1901,0.299
1902,0.293
1903,0.296
1904,0.294
1905,0.292
1906,0.922
1907,0.708
1908,1.930
1909,0.804
1910,1.646
1911,1.560
1912,3.005
1913,3.552
1914,1.020
1915,0.892
1916,0.807
1917,0.720
1918,1.555
1919,2.495
1920,2.533
1921,1.906
1922,0.623
1923,0.401
1924,0.289
1925,0.302
1926,0.301
1927,0.299
1928,0.332
1929,0.812
1930,0.853
1931,0.975
1932,2.411
1933,1.035
1934,0.762
1935,0.788
1936,0.871
1937,1.471
1938,1.146
1939,1.994
1940,0.724
1941,0.449
1942,1.663
1943,0.472
1944,0.602
1945,1.020
1946,0.807
1947,0.478
1948,0.404
1949,0.324
1950,0.302
1951,0.279
1952,0.300
1953,0.685
1954,1.027
1955,0.881
1956,2.438
1957,0.929
1958,0.834
1959,1.124
1960,1.184
1961,1.257
1962,1.292
1963,0.991
1964,0.787
1965,1.578
1966,1.805
1967,0.937
1968,1.507
1969,2.218
1970,0.966
1971,0.537
1972,0.369
1973,0.287
1974,0.273
1975,0.297
1976,0.292
1977,0.622
1978,1.108
1979,1.270
1980,2.319
1981,0.888
1982,1.112
1983,1.139
1984,1.078
1985,1.051
1986,0.928
1987,0.658
1988,0.559
1989,0.900
1990,1.939
1991,0.826
1992,0.759
1993,1.041
1994,0.771
1995,0.521
1996,0.366
1997,0.304
1998,0.310
1999,0.275
2000,0.293
2001,0.634
2002,1.243
2003,1.013
2004,2.634
2005,1.376
2006,1.676
2007,1.442
2008,3.688
2009,1.887
2010,1.304
2011,1.153
2012,0.830
2013,0.929
2014,1.737
2015,0.565
2016,0.545
2017,0.970
2018,0.810
2019,0.539
2020,0.356
2021,0.310
2022,0.303
2023,0.306
2024,0.298
2025,0.588
2026,0.916
2027,1.138
2028,2.599
2029,1.320
2030,1.435
2031,1.390
2032,1.351
2033,1.286
2034,1.329
2035,1.177
2036,0.943
2037,0.877
2038,1.919
2039,0.629
2040,0.966
2041,1.649
2042,1.717
2043,0.557
2044,0.346
2045,0.331
2046,0.295
2047,0.300
2048,0.303
2049,0.315
2050,0.547
2051,0.871
2052,2.404
2053,1.315
2054,1.501
2055,1.532
2056,1.438
2057,1.394
2058,1.315
2059,1.004
2060,0.772
2061,0.530
2062,1.487
2063,0.549
2064,0.655
2065,0.578
2066,0.662
2067,0.361
2068,0.331
2069,0.312
2070,0.308
2071,0.302
2072,0.291
2073,0.284
2074,0.779
2075,1.028
2076,2.306
2077,1.254
2078,2.330
2079,2.988
2080,1.375
2081,1.384
2082,1.328
2083,1.023
2084,0.719
2085,0.893
2086,2.036
2087,1.067
2088,2.307
2089,0.590
2090,0.735
2091,0.500
2092,0.363
2093,0.338
2094,0.330
2095,0.330
2096,0.324
2097,0.761
2098,0.940
2099,1.345
2100,2.518
2101,1.411
2102,1.613
2103,1.474
2104,1.579
2105,3.121
2106,1.598
2107,1.275
2108,2.479
2109,1.268
2110,2.968
2111,3.225
2112,0.643
2113,1.128
2114,0.820
2115,0.620
2116,0.363
2117,0.310
2118,0.301
2119,0.317
2120,0.305
2121,0.629
2122,0.983
2123,1.206
2124,2.553
2125,1.318
2126,1.264
2127,1.183
2128,1.319
2129,1.182
2130,1.167
2131,0.917
2132,0.628
2133,0.404
2134,1.557
2135,0.563
2136,0.585
2137,1.124
2138,0.936
2139,0.478
2140,0.342
2141,0.316
