time,demand
533,0.516
534,0.646
535,0.550
536,0.543
537,0.809
538,0.914
539,1.305
540,1.020
541,0.789
542,0.789
543,0.888
544,0.829
545,0.777
546,0.624
547,0.549
548,0.652
549,1.003
550,1.014
551,1.023
552,0.849
553,0.790
554,0.544
555,0.462
556,0.443
557,0.498
558,0.453
559,0.439
560,0.444
561,0.514
562,0.617
563,1.250
564,1.145
565,1.316
566,0.910
567,1.235
568,0.902
569,1.078
570,1.016
571,0.889
572,1.120
573,0.996
574,0.997
575,0.971
576,0.919
577,0.611
578,0.555
579,0.631
580,0.612
581,0.564
582,0.587
583,0.623
584,0.594
585,0.538
586,0.686
587,1.336
588,1.731
589,1.152
590,1.254
591,1.221
592,1.261
593,1.045
594,0.767
595,1.216
596,1.552
597,1.392
598,2.823
599,0.996
600,0.935
601,0.856
602,0.709
603,0.753
604,0.485
605,0.470
606,0.485
607,0.409
608,0.625
609,1.078
610,0.680
611,0.923
612,0.867
613,1.036
614,0.950
615,1.009
616,1.265
617,1.007
618,0.801
619,0.913
620,0.952
621,0.889
622,0.917
623,0.904
624,0.818
625,0.719
626,0.562
627,0.606
628,0.609
629,0.588
630,0.548
631,0.619
632,0.606
633,0.780
634,1.074
635,1.618
636,0.978
637,0.793
638,0.836
639,0.836
640,0.822
641,0.614
642,0.519
643,0.489
644,0.508
645,0.878
646,1.046
647,0.939
648,0.933
649,0.738
650,0.556
651,0.420
652,0.480
653,0.465
654,0.421
655,0.501
656,0.480
657,0.654
658,0.713
659,0.981
660,1.057
661,1.223
662,1.135
663,1.169
664,0.862
665,0.676
666,0.489
667,0.451
668,0.511
669,0.499
670,0.499
671,0.591
672,0.877
673,0.835
674,0.783
675,0.630
676,0.509
677,0.472
678,0.423
679,0.496
680,0.481
681,0.766
682,1.055
683,1.367
684,0.787
685,0.682
686,0.878
687,0.925
688,0.825
689,0.706
690,0.577
691,0.591
692,0.585
693,0.618
694,0.626
695,0.664
696,0.848
697,0.811
698,0.754
699,0.490
700,0.475
701,0.479
702,0.432
703,0.426
704,0.466
705,0.721
706,0.888
707,1.065
708,0.807
709,0.703
710,0.732
711,0.801
712,0.666
713,0.565
714,0.550
715,0.575
716,0.597
717,0.586
718,0.592
719,0.601
720,0.484
721,0.920
722,0.555
723,0.472
724,0.406
725,0.464
726,0.492
727,0.452
728,0.407
729,0.484
730,0.544
731,0.891
732,1.319
733,1.126
734,1.487
735,1.616
736,1.134
737,0.987
738,0.835
739,1.081
740,1.205
741,1.108
