time,demand
286,2.532
287,2.333
288,1.697
289,1.613
290,2.857
291,3.761
292,1.528
293,0.727
294,0.749
295,0.646
296,0.580
297,0.560
298,0.561
299,0.978
300,0.926
301,0.914
302,1.139
303,1.914
304,1.700
305,1.635
306,1.687
307,1.848
308,2.107
309,2.630
310,2.243
311,1.976
312,1.805
313,1.608
314,2.656
315,1.773
316,0.771
317,0.790
318,0.751
319,0.809
320,0.734
321,0.559
322,0.729
323,1.360
324,1.592
325,1.525
326,1.335
327,1.705
328,1.983
329,2.139
330,1.773
331,2.946
332,2.450
333,2.005
334,2.417
335,2.604
336,2.500
337,2.415
338,3.290
339,2.112
340,0.769
341,0.662
342,0.616
343,0.650
344,0.612
345,0.596
346,1.393
347,1.557
348,1.073
349,1.030
350,2.010
351,2.326
352,1.681
353,1.620
354,1.667
355,1.530
356,1.361
357,2.248
358,2.023
359,1.944
360,1.715
361,1.744
362,2.762
363,3.452
364,0.661
365,0.719
366,0.701
367,0.688
368,0.666
369,0.723
370,0.927
371,1.279
372,1.786
373,1.772
374,1.579
375,1.694
376,1.695
377,1.813
378,1.618
379,1.560
380,2.091
381,1.711
382,1.808
383,1.420
384,2.158
385,2.145
386,3.186
387,4.086
388,3.946
389,0.686
390,0.616
391,0.644
392,0.655
393,0.613
394,1.006
395,0.990
396,0.929
397,0.847
398,0.803
399,1.090
400,1.019
401,1.557
402,1.529
403,1.788
404,1.926
405,1.729
406,1.920
407,2.261
408,2.181
409,2.217
410,3.210
411,4.168
412,0.965
413,0.689
414,0.732
415,0.686
416,0.732
417,0.696
418,1.344
419,1.335
420,1.492
421,1.267
422,1.312
423,1.838
424,1.727
425,2.195
426,1.910
427,1.978
428,2.033
429,1.573
430,1.927
431,1.806
432,1.657
433,1.904
434,2.896
435,2.104
436,0.656
437,0.663
438,0.633
439,0.608
440,0.660
441,0.649
442,1.289
443,1.432
444,1.005
445,0.715
446,0.673
447,0.884
448,1.603
449,1.607
450,2.600
451,2.315
452,1.751
453,1.222
454,1.460
455,1.631
456,1.287
457,1.340
458,2.064
459,2.514
460,0.743
461,0.689
462,0.654
463,0.676
464,0.625
465,0.618
466,1.606
467,1.961
468,1.925
469,1.258
470,1.639
471,1.351
472,1.258
473,1.275
474,1.818
475,1.712
476,2.052
477,2.768
478,3.169
479,2.267
480,2.270
481,2.115
482,3.177
483,4.146
484,1.303
485,0.913
486,0.963
487,0.757
488,0.770
489,0.754
490,1.332
491,1.582
492,1.800
493,1.415
494,1.191
495,1.333
496,1.359
497,1.266
498,1.486
499,1.617
500,2.488
501,2.211
502,1.612
503,2.221
504,2.362
505,2.575
506,2.938
507,2.556
508,0.725
509,0.787
510,0.768
511,0.813
512,0.603
513,0.732
514,2.194
515,2.247
516,2.085
517,1.886
518,1.783
519,1.822
520,1.642
521,1.672
522,1.733
523,1.652
524,2.368
525,3.649
526,2.311
527,2.258
528,2.607
529,2.559
530,3.141
531,4.102
532,1.618
533,0.772
534,0.725
535,0.569
536,0.608
537,0.664
538,0.871
539,1.456
540,1.331
541,1.637
542,1.227
543,1.004
544,1.196
545,1.468
546,1.527
547,1.210
548,1.475
549,1.262
550,1.243
551,1.414
552,1.429
553,1.439
554,2.437
555,3.465
556,1.724
557,0.650
558,0.607
559,0.641
560,0.598
561,0.652
562,0.596
563,0.824
564,0.882
565,1.257
566,1.025
567,1.136
568,1.355
569,1.941
570,1.962
571,1.831
572,2.251
573,2.007
574,1.634
575,2.145
576,2.202
577,2.410
578,2.975
579,3.969
580,3.481
581,0.608
582,0.617
583,0.591
584,0.569
585,0.621
586,0.719
587,0.653
588,0.944
589,1.070
590,1.277
591,1.911
592,1.519
593,1.586
594,1.427
595,1.849
596,1.355
597,0.986
598,1.311
599,0.895
600,1.132
601,1.199
602,2.022
603,2.492
604,0.666
605,0.633
606,0.590
607,0.634
608,0.651
609,1.027
610,2.009
611,1.996
612,1.736
613,1.772
614,1.082
615,1.834
616,1.852
617,1.260
618,1.643
619,2.317
620,1.735
621,2.020
622,1.937
623,1.778
624,2.778
625,2.301
626,3.237
627,1.999
628,0.654
629,0.689
630,0.630
631,0.666
632,0.691
633,0.724
634,1.724
635,1.551
636,1.596
637,1.858
638,1.647
639,2.098
640,1.426
641,1.012
642,1.051
643,0.728
644,0.930
645,2.011
646,2.079
647,1.523
648,1.432
649,1.496
650,2.638
651,3.498
652,1.092
653,0.965
654,0.854
655,0.790
656,0.746
657,0.788
658,1.482
659,1.764
660,2.181
661,1.597
662,2.050
663,1.864
664,1.715
665,1.668
666,1.621
667,2.173
668,2.379
669,2.753
670,2.537
671,1.980
672,2.021
673,2.165
674,3.148
675,4.062
676,1.012
677,0.823
678,0.868
679,0.806
680,0.743
681,1.071
682,1.412
683,1.445
684,2.125
685,2.872
686,2.461
687,1.937
688,1.285
689,1.366
690,1.312
691,1.230
692,1.437
693,2.698
694,2.344
695,2.149
696,1.827
697,1.482
698,2.485
699,3.724
700,1.267
701,0.794
702,0.775
703,0.750
704,0.643
705,0.639
706,0.787
707,0.995
708,0.890
709,1.354
710,1.108
711,1.043
712,1.115
713,1.178
714,1.313
715,1.313
716,1.135
717,0.799
718,1.186
719,1.551
720,1.440
721,1.074
722,2.328
723,3.101
724,3.005
725,0.650
726,0.709
727,0.658
728,0.663
729,0.710
730,1.268
731,1.182
732,1.353
733,1.624
734,1.661
735,3.717
736,3.895
737,3.361
738,2.818
739,2.745
740,2.549
741,2.533
742,2.539
743,2.507
744,2.525
745,2.561
746,3.220
747,3.849
748,2.168
749,0.796
750,0.798
751,0.843
752,0.749
753,0.837
754,0.757
755,0.845
756,1.365
757,1.577
758,2.059
759,2.442
760,3.356
761,2.821
762,2.758
763,2.015
764,1.914
765,1.632
766,1.564
767,1.601
768,2.000
769,1.939
770,2.993
771,3.821
772,2.507
773,1.000
774,0.871
775,0.866
776,0.850
777,0.862
778,0.940
779,1.633
780,1.545
781,1.591
782,2.937
783,2.769
784,1.990
785,1.408
786,1.308
787,2.683
788,1.831
789,1.033
790,1.736
791,1.764
792,1.539
793,1.967
794,3.004
795,3.865
796,1.635
797,0.931
798,0.966
799,0.971
800,0.994
801,1.031
802,1.096
803,1.167
804,1.212
805,1.817
806,1.875
807,1.624
808,1.441
809,1.442
810,1.917
811,1.914
812,1.841
813,2.464
814,2.929
815,2.016
816,1.943
817,2.163
818,3.410
819,3.666
820,0.961
821,0.943
822,0.998
823,0.986
824,0.843
825,0.852
826,0.825
827,1.212
828,1.198
829,1.321
830,1.472
831,2.475
832,2.109
833,1.415
834,1.770
835,1.890
836,1.930
837,2.301
838,2.516
839,2.658
840,2.538
841,2.593
842,3.570
843,2.512
844,0.851
845,0.805
846,0.793
847,0.850
848,0.840
849,0.907
850,1.377
851,1.493
852,1.249
853,1.235
854,2.302
855,1.900
856,1.526
857,1.966
858,1.904
859,1.554
860,1.559
861,1.804
862,2.095
863,1.850
864,1.802
865,1.850
866,2.900
867,3.847
868,1.257
869,0.840
870,0.825
871,0.812
872,0.847
873,0.847
874,1.388
875,1.786
876,1.471
877,1.414
878,1.360
879,1.382
880,1.391
881,1.374
882,1.361
883,1.548
884,1.478
885,1.399
886,1.412
887,1.524
888,1.614
889,1.684
890,2.834
891,3.812
892,3.695
893,1.580
894,0.948
895,0.890
896,0.944
897,0.945
898,0.902
899,1.814
900,1.278
901,1.154
902,1.301
903,1.286
904,1.404
905,1.417
906,2.043
907,2.434
908,2.499
909,2.061
910,1.692
911,1.632
912,1.595
913,1.639
914,2.681
915,3.814
916,3.854
917,3.273
918,0.798
919,0.846
920,0.843
921,0.788
922,0.856
923,1.009
924,2.222
925,2.108
926,1.992
927,2.351
928,3.103
929,3.096
930,3.162
931,3.711
932,2.858
933,2.523
934,2.862
935,2.094
936,2.223
937,2.108
938,2.871
939,4.006
940,1.525
941,1.280
942,1.265
943,1.246
944,1.336
945,1.384
946,1.430
947,2.237
948,2.150
949,2.611
950,1.966
951,1.329
952,1.850
953,2.066
954,2.074
955,2.397
956,3.010
957,1.799
958,1.463
959,1.478
960,1.420
961,1.564
962,2.931
963,3.865
964,1.023
965,0.784
966,0.806
967,0.780
968,0.805
969,0.780
970,1.118
971,1.424
972,1.694
973,1.636
974,2.571
975,2.183
976,1.672
977,1.447
978,1.320
979,2.167
980,3.650
981,2.841
982,2.538
983,2.515
984,2.513
985,2.484
986,3.117
987,3.506
988,1.175
989,1.005
990,1.102
991,1.086
992,1.086
993,1.092
994,1.162
995,1.326
996,1.419
997,1.487
998,1.607
999,2.373
1000,2.034
1001,1.911
1002,1.305
1003,1.308
1004,1.452
1005,3.065
1006,1.530
1007,1.455
1008,1.496
1009,1.454
1010,2.475
1011,3.379
1012,2.641
1013,0.810
1014,0.836
1015,0.814
1016,0.771
1017,0.811
1018,1.116
1019,1.031
1020,1.296
1021,1.369
1022,1.388
1023,1.362
1024,1.868
1025,2.325
1026,3.276
1027,2.969
1028,2.553
1029,2.248
1030,2.347
1031,1.596
1032,2.476
1033,2.479
1034,3.309
1035,4.146
1036,2.546
1037,0.826
1038,0.810
1039,0.773
1040,0.749
1041,0.781
1042,0.986
1043,1.111
1044,1.277
1045,1.593
1046,1.733
1047,3.145
1048,2.958
1049,1.618
1050,1.422
1051,1.474
1052,1.483
1053,1.323
1054,1.163
1055,1.213
1056,1.189
1057,1.426
1058,2.434
1059,3.413
1060,2.613
1061,0.721
1062,0.685
1063,0.745
1064,0.679
1065,0.727
1066,0.854
1067,1.508
1068,3.468
1069,2.074
1070,2.189
1071,2.901
1072,2.213
1073,2.198
1074,2.101
1075,1.753
1076,1.750
1077,1.583
1078,1.498
1079,1.472
1080,1.851
1081,1.737
1082,2.717
1083,1.763
1084,1.263
1085,1.099
1086,1.061
1087,0.759
1088,0.681
1089,0.649
1090,0.595
1091,1.630
1092,1.624
1093,1.491
1094,1.078
1095,1.072
1096,1.495
1097,2.161
1098,2.002
1099,1.820
1100,1.803
1101,1.685
1102,1.576
1103,1.741
1104,1.566
1105,1.653
1106,2.694
1107,3.174
1108,3.155
1109,3.107
1110,3.114
1111,3.141
1112,1.448
1113,1.092
1114,1.270
1115,1.489
1116,2.887
1117,2.700
1118,1.924
1119,1.570
1120,1.658
1121,1.849
1122,2.604
1123,1.768
1124,2.862
1125,2.051
1126,1.517
1127,2.237
1128,2.499
1129,2.055
1130,2.216
1131,3.221
1132,3.181
1133,3.277
1134,3.303
1135,3.219
1136,1.558
1137,1.224
1138,1.395
1139,1.414
1140,1.644
1141,1.971
1142,1.815
1143,1.782
1144,2.232
1145,1.962
1146,1.980
1147,1.985
1148,1.665
1149,1.952
1150,2.253
1151,2.195
1152,1.926
1153,1.547
1154,1.410
1155,1.390
1156,0.900
1157,0.853
1158,0.914
1159,0.893
1160,0.851
1161,0.916
1162,0.897
1163,0.940
1164,1.045
1165,1.016
1166,1.321
1167,1.287
1168,1.189
1169,1.388
1170,1.750
1171,1.738
1172,1.454
1173,1.263
1174,2.163
1175,2.240
1176,2.132
1177,1.437
1178,2.904
1179,3.424
1180,1.072
1181,0.731
1182,0.750
1183,0.675
1184,0.752
1185,0.723
1186,1.118
1187,1.114
1188,1.522
1189,1.377
1190,2.110
1191,2.366
1192,2.291
1193,2.266
1194,2.165
1195,2.128
1196,2.247
1197,2.251
1198,2.642
1199,2.282
1200,2.395
1201,1.453
1202,3.015
1203,3.590
1204,1.928
1205,0.820
1206,0.825
1207,0.754
1208,0.825
1209,0.756
1210,0.825
1211,0.965
1212,1.070
1213,1.444
1214,2.035
1215,2.770
1216,1.600
1217,1.747
1218,2.137
1219,2.077
1220,2.136
1221,2.087
1222,1.966
1223,1.868
1224,1.730
1225,1.876
1226,3.355
1227,2.996
1228,0.790
1229,0.845
1230,0.847
1231,0.770
1232,0.833
1233,0.844
1234,0.772
1235,0.851
1236,1.381
1237,1.465
1238,1.415
1239,1.309
1240,1.658
1241,1.646
1242,1.521
1243,1.458
1244,1.382
1245,1.254
1246,2.161
1247,2.069
1248,1.246
1249,2.628
1250,3.699
1251,3.718
1252,2.667
1253,0.967
1254,0.829
1255,0.861
1256,0.785
1257,0.837
1258,0.849
1259,1.195
1260,1.572
1261,1.324
1262,1.322
1263,1.368
1264,1.619
1265,1.891
1266,1.612
1267,1.654
1268,2.921
1269,2.633
1270,2.772
1271,2.570
1272,2.223
1273,2.335
1274,3.713
1275,4.094
1276,2.129
1277,1.031
1278,0.923
1279,0.937
1280,0.940
1281,0.909
1282,0.974
1283,1.338
1284,1.366
1285,1.818
1286,1.901
1287,2.057
1288,1.906
1289,1.923
1290,1.983
1291,1.957
1292,1.975
1293,2.345
1294,2.111
1295,1.984
1296,2.101
1297,2.419
1298,3.788
1299,3.521
1300,0.937
1301,0.881
1302,0.735
1303,0.793
1304,0.749
1305,0.831
1306,1.066
1307,1.447
1308,2.008
1309,2.157
1310,2.491
1311,2.464
1312,2.540
1313,2.406
1314,2.258
1315,1.890
1316,1.857
1317,1.793
1318,1.592
1319,2.578
1320,2.533
1321,2.654
1322,4.228
1323,4.694
1324,1.425
1325,0.847
1326,0.886
1327,0.848
1328,0.816
1329,0.873
1330,1.065
1331,1.354
1332,1.562
1333,2.140
1334,1.900
1335,2.174
1336,2.135
1337,2.066
1338,2.321
1339,2.606
1340,2.893
1341,2.955
1342,2.072
1343,2.486
1344,2.359
1345,2.490
1346,3.422
1347,3.467
1348,0.986
1349,0.786
1350,0.804
1351,0.826
1352,0.753
1353,0.973
1354,1.362
1355,2.031
1356,2.317
1357,1.231
1358,0.900
1359,0.973
1360,1.569
1361,2.212
1362,3.280
1363,2.875
1364,2.148
1365,1.910
1366,1.885
1367,1.928
1368,1.913
1369,1.766
1370,3.311
1371,3.802
1372,1.317
1373,0.826
1374,0.816
1375,0.783
1376,0.809
1377,0.869
1378,1.104
1379,1.224
1380,1.592
1381,1.680
1382,1.803
1383,2.044
1384,1.875
1385,1.985
1386,1.874
1387,1.840
1388,1.898
1389,1.598
1390,1.561
1391,2.737
1392,2.707
1393,2.359
1394,3.749
1395,4.109
1396,4.051
1397,1.322
1398,0.952
1399,0.792
1400,0.797
1401,0.724
1402,1.223
1403,1.691
1404,1.920
1405,1.933
1406,2.370
1407,1.820
1408,1.878
1409,1.961
1410,2.194
1411,2.887
1412,2.365
1413,2.325
1414,2.318
1415,2.395
1416,1.896
1417,1.766
1418,3.170
1419,3.691
1420,1.383
1421,0.806
1422,0.714
1423,0.778
1424,0.733
1425,0.775
1426,0.879
1427,1.454
1428,1.830
1429,1.891
1430,1.189
1431,1.243
1432,1.417
1433,0.947
1434,0.779
1435,1.052
1436,1.132
1437,1.015
1438,1.107
1439,1.785
1440,1.734
1441,1.471
1442,2.764
1443,2.995
1444,0.829
1445,0.816
1446,0.768
1447,0.797
1448,0.790
1449,0.928
1450,2.014
1451,1.988
1452,1.728
1453,1.571
1454,1.500
1455,1.623
1456,1.532
1457,1.331
1458,1.130
1459,1.208
1460,1.231
1461,1.042
1462,0.959
1463,1.732
1464,2.538
1465,2.220
1466,3.449
1467,3.711
1468,0.928
1469,0.875
1470,0.914
1471,0.825
1472,0.864
1473,0.713
1474,1.041
1475,1.358
1476,1.477
1477,1.486
1478,1.755
1479,1.661
1480,1.726
1481,1.700
1482,2.256
1483,2.767
1484,1.792
1485,3.350
1486,3.061
1487,2.450
1488,2.690
1489,3.037
1490,3.862
1491,3.995
1492,1.555
1493,0.838
1494,0.762
1495,0.840
1496,0.739
1497,0.665
1498,1.174
1499,1.587
1500,1.644
1501,1.474
1502,1.240
1503,1.547
1504,1.639
1505,2.039
1506,2.019
1507,2.489
1508,2.858
1509,2.287
1510,1.899
1511,3.072
1512,2.934
1513,2.596
1514,3.708
1515,4.061
1516,1.716
1517,0.953
1518,0.942
1519,0.807
1520,0.810
1521,0.849
1522,1.128
1523,1.438
1524,2.119
1525,1.673
1526,1.470
1527,1.948
1528,1.882
1529,1.996
1530,1.972
1531,1.903
1532,1.828
1533,2.024
1534,2.022
1535,1.656
1536,2.387
1537,2.269
1538,3.836
1539,3.226
1540,0.904
1541,0.920
1542,0.766
1543,0.797
1544,0.764
1545,0.680
1546,1.376
1547,1.547
1548,0.996
1549,0.833
1550,0.769
1551,0.828
1552,0.842
1553,0.902
1554,1.647
1555,1.098
1556,1.288
1557,1.279
1558,1.335
1559,1.918
1560,2.298
1561,2.334
1562,3.736
1563,4.135
1564,2.778
1565,0.691
1566,0.644
1567,0.666
1568,0.695
1569,0.622
1570,1.136
1571,1.346
1572,1.451
1573,1.265
1574,1.285
1575,1.250
1576,1.363
1577,1.578
1578,1.899
1579,1.471
1580,1.377
1581,1.357
1582,1.371
1583,1.390
1584,1.338
1585,1.337
1586,3.322
1587,4.173
1588,3.623
1589,0.677
1590,0.624
1591,0.699
1592,0.662
1593,0.664
1594,0.987
1595,1.351
1596,1.460
1597,1.560
1598,1.605
1599,2.337
1600,2.506
1601,2.496
1602,1.969
1603,1.744
1604,2.413
1605,1.828
1606,1.458
1607,1.974
1608,1.931
1609,1.948
1610,1.868
1611,0.825
1612,0.971
1613,0.921
1614,0.774
1615,0.752
1616,0.797
1617,0.764
1618,1.104
1619,1.984
1620,2.379
1621,1.879
1622,1.691
1623,1.540
1624,1.621
1625,2.494
1626,2.481
1627,2.116
1628,2.107
1629,1.939
1630,2.127
1631,2.021
1632,3.122
1633,5.218
1634,3.210
1635,0.952
1636,0.841
1637,0.846
1638,0.853
1639,0.697
1640,0.672
1641,0.694
1642,1.278
1643,1.255
1644,1.694
1645,1.627
1646,1.345
1647,1.160
1648,1.169
1649,1.835
1650,1.781
1651,1.877
1652,1.941
1653,2.619
1654,1.706
1655,1.711
1656,2.073
1657,3.335
1658,0.984
1659,0.890
1660,0.875
1661,0.834
1662,0.694
1663,0.809
1664,1.841
1665,2.828
1666,2.786
1667,1.073
1668,1.289
1669,1.733
1670,1.815
1671,1.737
1672,1.728
1673,2.089
1674,1.996
1675,1.946
1676,1.920
1677,2.179
1678,1.760
1679,1.667
1680,2.480
1681,4.097
1682,3.599
1683,0.783
1684,0.811
1685,0.820
1686,0.848
1687,0.685
1688,0.992
1689,2.071
1690,2.343
1691,1.292
1692,1.202
1693,1.180
1694,1.369
1695,1.676
1696,1.654
1697,1.757
1698,1.889
1699,1.898
1700,1.872
1701,1.870
1702,1.880
1703,2.003
1704,2.492
1705,3.829
1706,3.638
1707,2.816
1708,0.844
1709,0.830
1710,0.823
1711,0.736
1712,0.698
1713,1.036
1714,1.130
1715,1.470
1716,1.308
1717,1.318
1718,0.743
1719,0.686
1720,0.743
1721,0.740
1722,0.748
1723,0.733
1724,0.716
1725,0.823
1726,1.129
1727,1.357
1728,1.894
1729,3.397
1730,3.437
1731,3.073
1732,0.789
1733,0.680
1734,0.647
1735,0.692
1736,0.970
1737,2.225
1738,1.914
1739,1.474
1740,1.644
1741,1.956
1742,2.045
1743,1.854
1744,2.533
1745,2.940
1746,2.625
1747,2.474
1748,2.519
1749,2.991
1750,2.810
1751,2.529
1752,2.804
1753,4.009
1754,3.990
1755,3.993
1756,1.064
1757,0.674
1758,0.695
1759,0.672
1760,1.047
1761,1.572
1762,1.385
1763,2.233
1764,3.280
1765,2.175
1766,2.479
1767,2.163
1768,2.051
1769,2.260
1770,2.213
1771,2.605
1772,2.075
1773,1.939
1774,1.732
1775,1.783
1776,2.483
1777,3.926
1778,3.880
1779,1.107
1780,0.955
1781,0.802
1782,0.756
1783,0.766
1784,1.131
1785,1.917
1786,1.753
1787,1.083
1788,1.459
1789,1.468
1790,1.695
1791,1.728
1792,1.767
1793,1.841
1794,1.852
1795,1.755
1796,1.843
1797,1.598
1798,1.610
1799,1.729
1800,2.232
1801,3.996
1802,3.913
1803,0.943
1804,0.849
1805,0.879
1806,0.889
1807,0.782
1808,0.674
1809,1.388
1810,1.909
1811,1.999
1812,1.982
1813,1.880
1814,1.830
1815,1.812
1816,1.766
1817,1.912
1818,2.083
1819,2.199
1820,2.721
1821,2.386
1822,2.015
1823,1.818
1824,2.304
1825,3.791
1826,3.438
1827,0.840
1828,0.847
1829,0.825
1830,0.813
1831,0.932
1832,2.195
1833,1.339
1834,2.339
1835,2.302
1836,1.517
1837,1.664
1838,1.743
1839,1.754
1840,1.720
1841,2.539
1842,3.062
1843,2.109
1844,2.437
1845,1.964
1846,1.941
1847,2.728
1848,2.888
1849,4.135
1850,2.934
1851,0.881
1852,0.810
1853,0.918
1854,0.774
1855,0.706
1856,1.021
1857,1.651
1858,1.585
1859,1.615
1860,1.934
1861,2.709
1862,3.721
1863,3.173
1864,3.007
1865,3.077
1866,3.088
1867,3.085
1868,3.190
1869,3.502
1870,2.967
1871,2.875
1872,3.587
1873,5.244
1874,5.242
1875,1.382
1876,0.944
1877,0.761
1878,0.689
1879,0.695
1880,0.712
1881,1.224
1882,1.401
1883,1.420
1884,2.263
1885,3.084
1886,3.138
1887,3.088
1888,3.217
1889,3.074
1890,3.069
1891,3.045
1892,3.035
1893,2.918
1894,2.832
1895,2.840
1896,3.359
1897,5.062
1898,5.047
1899,3.741
1900,0.812
1901,0.717
1902,0.619
1903,0.781
1904,1.654
1905,1.809
1906,1.434
1907,1.032
1908,1.242
1909,1.804
1910,2.024
1911,1.808
1912,1.840
1913,2.096
1914,3.201
1915,2.895
1916,2.688
1917,3.070
1918,2.057
1919,1.782
1920,2.242
1921,3.565
1922,3.678
1923,2.332
1924,0.823
1925,0.822
1926,0.851
1927,0.793
1928,0.790
1929,0.928
1930,1.113
1931,1.501
1932,1.662
1933,1.798
1934,1.662
1935,1.720
1936,1.892
1937,1.511
1938,2.043
1939,2.025
1940,1.950
1941,1.816
1942,1.474
1943,1.648
1944,2.077
1945,3.407
1946,2.539
1947,0.679
1948,0.739
1949,0.724
1950,0.679
1951,0.633
1952,0.691
1953,1.255
1954,1.286
1955,1.365
1956,1.417
1957,1.670
1958,1.427
1959,1.799
1960,1.741
1961,1.685
1962,1.750
1963,1.792
1964,2.010
1965,1.768
1966,1.577
1967,2.350
1968,2.834
1969,4.527
1970,3.987
1971,0.959
1972,0.885
1973,0.835
1974,0.846
1975,1.004
1976,1.050
1977,1.326
1978,2.039
1979,2.097
1980,1.671
1981,1.750
1982,1.481
1983,1.300
1984,1.294
1985,1.574
1986,1.734
1987,2.961
1988,2.412
1989,2.390
1990,1.974
1991,1.627
1992,2.270
1993,3.847
1994,3.828
1995,1.431
1996,0.701
1997,0.710
1998,0.663
1999,0.644
2000,0.608
2001,0.943
2002,1.214
2003,2.949
2004,2.976
2005,2.871
2006,2.920
2007,2.922
2008,5.002
2009,4.188
2010,3.209
2011,2.900
2012,2.865
2013,3.063
2014,2.375
2015,2.017
2016,2.381
2017,3.846
2018,3.978
2019,1.428
2020,0.807
2021,0.694
2022,0.709
2023,0.725
2024,0.632
2025,0.916
2026,1.080
2027,1.582
2028,1.696
2029,1.770
2030,1.734
2031,2.396
2032,2.910
2033,2.934
2034,3.017
2035,2.977
2036,2.889
2037,3.070
2038,2.832
2039,2.674
2040,2.170
2041,3.496
2042,3.475
2043,1.123
2044,0.718
2045,0.724
2046,0.722
2047,0.714
2048,1.005
2049,1.165
2050,1.462
2051,2.127
2052,2.442
2053,1.915
2054,1.854
2055,1.812
2056,1.833
2057,2.780
2058,2.918
2059,2.964
2060,2.900
2061,2.901
2062,3.205
2063,3.431
2064,3.422
2065,4.662
2066,4.620
2067,3.776
2068,0.688
2069,0.703
2070,0.731
2071,0.682
2072,0.803
2073,1.008
2074,1.558
2075,2.709
2076,3.000
2077,2.999
2078,3.103
2079,3.557
2080,3.167
2081,3.894
2082,3.832
2083,3.270
2084,3.060
2085,2.893
2086,2.689
2087,2.781
2088,3.286
2089,4.780
2090,4.763
2091,4.758
2092,3.986
2093,0.659
2094,0.686
2095,0.669
2096,0.630
2097,0.855
2098,0.977
2099,1.130
2100,1.647
2101,1.501
2102,1.335
2103,1.324
2104,1.267
2105,1.532
2106,1.937
2107,1.931
2108,1.874
2109,1.794
2110,2.396
2111,2.233
2112,2.660
2113,3.740
2114,3.744
2115,1.068
2116,0.734
2117,0.705
2118,0.708
2119,0.684
2120,0.804
2121,0.902
2122,1.169
2123,1.220
2124,1.302
2125,1.829
2126,1.809
2127,1.737
2128,1.764
2129,1.716
2130,1.769
2131,1.819
2132,2.130
2133,1.801
2134,1.657
2135,1.709
2136,2.597
2137,4.075
2138,3.590
2139,0.734
2140,0.664
2141,0.628
