time,demand
2161,8.104
2162,7.481
2163,5.763
2164,4.775
2165,4.676
2166,4.633
2167,4.616
2168,4.674
2169,4.784
2170,4.874
2171,5.052
2172,6.92
2173,10.413
2174,11.725
2175,12.217
2176,11.864
2177,11.637
2178,11.47
2179,10.814
2180,10.993
2181,10.278
2182,8.068
2183,7.236
2184,8.087
2185,8.608
2186,8.157
2187,6.583
2188,5.271
2189,5.002
2190,4.946
2191,4.924
2192,4.979
2193,5.056
2194,5.088
2195,5.245
2196,6.933
2197,10.399
2198,11.732
2199,12.284
2200,12.082
2201,11.933
2202,11.808
2203,11.064
2204,11.125
2205,10.387
2206,8.293
2207,7.433
2208,8.201
2209,9.095
2210,7.662
2211,5.615
2212,4.999
2213,4.977
2214,4.916
2215,4.91
2216,4.971
2217,5.064
2218,5.1
2219,5.44
2220,8.392
2221,10.967
2222,12.159
2223,12.504
2224,12.151
2225,12.217
2226,11.384
2227,11.151
2228,11.162
2229,9.473
2230,7.644
2231,7.693
2232,8.473
2233,6.631
2234,5.732
2235,5.073
2236,4.542
2237,4.185
2238,4.058
2239,4.058
2240,4.081
2241,4.104
2242,4.219
2243,4.631
2244,6.105
2245,10.074
2246,10.059
2247,9.262
2248,8.074
2249,8.435
2250,9.004
2251,8.552
2252,7.604
2253,6.524
2254,5.515
2255,5.06
2256,4.98
2257,5.809
2258,5.902
2259,5.426
2260,4.515
2261,4.023
2262,3.981
2263,4.017
2264,4.038
2265,4.077
2266,4.157
2267,4.273
2268,4.909
2269,9.764
2270,11.033
2271,11.934
2272,11.795
2273,10.871
2274,10.841
2275,10.007
2276,10.19
2277,10.502
2278,8.333
2279,6.508
2280,7.228
2281,4.126
2282,4.271
2283,4.111
2284,3.961
2285,3.969
2286,4.006
2287,3.996
2288,3.954
2289,3.96
2290,4.166
2291,4.948
2292,9.843
2293,10.418
2294,10.856
2295,10.206
2296,9.461
2297,9.802
2298,9.463
2299,9.458
2300,9.219
2301,7.268
2302,6.019
2303,6.582
2304,7.105
2305,6.617
2306,6.365
2307,5.054
2308,4.063
2309,3.908
2310,3.921
2311,3.951
2312,4.054
2313,4.206
2314,4.335
2315,5.034
2316,9.792
2317,11.076
2318,11.872
2319,11.731
2320,10.96
2321,11.064
2322,10.143
2323,10.33
2324,10.692
2325,8.5
2326,6.628
2327,7.354
2328,8.223
2329,7.533
2330,7.38
2331,5.821
2332,4.45
2333,4.218
2334,4.187
2335,4.172
2336,4.242
2337,4.381
2338,4.493
2339,4.728
2340,6.866
2341,10.013
2342,11.411
2343,11.883
2344,11.386
2345,11.192
2346,10.833
2347,10.386
2348,10.755
2349,9.881
2350,7.525
2351,7.01
2352,8.02
2353,9.679
2354,7.757
2355,5.318
2356,4.52
2357,4.397
2358,4.293
2359,4.264
2360,4.345
2361,4.478
2362,4.556
2363,4.797
2364,6.882
2365,9.925
2366,11.321
2367,11.819
2368,11.389
2369,11.283
2370,10.886
2371,10.439
2372,10.782
2373,9.909
2374,7.64
2375,7.12
2376,8.086
2377,8.303
2378,7.579
2379,5.547
2380,4.388
2381,4.288
2382,4.244
2383,4.221
2384,4.295
2385,4.43
2386,4.535
2387,4.786
2388,7.047
2389,10.083
2390,11.458
2391,11.912
2392,11.427
2393,11.29
2394,10.836
2395,10.451
2396,10.818
2397,9.795
2398,7.499
2399,7.1
2400,8.09
2401,8.602
2402,7.504
2403,5.58
2404,4.486
2405,4.28
2406,4.217
2407,4.228
2408,4.34
2409,4.486
2410,4.582
2411,5.048
2412,8.666
2413,10.492
2414,11.447
2415,11.444
2416,10.942
2417,11.237
2418,10.349
2419,10.321
2420,10.596
2421,8.792
2422,6.978
2423,7.377
2424,8.171
2425,7.079
2426,5.697
2427,5.198
2428,4.842
2429,4.374
2430,4.048
2431,4.008
2432,4.096
2433,4.243
2434,4.498
2435,5.005
2436,7.187
2437,9.53
2438,10.723
2439,10.572
2440,9.821
2441,9.916
2442,9.536
2443,9.583
2444,9.247
2445,7.264
2446,6.007
2447,6.477
2448,6.926
2449,5.539
2450,5.521
2451,5.011
2452,4.357
2453,4.106
2454,4.119
2455,4.162
2456,4.204
2457,4.277
2458,4.377
2459,4.682
2460,7.377
2461,10.353
2462,11.678
2463,12.122
2464,11.421
2465,10.981
2466,10.386
2467,10.24
2468,10.703
2469,9.311
2470,6.928
2471,6.941
2472,8.0
2473,8.243
2474,7.647
2475,5.722
2476,4.484
2477,4.351
2478,4.302
2479,4.272
2480,4.337
2481,4.464
2482,4.555
2483,4.75
2484,6.642
2485,10.068
2486,11.509
2487,12.093
2488,11.739
2489,11.425
2490,11.209
2491,10.589
2492,10.914
2493,10.284
2494,7.875
2495,7.037
2496,8.036
