time,demand,supply
330,0.719,1.480
331,0.969,0.588
332,1.208,-0.011
333,1.145,-0.011
334,1.476,-0.011
335,1.065,-0.011
336,0.698,-0.011
337,0.567,-0.012
338,0.593,-0.011
339,0.556,-0.011
340,0.661,-0.011
341,0.711,-0.011
342,0.829,-0.011
343,1.074,-0.011
344,1.061,-0.011
345,1.009,-0.011
346,0.900,0.343
347,0.932,1.415
348,0.768,1.960
349,0.704,2.388
350,0.778,2.810
351,0.661,2.952
352,0.636,2.781
353,0.652,2.424
354,0.657,1.930
355,0.950,0.741
356,1.308,-0.011
357,1.144,-0.011
358,1.146,-0.011
359,1.046,-0.011
360,0.652,-0.011
361,0.611,-0.011
362,0.546,-0.011
363,0.597,-0.011
364,0.650,-0.011
365,0.621,-0.011
366,0.778,-0.011
367,1.087,-0.011
368,0.972,-0.011
369,1.030,-0.011
370,0.772,0.034
371,0.727,0.050
372,0.744,0.156
373,0.793,0.346
374,0.884,0.502
375,0.805,1.417
376,0.786,2.419
377,0.820,1.396
378,0.931,0.897
379,1.087,0.118
380,0.940,-0.011
381,0.823,-0.011
382,0.788,-0.011
383,0.982,-0.011
384,0.808,-0.011
385,0.749,-0.011
386,0.719,-0.011
387,0.576,-0.011
388,0.666,-0.011
389,0.581,-0.011
390,0.721,-0.011
391,0.923,-0.011
392,0.847,-0.011
393,0.898,-0.011
394,1.182,0.338
395,1.041,1.391
396,0.888,1.964
397,0.937,2.423
398,0.993,2.917
399,0.806,3.100
400,0.796,2.759
401,0.770,1.723
402,0.853,0.533
403,0.835,0.406
404,0.909,-0.011
405,0.829,-0.011
406,0.681,-0.011
407,0.731,-0.011
408,0.835,-0.011
409,0.814,-0.011
410,0.746,-0.011
411,0.600,-0.011
412,0.669,-0.011
413,0.578,-0.011
414,0.743,-0.011
415,1.149,-0.011
416,1.011,-0.011
417,1.065,-0.011
418,1.079,0.029
419,1.356,0.496
420,1.102,1.679
421,0.899,2.130
422,1.092,1.872
423,1.222,1.507
424,0.998,3.019
425,1.059,1.805
426,1.051,0.830
427,1.040,0.555
428,1.075,-0.011
429,1.121,-0.011
430,0.989,-0.011
431,0.758,-0.011
432,0.630,-0.011
433,0.595,-0.011
434,0.570,-0.011
435,0.589,-0.011
436,0.635,-0.011
437,0.576,-0.011
438,0.685,-0.011
439,0.948,-0.011
440,0.923,-0.011
441,1.026,-0.011
442,0.983,0.074
443,1.044,0.628
444,0.760,1.275
445,0.635,2.295
446,0.611,2.409
447,0.668,2.036
448,0.811,2.783
449,0.736,1.888
450,0.891,0.431
451,0.866,0.093
452,0.854,-0.011
453,0.878,-0.011
454,1.006,-0.011
455,1.040,-0.011
456,0.647,-0.011
457,0.619,-0.011
458,0.585,-0.011
459,0.589,-0.011
460,0.623,-0.011
461,0.597,-0.011
462,0.757,-0.011
463,1.101,-0.011
464,0.991,-0.011
465,1.104,-0.011
466,0.969,0.096
467,1.343,1.165
468,0.881,1.813
469,0.836,2.239
470,0.803,2.874
471,0.680,3.046
472,0.565,2.865
473,0.618,2.494
474,0.773,1.691
475,0.988,0.243
476,0.812,-0.011
477,1.417,-0.011
478,1.447,-0.011
479,1.086,-0.011
480,0.671,-0.011
481,0.629,-0.011
482,0.644,-0.011
483,0.593,-0.011
484,0.650,-0.011
485,0.592,-0.011
486,0.876,-0.011
487,1.078,-0.011
488,1.011,-0.011
489,1.212,-0.011
490,1.026,-0.012
491,0.811,-0.003
492,0.824,0.068
493,0.746,0.102
494,0.792,0.102
495,0.934,0.105
496,0.892,0.153
497,0.942,0.128
498,1.090,0.007
499,1.157,-0.012
500,1.141,-0.011
501,1.225,-0.011
502,1.015,-0.011
503,0.915,-0.011
504,0.655,-0.011
505,0.560,-0.011
506,0.618,-0.011
507,0.539,-0.011
508,0.763,-0.011
509,0.706,-0.011
510,0.905,-0.011
511,1.199,-0.011
512,1.010,-0.011
513,1.019,-0.011
514,0.784,0.006
515,0.776,0.097
516,0.719,0.167
517,0.822,0.229
518,0.840,0.815
519,0.976,1.730
520,0.749,1.812
521,0.758,2.134
522,0.489,2.151
523,0.432,1.023
524,0.526,-0.012
525,0.475,-0.011
526,0.544,-0.011
527,0.523,-0.011
528,0.554,-0.011
529,0.495,-0.012
530,0.529,-0.011
531,0.512,-0.011
532,0.575,-0.011
533,0.603,-0.011
534,0.493,-0.011
535,0.504,-0.011
536,0.523,-0.011
537,0.466,-0.011
538,0.452,0.388
539,0.443,1.563
540,0.382,1.461
541,0.424,2.238
542,0.400,2.940
543,0.312,2.744
544,0.339,2.707
545,0.343,1.957
546,0.286,2.450
547,0.449,0.285
548,0.454,-0.012
549,0.520,-0.011
550,0.498,-0.011
551,0.463,-0.012
552,0.512,-0.012
553,0.508,-0.012
554,0.478,-0.011
555,0.560,-0.011
556,0.582,-0.011
557,0.515,-0.011
558,0.528,-0.011
559,0.487,-0.011
560,0.498,-0.011
561,0.500,-0.011
562,0.468,0.169
563,0.430,0.394
564,0.428,0.828
565,0.385,0.785
566,0.430,0.741
567,1.465,0.980
568,1.737,0.915
569,1.693,0.777
570,1.250,0.529
571,1.183,0.119
572,1.322,-0.011
573,1.229,-0.011
574,0.964,-0.011
575,0.889,-0.011
576,0.683,-0.011
577,0.613,-0.011
578,0.582,-0.011
579,0.545,-0.011
580,0.629,-0.011
581,0.629,-0.011
582,0.820,-0.011
583,1.087,-0.011
584,0.868,-0.011
585,0.991,-0.011
586,0.934,0.291
587,0.968,1.371
588,0.937,1.937
589,1.127,2.335
590,0.785,2.704
591,0.656,2.961
592,0.546,2.841
593,0.594,2.302
594,0.798,1.384
595,1.036,0.930
596,1.097,-0.011
597,1.009,-0.011
598,0.889,-0.011
599,0.884,-0.011
600,0.805,-0.012
601,0.669,-0.012
602,0.621,-0.011
603,0.599,-0.011
604,0.679,-0.011
605,0.596,-0.011
606,0.722,-0.011
607,0.993,-0.011
608,0.996,-0.011
609,1.005,-0.011
610,1.131,0.419
611,1.086,1.448
612,0.792,1.974
613,1.003,2.411
614,1.015,2.818
615,0.986,2.935
616,0.731,2.811
617,0.646,2.442
618,0.668,1.978
619,0.817,1.023
620,1.177,-0.011
621,1.073,-0.011
622,0.977,-0.011
623,0.847,-0.011
624,0.632,-0.012
625,0.594,-0.011
626,0.603,-0.011
627,0.566,-0.011
628,0.675,-0.011
629,0.587,-0.011
630,0.577,-0.011
631,1.074,-0.011
632,0.895,-0.011
633,0.924,-0.011
634,0.965,0.451
635,0.733,1.481
636,0.759,1.943
637,0.732,2.546
638,0.693,2.629
639,0.653,2.793
640,0.840,2.444
641,0.805,2.346
642,0.904,2.006
643,1.500,1.027
644,1.410,-0.010
645,0.989,-0.011
646,0.935,-0.011
647,1.032,-0.011
648,0.901,-0.011
649,0.546,-0.011
650,0.620,-0.011
651,0.539,-0.011
652,0.750,-0.011
653,0.674,-0.011
654,0.586,-0.011
655,0.770,-0.011
656,0.743,-0.011
657,1.019,-0.011
658,0.816,0.316
659,0.752,1.456
660,0.737,1.993
661,0.741,2.465
662,0.867,3.326
663,0.642,2.670
664,0.605,2.993
665,0.537,2.582
666,0.629,2.079
667,1.008,1.133
668,1.048,-0.005
669,1.182,-0.011
670,0.935,-0.011
671,0.685,-0.011
672,0.621,-0.012
673,0.621,-0.011
674,0.551,-0.011
675,0.606,-0.011
676,0.676,-0.011
677,0.634,-0.011
678,0.746,-0.011
679,1.103,-0.011
680,1.054,-0.011
681,0.946,-0.011
682,0.810,0.047
683,0.742,0.291
684,0.736,0.618
685,0.881,1.732
686,0.963,1.854
687,0.803,2.731
688,0.622,2.862
689,0.693,2.374
690,0.800,1.598
691,1.057,0.400
692,1.085,-0.009
693,0.810,-0.011
694,0.938,-0.011
695,1.075,-0.011
696,0.690,-0.011
697,0.637,-0.011
698,0.614,-0.012
699,0.591,-0.011
700,0.625,-0.011
701,0.607,-0.011
702,0.713,-0.011
703,0.983,-0.011
704,1.005,-0.011
705,1.120,-0.011
706,1.068,0.029
707,0.698,0.606
708,0.615,1.229
709,0.789,0.967
710,0.680,1.160
711,1.131,1.098
712,0.937,1.062
713,0.873,0.665
714,0.776,0.342
715,0.740,0.058
716,0.848,-0.011
717,0.902,-0.011
718,0.934,-0.011
719,0.742,-0.011
720,0.609,-0.011
721,0.561,-0.011
722,0.592,-0.011
723,0.581,-0.011
724,0.611,-0.011
725,0.635,-0.011
726,0.748,-0.011
727,1.167,-0.011
728,0.925,-0.011
729,1.302,-0.011
730,1.222,0.337
731,0.825,0.323
732,0.745,0.594
733,0.792,0.590
734,0.688,1.154
735,0.734,0.885
736,0.727,0.636
737,1.049,0.312
738,0.940,0.376
739,0.869,0.203
740,0.947,-0.009
741,0.762,-0.011
742,0.645,-0.011
743,0.700,-0.011
744,0.603,-0.011
745,0.823,-0.011
746,0.791,-0.011
747,0.664,-0.011
748,0.670,-0.011
749,0.670,-0.011
750,0.716,-0.011
751,1.008,-0.011
752,0.882,-0.011
753,1.098,-0.011
754,0.994,-0.011
755,1.147,-0.011
756,0.793,-0.012
757,0.803,-0.012
758,0.708,-0.010
759,0.824,-0.002
760,0.807,-0.009
761,0.898,-0.012
762,0.946,-0.012
763,0.972,-0.012
764,1.011,-0.011
765,1.129,-0.011
766,1.150,-0.011
767,0.985,-0.011
768,0.646,-0.011
769,0.610,-0.011
770,0.606,-0.011
771,0.606,-0.011
772,0.773,-0.011
773,0.785,-0.011
774,1.135,-0.011
775,1.075,-0.011
776,0.971,-0.011
777,1.046,-0.011
778,0.854,-0.011
779,1.285,-0.012
780,0.884,0.002
781,0.775,0.047
782,0.765,0.153
783,0.715,1.266
784,0.550,2.978
785,0.642,2.852
786,0.720,2.318
787,1.002,1.398
788,1.142,-0.000
789,1.115,-0.011
790,1.162,-0.011
791,1.161,-0.011
792,0.724,-0.011
793,0.684,-0.011
794,0.618,-0.011
795,0.584,-0.011
796,0.719,-0.011
797,0.585,-0.011
798,0.768,-0.011
799,0.999,-0.011
800,0.945,-0.011
801,0.994,-0.011
802,0.972,0.406
803,0.901,1.155
804,0.855,2.080
805,0.835,2.528
806,0.723,2.864
807,0.623,3.062
808,0.630,2.152
809,0.595,2.889
810,0.726,1.965
811,1.463,1.131
812,1.379,-0.005
813,1.407,-0.011
814,1.009,-0.011
815,0.937,-0.011
816,0.629,-0.011
817,0.625,-0.011
818,0.607,-0.011
819,0.583,-0.011
820,0.686,-0.011
821,0.611,-0.011
822,1.129,-0.011
823,1.043,-0.011
824,0.892,-0.011
825,0.741,-0.011
826,0.819,-0.006
827,0.835,0.071
828,0.639,0.102
829,0.592,0.215
830,0.569,0.468
831,0.598,0.711
832,0.612,0.501
833,0.701,0.576
834,0.661,0.378
835,0.857,0.130
836,0.973,-0.009
837,0.821,-0.011
838,1.193,-0.011
839,0.884,-0.011
840,0.805,-0.011
841,0.615,-0.011
842,0.595,-0.011
843,0.691,-0.011
844,0.660,-0.011
845,0.666,-0.011
846,0.982,-0.011
847,0.998,-0.011
848,1.032,-0.011
849,0.982,-0.011
850,0.810,0.438
851,0.842,1.224
852,0.710,1.977
853,0.659,2.630
854,0.580,3.060
855,0.415,3.483
856,0.483,1.349
857,0.642,1.967
858,0.695,0.670
859,1.163,0.228
860,1.041,0.001
861,1.428,-0.011
862,1.397,-0.011
863,0.841,-0.011
864,0.818,-0.011
865,0.628,-0.011
866,0.640,-0.011
867,0.612,-0.011
868,0.677,-0.011
869,0.663,-0.011
870,0.635,-0.011
871,0.968,-0.011
872,0.752,-0.011
873,0.752,-0.011
874,0.638,0.628
875,0.628,1.642
876,0.732,2.126
877,0.942,2.739
878,0.764,3.025
879,0.648,2.055
880,0.640,1.779
881,0.589,1.762
882,0.727,0.703
883,0.827,0.642
884,0.974,0.094
885,1.077,-0.011
886,1.038,-0.011
887,0.977,-0.011
888,0.732,-0.011
889,0.654,-0.011
890,0.595,-0.011
891,0.536,-0.011
892,0.672,-0.011
893,0.564,-0.011
894,0.569,-0.011
895,1.052,-0.011
896,0.941,-0.011
897,0.849,-0.011
898,0.924,0.686
899,1.339,1.289
900,1.333,2.111
901,0.937,2.648
902,0.717,2.701
903,0.737,3.085
904,1.101,3.099
905,1.396,2.729
906,1.225,1.956
907,0.824,1.092
908,0.739,0.014
909,1.163,-0.011
910,0.995,-0.011
911,0.802,-0.011
912,0.607,-0.011
913,0.653,-0.011
914,0.552,-0.011
915,0.609,-0.011
916,0.653,-0.011
917,0.684,-0.011
918,0.787,-0.011
919,0.890,-0.011
920,0.903,-0.011
921,0.783,-0.011
922,1.067,0.661
923,1.024,1.584
924,1.165,2.078
925,0.929,2.658
926,0.916,3.157
927,0.846,3.319
928,0.673,3.199
929,0.688,2.833
930,1.929,2.374
931,1.525,1.579
932,1.556,0.100
933,1.077,-0.011
934,0.786,-0.012
935,0.703,-0.011
936,0.607,-0.011
937,0.631,-0.011
938,0.589,-0.011
939,0.590,-0.011
940,0.668,-0.011
941,0.626,-0.011
942,1.160,-0.011
943,0.950,-0.011
944,0.850,-0.011
945,1.057,-0.012
946,0.840,0.685
947,0.883,1.615
948,0.885,2.129
949,0.844,2.673
950,0.967,3.153
951,0.720,3.281
952,0.996,3.101
953,1.120,2.695
954,0.826,2.239
955,1.047,1.466
956,1.123,0.102
957,1.132,-0.011
958,0.881,-0.011
959,0.795,-0.011
960,0.658,-0.011
961,0.618,-0.011
962,0.568,-0.011
963,0.590,-0.011
964,0.673,-0.011
965,0.589,-0.011
966,0.600,-0.011
967,0.932,-0.011
968,0.950,-0.011
969,0.935,-0.011
970,0.757,0.681
971,0.720,1.533
972,0.683,1.913
973,0.965,2.694
974,0.720,3.173
975,0.662,3.362
976,0.856,1.450
977,0.801,0.750
978,0.918,0.513
979,1.086,0.160
980,1.386,-0.011
981,1.248,-0.011
982,0.828,-0.011
983,0.756,-0.011
984,0.610,-0.011
985,0.630,-0.011
986,0.544,-0.011
987,0.595,-0.011
988,0.743,-0.011
989,0.608,-0.011
990,0.701,-0.011
991,1.193,-0.011
992,1.001,-0.011
993,1.036,-0.012
994,0.838,0.277
995,0.707,1.774
996,0.750,2.185
997,0.775,2.781
998,0.718,3.267
999,0.562,3.449
1000,0.534,3.259
1001,0.569,2.839
1002,0.782,2.336
1003,0.990,1.513
1004,1.037,0.156
1005,0.967,-0.011
1006,0.986,-0.011
1007,1.018,-0.011
1008,0.831,-0.011
1009,0.737,-0.011
1010,0.729,-0.011
1011,0.743,-0.011
1012,0.888,-0.011
1013,0.793,-0.011
1014,0.838,-0.011
1015,1.217,-0.011
1016,1.171,-0.011
1017,0.988,-0.011
1018,0.764,0.310
1019,0.753,1.040
1020,0.668,1.738
1021,0.895,2.393
1022,0.705,2.518
1023,0.632,3.218
1024,0.542,2.953
1025,0.701,2.755
1026,0.918,2.192
1027,0.870,1.428
1028,0.955,0.193
1029,0.853,-0.011
1030,0.761,-0.011
1031,0.784,-0.011
1032,0.634,-0.011
1033,0.537,-0.012
1034,0.610,-0.011
1035,0.551,-0.011
1036,0.661,-0.011
1037,0.600,-0.011
1038,0.747,-0.011
1039,1.162,-0.011
1040,1.039,-0.011
1041,0.933,-0.012
1042,0.761,0.680
1043,0.896,1.647
1044,0.861,2.145
1045,0.688,2.687
1046,0.863,3.194
1047,0.639,3.372
1048,0.596,3.208
1049,0.622,2.775
1050,1.157,2.315
1051,1.072,1.544
1052,0.816,0.196
1053,1.075,-0.011
1054,0.853,-0.011
1055,0.701,-0.011
1056,0.633,-0.011
1057,0.612,-0.012
1058,0.628,-0.011
1059,0.571,-0.011
1060,0.677,-0.011
1061,0.615,-0.011
1062,1.077,-0.011
1063,0.988,-0.011
1064,0.883,-0.011
1065,1.003,-0.012
1066,1.148,0.844
1067,1.112,1.744
1068,0.974,2.368
1069,0.699,1.961
1070,0.610,1.662
1071,0.664,1.235
1072,1.032,0.869
1073,0.921,0.915
1074,1.068,1.587
1075,1.198,0.907
1076,1.111,0.309
1077,1.193,-0.011
1078,0.922,-0.011
1079,0.951,-0.011
1080,0.860,-0.011
1081,0.769,-0.011
1082,0.756,-0.011
1083,0.781,-0.011
1084,0.790,-0.011
1085,0.825,-0.011
1086,0.743,-0.011
1087,1.287,-0.011
1088,1.146,-0.011
1089,1.106,-0.011
1090,1.203,0.033
1091,1.284,0.868
1092,1.176,2.243
1093,0.808,1.540
1094,0.846,0.483
1095,1.021,0.420
1096,0.792,0.513
1097,0.774,0.648
1098,1.041,0.491
1099,1.036,0.118
1100,0.896,-0.012
1101,0.972,-0.011
1102,0.935,-0.011
1103,1.003,-0.011
1104,0.675,-0.011
1105,0.599,-0.011
1106,0.592,-0.011
1107,0.597,-0.011
1108,0.631,-0.011
1109,0.637,-0.011
1110,0.957,-0.011
1111,1.115,-0.011
1112,1.067,-0.011
1113,1.433,-0.011
1114,1.067,-0.011
1115,1.178,-0.011
1116,0.894,-0.012
1117,0.956,-0.012
1118,0.858,-0.012
1119,0.760,-0.012
1120,0.947,-0.012
1121,1.011,-0.012
1122,1.188,-0.012
1123,1.026,-0.012
1124,1.167,-0.011
1125,1.200,-0.011
1126,1.028,-0.011
1127,0.923,-0.011
1128,0.666,-0.011
1129,0.592,-0.011
1130,0.569,-0.011
1131,0.584,-0.011
1132,0.662,-0.011
1133,0.735,-0.011
1134,0.873,-0.011
1135,1.173,-0.011
1136,1.048,-0.011
1137,0.962,-0.011
1138,0.974,-0.011
1139,0.761,-0.007
1140,0.785,0.021
1141,0.816,0.026
1142,0.808,0.042
1143,0.729,0.124
1144,0.699,0.609
1145,0.797,1.055
1146,1.630,1.227
1147,1.309,1.122
1148,1.604,0.240
1149,1.445,-0.011
1150,1.142,-0.011
1151,0.837,-0.011
1152,0.687,-0.011
1153,0.676,-0.011
1154,0.617,-0.011
1155,0.576,-0.011
1156,0.648,-0.011
1157,0.725,-0.011
1158,0.847,-0.011
1159,1.166,-0.011
1160,1.021,-0.011
1161,1.219,-0.012
1162,0.918,0.329
1163,0.736,0.855
1164,0.648,1.337
1165,0.747,2.020
1166,0.692,2.850
1167,0.573,3.516
1168,0.523,3.479
1169,0.636,3.048
1170,0.696,2.534
1171,0.863,1.737
1172,0.813,0.328
1173,1.149,-0.011
1174,1.021,-0.011
1175,0.895,-0.011
1176,0.636,-0.012
1177,0.572,-0.012
1178,0.585,-0.012
1179,0.589,-0.011
1180,0.616,-0.012
1181,0.616,-0.011
1182,0.832,-0.011
1183,1.144,-0.011
1184,1.019,-0.011
1185,1.087,0.005
1186,0.974,0.995
1187,0.810,1.856
1188,0.678,2.344
1189,0.784,2.885
1190,1.481,3.292
1191,0.778,3.488
1192,0.963,3.387
1193,0.735,2.944
1194,0.216,2.401
1195,0.288,1.429
1196,0.290,0.373
1197,0.387,-0.012
1198,0.403,-0.012
1199,0.390,-0.011
1200,0.365,-0.012
1201,0.400,-0.012
1202,0.399,-0.011
1203,0.352,-0.011
1204,0.490,-0.011
1205,0.409,-0.011
1206,0.360,-0.011
1207,0.419,-0.011
1208,0.376,-0.011
1209,0.330,-0.012
1210,0.339,0.712
1211,0.336,1.777
1212,0.341,2.254
1213,0.289,2.875
1214,0.196,2.737
1215,0.220,3.341
1216,0.266,1.175
1217,0.253,0.869
1218,0.309,0.517
1219,0.319,0.393
1220,0.293,0.158
1221,0.379,-0.012
1222,0.351,-0.012
1223,0.376,-0.012
1224,0.392,-0.012
1225,0.361,-0.012
1226,0.359,-0.012
1227,0.424,-0.011
1228,0.432,-0.011
1229,0.385,-0.011
1230,0.388,-0.011
1231,0.356,-0.011
1232,0.387,-0.011
1233,0.360,-0.011
1234,0.298,-0.011
1235,0.309,-0.012
1236,0.333,-0.013
1237,0.327,-0.009
1238,0.311,0.022
1239,0.318,0.017
1240,0.282,0.031
1241,0.305,0.058
1242,0.352,0.017
1243,0.290,-0.013
1244,0.318,-0.012
1245,0.360,-0.011
1246,0.386,-0.011
1247,0.417,-0.012
1248,0.454,-0.012
1249,0.462,-0.012
1250,0.422,-0.012
1251,0.495,-0.011
1252,0.491,-0.011
1253,0.467,-0.011
1254,0.477,-0.011
1255,0.505,-0.011
1256,0.415,-0.011
1257,0.458,-0.011
1258,0.404,-0.012
1259,0.345,-0.013
1260,0.407,-0.004
1261,0.345,0.028
1262,0.339,0.034
1263,0.368,0.045
1264,0.809,0.038
1265,1.677,0.018
1266,2.018,-0.004
1267,1.768,-0.012
1268,1.250,-0.011
1269,1.155,-0.011
1270,1.106,-0.011
1271,1.072,-0.011
1272,0.634,-0.011
1273,0.635,-0.011
1274,0.606,-0.011
1275,0.733,-0.011
1276,0.823,-0.011
1277,0.812,-0.011
1278,0.955,-0.011
1279,1.420,-0.011
1280,1.330,-0.011
1281,1.015,-0.011
1282,0.854,-0.011
1283,1.089,-0.012
1284,1.149,-0.012
1285,1.173,-0.013
1286,0.976,0.010
1287,0.812,0.056
1288,0.726,0.049
1289,1.034,0.048
1290,1.004,0.031
