time,demand,supply
383,1.126,-0.007
384,0.745,-0.006
385,0.635,-0.006
386,0.673,-0.006
387,0.639,-0.006
388,0.676,-0.006
389,0.679,-0.006
390,0.685,-0.006
391,0.742,-0.006
392,0.878,-0.006
393,1.325,-0.006
394,1.133,0.136
395,0.770,1.358
396,0.686,1.732
397,0.712,1.981
398,1.053,2.336
399,1.501,2.422
400,0.760,2.027
401,0.683,1.279
402,0.853,0.497
403,0.878,0.467
404,1.030,-0.006
405,1.388,-0.007
406,2.806,-0.007
407,1.470,-0.006
408,0.886,-0.006
409,0.628,-0.006
410,0.731,-0.006
411,0.819,-0.006
412,0.654,-0.006
413,0.680,-0.006
414,0.686,-0.006
415,0.781,-0.006
416,0.711,-0.006
417,0.690,-0.006
418,1.517,0.049
419,1.012,0.473
420,0.596,1.496
421,1.007,1.743
422,1.318,1.559
423,0.963,1.284
424,1.132,2.308
425,1.252,1.344
426,2.073,0.669
427,2.088,0.579
428,2.206,-0.006
429,1.991,-0.006
430,0.897,-0.006
431,0.617,-0.007
432,0.693,-0.006
433,0.615,-0.006
434,0.660,-0.006
435,0.646,-0.006
436,0.690,-0.006
437,0.668,-0.006
438,0.620,-0.006
439,0.736,-0.006
440,1.046,-0.006
441,1.239,-0.006
442,1.274,0.088
443,1.007,0.617
444,1.066,1.143
445,0.899,1.924
446,1.012,1.994
447,1.067,1.589
448,0.843,2.020
449,0.810,1.353
450,0.973,0.433
451,0.945,0.108
452,1.665,-0.007
453,2.349,-0.007
454,1.917,-0.007
455,1.568,-0.007
456,0.682,-0.006
457,0.634,-0.006
458,0.651,-0.006
459,0.634,-0.006
460,0.585,-0.006
461,0.622,-0.006
462,0.566,-0.006
463,0.681,-0.006
464,0.598,-0.006
465,1.352,-0.006
466,1.224,0.057
467,0.948,1.182
468,0.599,1.593
469,0.637,1.827
470,0.632,2.331
471,0.480,2.438
472,0.598,2.125
473,0.587,1.799
474,0.847,1.319
475,1.159,0.220
476,1.045,-0.007
477,2.362,-0.007
478,1.174,-0.007
479,1.030,-0.007
480,0.831,-0.007
481,0.748,-0.006
482,0.724,-0.006
483,0.724,-0.006
484,0.717,-0.006
485,0.722,-0.006
486,0.709,-0.006
487,0.787,-0.006
488,1.000,-0.007
489,1.381,-0.006
490,1.074,-0.002
491,0.924,0.034
492,1.063,0.088
493,0.996,0.115
494,1.047,0.102
495,1.055,0.109
496,1.590,0.136
497,2.479,0.111
498,1.969,-0.005
499,0.711,-0.008
500,1.002,-0.007
501,1.494,-0.007
502,1.748,-0.008
503,1.218,-0.007
504,0.754,-0.007
505,0.721,-0.007
506,0.728,-0.006
507,0.794,-0.006
508,0.771,-0.007
509,0.769,-0.006
510,0.818,-0.007
511,0.796,-0.006
512,1.200,-0.007
513,1.418,-0.006
514,1.963,0.004
515,1.564,0.093
516,3.903,0.147
517,2.250,0.168
518,1.722,0.230
519,1.846,0.366
520,1.461,0.432
521,0.871,0.672
522,0.598,1.618
523,0.673,0.956
524,0.843,-0.006
525,2.228,-0.008
526,2.034,-0.007
527,2.000,-0.007
528,1.276,-0.007
529,0.731,-0.007
530,0.800,-0.007
531,0.727,-0.007
532,0.829,-0.006
533,0.784,-0.007
534,0.823,-0.006
535,0.767,-0.007
536,1.153,-0.006
537,1.237,-0.006
538,1.285,0.230
539,2.177,1.544
540,1.717,1.404
541,0.584,1.942
542,0.718,2.445
543,0.569,2.301
544,0.600,2.187
545,0.560,1.643
546,0.607,1.976
547,0.720,0.268
548,1.374,-0.006
549,1.901,-0.006
550,1.875,-0.007
551,0.982,-0.007
552,0.977,-0.007
553,0.780,-0.007
554,0.743,-0.006
555,0.780,-0.006
556,0.780,-0.007
557,0.730,-0.006
558,0.738,-0.007
559,0.786,-0.006
560,0.690,-0.007
561,0.921,-0.006
562,1.774,0.073
563,0.982,0.412
564,0.740,0.833
565,0.925,0.801
566,3.179,0.779
567,2.258,1.005
568,0.919,0.941
569,0.844,0.800
570,0.862,0.529
571,1.033,0.129
572,2.514,-0.007
573,2.480,-0.006
574,1.306,-0.006
575,0.909,-0.007
576,0.892,-0.007
577,0.740,-0.006
578,0.746,-0.007
579,0.756,-0.006
580,0.631,-0.006
581,0.725,-0.006
582,0.678,-0.006
583,0.612,-0.006
584,1.363,-0.007
585,1.249,-0.006
586,1.256,0.203
587,0.985,1.369
588,0.843,1.731
589,0.629,1.940
590,0.632,2.226
591,0.732,2.399
592,1.107,2.149
593,1.107,1.690
594,1.304,1.104
595,1.147,0.817
596,2.448,-0.005
597,2.152,-0.006
598,1.466,-0.006
599,0.965,-0.006
600,0.693,-0.006
601,0.658,-0.006
602,0.677,-0.006
603,0.612,-0.006
604,0.719,-0.006
605,0.680,-0.006
606,0.676,-0.006
607,0.690,-0.006
608,1.055,-0.006
609,1.272,-0.006
610,1.351,0.239
611,0.920,1.462
612,0.765,1.765
613,0.777,1.987
614,0.676,2.302
615,0.839,2.369
616,0.697,2.131
617,0.664,1.735
618,0.646,1.509
619,0.716,0.939
620,0.824,-0.004
621,1.369,-0.006
622,1.551,-0.007
623,0.865,-0.006
624,0.656,-0.006
625,0.649,-0.006
626,0.641,-0.006
627,0.638,-0.006
628,0.672,-0.006
629,0.641,-0.006
630,0.635,-0.006
631,0.696,-0.006
632,1.168,-0.006
633,1.407,-0.006
634,1.168,0.354
635,1.199,1.499
636,2.707,1.753
637,2.126,2.154
638,0.569,2.204
639,0.599,2.311
640,0.628,1.911
641,0.582,1.703
642,0.703,1.564
643,1.105,0.936
644,1.169,-0.002
645,1.348,-0.006
646,1.704,-0.006
647,0.936,-0.006
648,0.688,-0.006
649,0.666,-0.006
650,0.654,-0.006
651,0.620,-0.006
652,0.695,-0.006
653,0.693,-0.006
654,0.678,-0.006
655,0.667,-0.006
656,0.918,-0.007
657,1.205,-0.006
658,1.172,0.332
659,0.860,1.478
660,0.830,1.793
661,0.777,2.065
662,0.946,2.835
663,0.852,2.220
664,0.652,2.270
665,0.633,1.863
666,0.665,1.599
667,0.907,1.033
668,1.249,0.003
669,1.934,-0.006
670,2.060,-0.007
671,1.412,-0.007
672,0.709,-0.006
673,0.644,-0.006
674,0.613,-0.006
675,0.698,-0.006
676,0.691,-0.006
677,0.653,-0.006
678,0.674,-0.006
679,0.631,-0.006
680,0.950,-0.006
681,1.210,-0.006
682,1.116,0.064
683,1.527,0.314
684,3.188,0.635
685,3.632,1.624
686,2.600,1.721
687,2.005,2.262
688,1.126,2.225
689,1.094,1.767
690,1.000,1.285
691,0.981,0.364
692,1.274,-0.002
693,1.820,-0.006
694,1.473,-0.006
695,1.461,-0.006
696,0.958,-0.006
697,0.612,-0.006
698,0.595,-0.006
699,0.694,-0.006
700,0.597,-0.006
701,0.742,-0.006
702,0.635,-0.006
703,0.681,-0.006
704,1.055,-0.006
705,1.450,-0.006
706,1.324,0.043
707,0.926,0.604
708,0.989,1.222
709,0.964,0.996
710,0.986,1.170
711,1.024,1.119
712,0.711,1.077
713,0.621,0.692
714,0.747,0.363
715,0.765,0.075
716,0.774,-0.006
717,1.071,-0.007
718,0.942,-0.007
719,0.892,-0.007
720,0.998,-0.007
721,0.854,-0.007
722,0.634,-0.006
723,0.698,-0.006
724,0.632,-0.006
725,0.711,-0.006
726,0.703,-0.006
727,0.626,-0.006
728,0.708,-0.006
729,0.687,-0.006
730,0.918,0.348
731,1.084,0.343
732,0.821,0.615
733,0.958,0.617
734,0.745,1.174
735,0.780,0.913
736,0.551,0.664
737,0.603,0.332
738,0.630,0.391
739,0.633,0.210
740,1.387,-0.002
741,1.252,-0.006
742,1.932,-0.008
743,1.777,-0.007
744,1.569,-0.006
745,1.103,-0.007
746,0.746,-0.006
747,0.623,-0.006
748,0.757,-0.006
749,0.760,-0.006
750,0.737,-0.006
751,0.731,-0.006
752,0.757,-0.007
753,0.882,-0.007
754,1.384,-0.007
755,1.503,-0.007
756,1.150,-0.007
757,2.366,-0.008
758,1.346,-0.008
759,1.025,0.002
760,0.966,0.002
761,0.884,-0.005
762,1.597,-0.008
763,2.362,-0.007
764,1.543,-0.006
765,0.843,-0.006
766,0.864,-0.007
767,0.923,-0.007
768,0.916,-0.007
769,0.816,-0.007
770,0.753,-0.007
771,0.809,-0.006
772,0.704,-0.007
773,0.846,-0.007
774,0.703,-0.007
775,0.767,-0.006
776,0.758,-0.007
777,1.280,-0.007
778,1.279,-0.007
779,1.233,-0.007
780,0.927,-0.004
781,1.044,0.021
782,0.799,0.072
783,0.698,0.185
784,0.618,0.566
785,0.749,0.425
786,0.678,1.526
787,0.796,1.195
788,1.060,0.032
789,1.062,-0.007
790,0.992,-0.007
791,0.903,-0.007
792,0.873,-0.007
793,0.656,-0.006
794,0.713,-0.006
795,0.700,-0.006
796,0.636,-0.006
797,0.730,-0.006
798,0.601,-0.006
799,0.772,-0.006
800,0.690,-0.006
801,1.097,-0.007
802,1.968,0.395
803,1.242,1.139
804,0.880,1.909
805,0.661,2.129
806,0.642,2.420
807,0.592,2.512
808,0.567,1.689
809,0.697,2.201
810,2.186,1.589
811,2.578,1.018
812,1.561,0.002
813,1.612,-0.007
814,2.056,-0.007
815,2.141,-0.007
816,1.800,-0.007
817,1.319,-0.007
818,0.796,-0.006
819,0.689,-0.006
820,0.605,-0.006
821,0.701,-0.006
822,0.642,-0.006
823,0.615,-0.006
824,0.770,-0.006
825,0.839,-0.006
826,1.383,0.024
827,1.078,0.149
828,1.054,0.159
829,1.026,0.307
830,0.956,1.018
831,0.919,1.417
832,0.700,1.093
833,0.633,1.075
834,0.832,0.580
835,1.082,0.194
836,1.035,-0.001
837,1.293,-0.006
838,1.234,-0.006
839,1.199,-0.006
840,1.732,-0.006
841,1.386,-0.007
842,0.754,-0.006
843,0.840,-0.006
844,0.832,-0.007
845,0.756,-0.007
846,0.831,-0.006
847,0.783,-0.007
848,0.891,-0.006
849,0.755,-0.007
850,1.313,0.397
851,1.313,1.453
852,1.864,1.849
853,1.140,2.283
854,0.895,2.610
855,3.469,2.849
856,3.000,1.153
857,1.524,1.580
858,0.633,0.665
859,0.702,0.240
860,0.926,0.013
861,2.567,-0.007
862,2.332,-0.007
863,1.498,-0.007
864,0.871,-0.006
865,0.719,-0.006
866,0.673,-0.006
867,0.641,-0.006
868,0.610,-0.006
869,0.641,-0.006
870,0.581,-0.006
871,0.665,-0.006
872,0.625,-0.006
873,0.635,-0.007
874,1.033,0.493
875,2.640,1.708
876,1.680,1.939
877,0.626,2.372
878,0.640,2.702
879,0.564,1.928
880,0.640,1.678
881,0.780,1.561
882,0.843,0.653
883,1.125,0.609
884,1.133,0.162
885,0.785,-0.006
886,0.732,-0.006
887,0.806,-0.006
888,0.803,-0.006
889,0.831,-0.006
890,0.726,-0.006
891,0.693,-0.006
892,0.634,-0.006
893,0.654,-0.006
894,0.694,-0.006
895,0.647,-0.006
896,0.726,-0.006
897,0.679,-0.007
898,1.068,0.543
899,0.884,1.336
900,0.761,1.919
901,1.173,2.251
902,2.079,2.298
903,3.064,2.573
904,2.834,2.423
905,2.684,2.010
906,1.873,1.557
907,1.169,0.994
908,3.076,0.023
909,2.854,-0.006
910,1.450,-0.007
911,1.482,-0.007
912,1.707,-0.008
913,0.927,-0.007
914,0.803,-0.007
915,0.732,-0.006
916,0.677,-0.006
917,0.707,-0.006
918,0.701,-0.006
919,0.710,-0.006
920,0.668,-0.006
921,0.715,-0.007
922,0.958,0.538
923,0.758,1.646
924,0.662,1.901
925,0.670,2.265
926,1.051,2.673
927,0.712,2.774
928,0.760,2.531
929,0.784,2.097
930,1.033,1.859
931,0.892,1.390
932,0.903,0.174
933,1.406,-0.006
934,1.913,-0.007
935,1.621,-0.007
936,1.002,-0.007
937,0.635,-0.006
938,0.706,-0.006
939,0.682,-0.006
940,0.624,-0.006
941,0.702,-0.006
942,0.690,-0.006
943,0.687,-0.006
944,0.716,-0.006
945,0.717,-0.007
946,1.311,0.581
947,1.358,1.697
948,0.971,1.947
949,0.853,2.285
950,0.744,2.676
951,1.747,2.726
952,2.305,2.426
953,1.315,1.968
954,0.641,1.740
955,0.750,1.294
956,1.293,0.154
957,1.489,-0.007
958,1.206,-0.007
959,1.221,-0.007
960,0.845,-0.007
961,0.672,-0.007
962,0.674,-0.006
963,0.640,-0.006
964,0.642,-0.006
965,0.679,-0.006
966,0.626,-0.006
967,0.627,-0.006
968,0.694,-0.006
969,0.686,-0.007
970,1.192,0.657
971,0.886,1.617
972,0.641,1.761
973,0.572,2.314
974,0.588,2.715
975,0.605,2.829
976,0.551,1.254
977,0.682,0.730
978,0.586,0.501
979,0.620,0.176
980,0.768,-0.002
981,1.336,-0.007
982,1.680,-0.007
983,1.705,-0.007
984,1.655,-0.007
985,1.538,-0.008
986,0.845,-0.007
987,0.635,-0.006
988,0.572,-0.006
989,0.664,-0.006
990,0.613,-0.006
991,0.661,-0.006
992,0.677,-0.006
993,0.637,-0.007
994,1.216,0.295
995,1.538,1.807
996,0.688,1.992
997,0.776,2.382
998,0.614,2.804
999,0.577,2.882
1000,0.646,2.574
1001,0.524,2.092
1002,0.681,1.814
1003,0.852,1.330
1004,0.962,0.176
1005,1.322,-0.006
1006,1.546,-0.007
1007,1.260,-0.007
1008,0.867,-0.007
1009,0.682,-0.006
1010,0.647,-0.006
1011,0.682,-0.006
1012,0.647,-0.006
1013,0.648,-0.006
1014,0.685,-0.006
1015,0.625,-0.006
1016,0.716,-0.006
1017,0.931,-0.007
1018,1.264,0.359
1019,1.234,1.105
1020,1.024,1.693
1021,1.538,2.174
1022,1.499,2.247
1023,1.395,2.718
1024,0.627,2.419
1025,0.611,2.104
1026,0.574,1.742
1027,1.586,1.264
1028,2.574,0.208
1029,1.736,-0.006
1030,1.207,-0.006
1031,1.636,-0.007
1032,1.075,-0.006
1033,0.797,-0.006
1034,0.909,-0.006
1035,0.703,-0.006
1036,0.655,-0.006
1037,0.665,-0.006
1038,0.677,-0.006
1039,0.665,-0.006
1040,0.644,-0.006
1041,1.127,-0.007
1042,1.047,0.746
1043,1.165,1.739
1044,1.064,1.973
1045,1.595,2.311
1046,1.343,2.730
1047,2.213,2.819
1048,0.680,2.528
1049,0.602,2.044
1050,0.587,1.783
1051,0.530,1.347
1052,0.643,0.208
1053,0.682,-0.006
1054,1.628,-0.007
1055,2.533,-0.009
1056,2.342,-0.007
1057,0.786,-0.006
1058,0.723,-0.006
1059,0.683,-0.006
1060,0.752,-0.006
1061,0.716,-0.006
1062,0.713,-0.006
1063,0.778,-0.006
1064,0.750,-0.006
1065,1.059,-0.007
1066,1.059,0.862
1067,1.003,1.840
1068,0.966,2.182
1069,1.266,1.781
1070,1.673,1.617
1071,1.655,1.277
1072,1.586,0.913
1073,1.464,0.903
1074,1.123,1.401
1075,0.848,0.863
1076,0.892,0.319
1077,0.925,-0.006
1078,0.857,-0.007
1079,1.387,-0.007
1080,1.577,-0.007
1081,0.735,-0.006
1082,0.688,-0.006
1083,0.643,-0.006
1084,0.652,-0.006
1085,0.701,-0.006
1086,0.638,-0.006
1087,0.675,-0.006
1088,0.687,-0.006
1089,0.611,-0.007
1090,1.317,0.058
1091,2.936,0.898
1092,1.462,2.127
1093,1.118,1.492
1094,0.801,0.500
1095,1.295,0.448
1096,0.837,0.546
1097,0.633,0.675
1098,0.612,0.507
1099,1.164,0.135
1100,3.401,-0.006
1101,2.869,-0.007
1102,2.006,-0.007
1103,1.921,-0.007
1104,0.987,-0.007
1105,0.857,-0.006
1106,0.723,-0.006
1107,0.714,-0.006
1108,0.679,-0.006
1109,0.674,-0.006
1110,0.637,-0.006
1111,0.731,-0.006
1112,0.686,-0.006
1113,0.660,-0.006
1114,1.183,-0.007
1115,1.324,-0.007
1116,1.657,-0.009
1117,2.102,-0.010
1118,1.408,-0.008
1119,1.561,-0.008
1120,1.573,-0.008
1121,1.555,-0.008
1122,1.486,-0.008
1123,1.441,-0.007
1124,1.404,-0.007
1125,1.514,-0.007
1126,1.821,-0.007
1127,1.580,-0.007
1128,1.449,-0.007
1129,0.881,-0.007
1130,0.742,-0.006
1131,0.677,-0.006
1132,0.782,-0.006
1133,0.697,-0.006
1134,0.762,-0.007
1135,0.792,-0.006
1136,0.795,-0.007
1137,0.994,-0.006
1138,1.496,-0.008
1139,1.166,-0.007
1140,1.260,-0.008
1141,1.387,0.004
1142,0.710,0.036
1143,0.607,0.048
1144,0.772,0.050
1145,1.154,0.040
1146,0.902,0.022
1147,0.670,0.008
1148,0.877,-0.008
1149,0.909,-0.007
1150,0.894,-0.007
1151,0.901,-0.007
1152,0.764,-0.007
1153,0.775,-0.007
1154,0.724,-0.007
1155,0.829,-0.007
1156,0.784,-0.006
1157,0.794,-0.007
1158,0.865,-0.007
1159,0.815,-0.007
1160,0.776,-0.006
1161,1.091,-0.007
1162,1.184,-0.008
1163,1.396,-0.008
1164,1.166,0.011
1165,1.108,0.097
1166,0.852,0.157
1167,1.785,0.254
1168,2.831,0.566
1169,1.155,0.370
1170,0.907,0.616
1171,1.050,1.230
1172,1.897,0.295
1173,1.743,-0.006
1174,1.374,-0.007
1175,1.367,-0.007
1176,1.315,-0.007
1177,0.875,-0.006
1178,0.797,-0.006
1179,0.760,-0.006
1180,0.761,-0.006
1181,0.702,-0.006
1182,0.746,-0.006
1183,0.731,-0.006
1184,0.741,-0.006
1185,0.956,-0.000
1186,1.045,0.857
1187,1.289,1.565
1188,1.233,2.017
1189,0.672,2.499
1190,0.668,2.845
1191,0.561,2.999
1192,0.796,2.761
1193,0.894,2.238
1194,0.755,1.899
1195,0.896,1.274
1196,1.281,0.378
1197,1.326,-0.007
1198,1.751,-0.007
1199,1.768,-0.007
1200,0.910,-0.007
1201,0.693,-0.007
1202,0.709,-0.006
1203,0.669,-0.006
1204,0.719,-0.006
1205,0.713,-0.006
1206,0.704,-0.007
1207,0.753,-0.006
1208,0.718,-0.006
1209,0.961,-0.007
1210,1.042,0.886
1211,1.129,1.882
1212,0.968,2.088
1213,1.014,2.572
1214,0.905,2.503
1215,0.802,2.988
1216,0.701,1.144
1217,0.619,0.890
1218,0.665,0.535
1219,0.699,0.404
1220,2.270,0.158
1221,3.405,-0.006
1222,2.547,-0.007
1223,1.797,-0.006
1224,0.893,-0.006
1225,0.710,-0.006
1226,0.696,-0.006
1227,0.627,-0.006
1228,0.832,-0.007
1229,0.685,-0.006
1230,0.744,-0.006
1231,0.754,-0.006
1232,0.723,-0.006
1233,1.145,-0.007
1234,1.238,-0.007
1235,1.726,-0.009
1236,1.306,0.006
1237,3.852,0.013
1238,3.520,0.040
1239,3.055,0.015
1240,2.400,0.007
1241,2.401,0.011
1242,1.781,-0.004
1243,1.885,-0.007
1244,1.412,-0.007
1245,2.103,-0.006
1246,2.173,-0.007
1247,1.257,-0.006
1248,0.868,-0.007
1249,0.749,-0.006
1250,0.819,-0.007
1251,0.766,-0.006
1252,0.821,-0.006
1253,0.730,-0.006
1254,0.840,-0.006
1255,0.714,-0.006
1256,0.798,-0.006
1257,1.199,-0.007
1258,1.287,-0.007
1259,1.338,-0.008
1260,1.131,0.032
1261,1.072,0.057
1262,0.892,0.073
1263,0.879,0.072
1264,0.852,0.059
1265,1.782,0.036
1266,2.328,0.018
1267,2.530,-0.003
1268,2.369,-0.007
1269,2.108,-0.007
1270,3.010,-0.008
1271,2.322,-0.008
1272,2.131,-0.008
1273,1.134,-0.007
1274,0.702,-0.006
1275,0.754,-0.006
1276,0.775,-0.007
1277,0.872,-0.006
1278,0.878,-0.007
1279,0.827,-0.006
1280,0.849,-0.007
1281,1.052,-0.007
1282,1.268,-0.007
1283,1.130,-0.004
1284,1.829,0.013
1285,1.058,0.036
1286,0.779,0.053
1287,1.120,0.076
1288,1.262,0.064
1289,1.059,0.064
1290,1.027,0.049
1291,0.965,0.021
