time,demand,supply
274,0.962,-0.016
275,2.760,0.016
276,4.141,0.466
277,2.496,1.937
278,1.969,4.638
279,3.985,4.480
280,1.822,5.373
281,3.389,4.760
282,1.755,3.202
283,1.450,2.497
284,1.338,0.160
285,1.510,-0.017
286,1.890,-0.016
287,1.450,-0.016
288,2.205,-0.016
289,1.953,-0.016
290,2.261,-0.016
291,2.992,-0.016
292,1.210,-0.017
293,1.674,-0.017
294,1.309,-0.017
295,1.431,-0.017
296,1.156,-0.017
297,1.446,-0.017
298,0.977,-0.016
299,1.763,0.007
300,2.211,0.615
301,1.739,3.630
302,1.833,4.922
303,3.351,5.534
304,1.699,5.612
305,3.377,5.012
306,2.104,3.446
307,1.778,2.761
308,1.657,0.150
309,4.373,-0.017
310,5.925,-0.016
311,2.805,-0.016
312,1.218,-0.017
313,1.463,-0.016
314,3.892,-0.016
315,3.430,-0.016
316,2.758,-0.017
317,1.411,-0.017
318,1.241,-0.017
319,1.063,-0.017
320,1.572,-0.017
321,1.304,-0.017
322,1.073,-0.016
323,4.962,0.009
324,4.683,0.644
325,2.842,3.623
326,4.126,4.816
327,3.138,5.329
328,1.657,5.249
329,1.893,4.849
330,4.789,3.370
331,3.497,2.087
332,1.293,0.328
333,2.066,-0.016
334,1.614,-0.016
335,1.831,-0.016
336,1.680,-0.016
337,2.723,-0.016
338,3.056,-0.016
339,3.221,-0.016
340,2.500,-0.017
341,1.138,-0.017
342,1.282,-0.017
343,1.285,-0.017
344,0.993,-0.017
345,1.392,-0.017
346,1.406,-0.016
347,1.416,0.061
348,1.558,0.856
349,1.227,2.142
350,1.138,3.614
351,2.856,4.682
352,2.780,5.434
353,2.927,4.634
354,2.156,2.563
355,1.712,1.119
356,1.569,0.206
357,3.167,-0.017
358,6.620,-0.016
359,3.972,-0.016
360,2.762,-0.016
361,2.126,-0.016
362,2.131,-0.016
363,3.411,-0.016
364,3.008,-0.016
365,4.368,-0.016
366,1.334,-0.017
367,0.930,-0.017
368,1.063,-0.017
369,1.440,-0.017
370,1.011,-0.017
371,1.216,0.121
372,1.613,0.857
373,1.639,0.788
374,1.856,1.279
375,3.084,2.448
376,2.736,2.134
377,5.624,2.410
378,1.864,2.765
379,1.075,0.939
380,1.357,0.289
381,1.775,-0.014
382,1.809,-0.016
383,2.005,-0.016
384,3.945,-0.016
385,1.807,-0.016
386,1.822,-0.016
387,1.983,-0.016
388,1.441,-0.017
389,1.544,-0.017
390,1.336,-0.017
391,1.053,-0.017
392,1.379,-0.017
393,1.332,-0.016
394,1.341,-0.016
395,3.300,-0.009
396,2.006,0.172
397,1.331,0.518
398,3.703,1.115
399,2.052,3.670
400,2.583,5.010
401,1.269,4.098
402,5.458,3.138
403,4.344,2.067
404,2.469,0.405
405,1.665,-0.013
406,2.016,-0.016
407,3.681,-0.016
408,2.492,-0.017
409,2.261,-0.016
410,2.186,-0.017
411,4.218,-0.016
412,2.308,-0.017
413,4.699,-0.016
414,2.023,-0.017
415,0.763,-0.017
416,1.739,-0.017
417,0.739,-0.017
418,0.802,-0.017
419,1.488,0.078
420,0.922,0.744
421,0.965,1.521
422,2.648,3.604
423,2.709,5.166
424,1.502,4.972
425,2.020,3.969
426,5.351,3.315
427,4.395,2.683
428,1.952,0.236
429,2.537,-0.015
430,1.918,-0.016
431,2.264,-0.016
432,2.258,-0.016
433,4.874,-0.016
434,4.741,-0.016
435,5.527,-0.016
436,2.630,-0.016
437,2.870,-0.016
438,2.171,-0.016
439,1.187,-0.016
440,1.026,-0.017
441,1.405,-0.017
442,0.826,-0.016
443,1.007,-0.007
444,1.530,0.221
445,4.061,1.012
446,3.467,1.330
447,2.998,1.532
448,1.729,2.032
449,2.698,3.141
450,2.081,3.852
451,1.146,2.760
452,1.323,0.325
453,0.900,-0.006
454,0.976,-0.016
455,1.587,-0.016
456,1.132,-0.017
457,1.237,-0.017
458,1.916,-0.016
459,3.485,-0.016
460,3.079,-0.016
461,3.329,-0.016
462,1.880,-0.017
463,1.500,-0.017
464,1.149,-0.017
465,0.926,-0.017
466,3.544,-0.016
467,1.260,-0.013
468,1.502,0.177
469,1.442,0.532
470,1.019,3.745
471,1.588,5.524
472,2.507,5.629
473,3.410,5.198
474,1.707,3.822
475,1.103,2.744
476,1.594,0.277
477,1.698,-0.013
478,1.479,-0.016
479,3.719,-0.016
480,1.957,-0.016
481,1.360,-0.016
482,1.376,-0.017
483,2.682,-0.016
484,2.795,-0.016
485,1.587,-0.017
486,1.541,-0.017
487,1.482,-0.017
488,1.184,-0.017
489,1.285,-0.017
490,1.593,-0.017
491,1.105,0.059
492,2.555,0.757
493,1.161,3.543
494,1.718,4.978
495,1.025,5.691
496,1.480,5.754
497,2.637,5.260
498,1.333,3.962
499,1.652,2.813
500,1.171,0.284
501,1.387,-0.014
502,1.034,-0.016
503,1.961,-0.016
504,1.158,-0.016
505,1.639,-0.016
506,4.048,-0.016
507,4.500,-0.016
508,2.142,-0.017
509,2.791,-0.016
510,2.753,-0.016
511,2.411,-0.016
512,0.983,-0.017
513,1.580,-0.017
514,0.943,-0.016
515,1.726,0.021
516,5.086,0.685
517,1.475,2.722
518,1.691,2.526
519,1.215,3.308
520,1.464,5.574
521,1.005,5.220
522,0.921,3.769
523,1.427,2.668
524,1.103,0.321
525,1.064,-0.011
526,1.321,-0.016
527,2.741,-0.016
528,5.653,-0.016
529,2.904,-0.016
530,1.626,-0.017
531,3.719,-0.016
532,4.295,-0.016
533,2.196,-0.017
534,2.128,-0.017
535,0.873,-0.017
536,1.146,-0.017
537,1.193,-0.017
538,1.118,-0.017
539,0.885,0.024
540,2.011,0.734
541,1.259,3.683
542,1.209,4.937
543,3.352,5.583
544,2.409,5.684
545,2.727,5.256
546,1.282,4.080
547,1.626,2.801
548,1.030,0.303
549,0.854,-0.013
550,1.179,-0.016
551,0.823,-0.017
552,0.748,-0.017
553,0.821,-0.017
554,1.300,-0.017
555,2.971,-0.016
556,2.061,-0.017
557,2.169,-0.017
558,1.275,-0.017
559,0.851,-0.017
560,0.778,-0.017
561,0.814,-0.017
562,1.058,-0.017
563,1.797,0.018
564,1.466,0.762
565,1.517,3.692
566,1.568,4.991
567,1.074,5.631
568,1.215,5.759
569,1.413,5.323
570,1.063,4.220
571,1.203,2.873
572,1.206,0.334
573,1.543,-0.011
574,2.431,-0.016
575,4.957,-0.016
576,2.598,-0.016
577,1.553,-0.017
578,1.861,-0.016
579,1.897,-0.016
580,3.262,-0.017
581,1.411,-0.017
582,1.003,-0.017
583,0.934,-0.017
584,1.754,-0.017
585,0.959,-0.017
586,1.289,-0.017
587,2.839,0.038
588,2.863,0.838
589,1.425,3.777
590,3.254,5.079
591,2.964,5.758
592,1.376,5.868
593,2.138,5.444
594,2.374,4.350
595,1.256,2.862
596,2.297,0.378
597,1.534,-0.009
598,1.640,-0.016
599,2.163,-0.016
600,2.412,-0.017
601,1.883,-0.017
602,1.395,-0.017
603,3.054,-0.017
604,2.865,-0.017
605,0.687,-0.017
606,1.103,-0.017
607,1.178,-0.017
608,1.154,-0.017
609,1.094,-0.017
610,1.183,-0.017
611,2.721,0.088
612,1.596,0.918
613,3.651,2.576
614,1.639,3.961
615,1.974,4.343
616,1.162,5.634
617,4.800,2.964
618,3.610,2.097
619,1.698,0.763
620,1.092,0.252
621,1.361,-0.015
622,1.338,-0.016
623,3.397,-0.016
624,3.978,-0.016
625,1.752,-0.016
626,1.292,-0.017
627,1.641,-0.017
628,2.884,-0.016
629,2.236,-0.016
630,0.773,-0.017
631,1.062,-0.017
632,1.008,-0.017
633,0.593,-0.017
634,0.706,-0.016
635,2.900,-0.004
636,2.353,0.632
637,1.812,1.357
638,1.011,2.461
639,2.059,1.947
640,1.166,1.577
641,4.411,1.666
642,1.636,1.688
643,1.643,0.587
644,1.064,0.574
645,2.160,0.015
646,1.961,-0.016
647,4.025,-0.016
648,1.978,-0.016
649,1.401,-0.017
650,0.995,-0.017
651,2.743,-0.017
652,2.737,-0.017
653,3.400,-0.017
654,1.280,-0.017
655,0.884,-0.017
656,1.277,-0.017
657,1.421,-0.017
658,0.927,-0.017
659,1.349,0.058
660,1.535,0.873
661,1.561,3.441
662,2.774,4.701
663,0.977,5.484
664,1.421,5.712
665,5.039,4.567
666,3.036,4.293
667,1.113,2.556
668,1.623,0.459
669,3.516,0.012
670,2.218,-0.016
671,1.852,-0.016
672,1.357,-0.016
673,1.765,-0.017
674,1.406,-0.017
675,1.909,-0.017
676,1.739,-0.017
677,1.487,-0.017
678,0.897,-0.017
679,1.747,-0.017
680,0.724,-0.017
681,1.159,-0.017
682,0.882,-0.017
683,1.284,0.023
684,3.094,0.436
685,1.366,1.343
686,2.277,4.904
687,1.803,5.516
688,2.127,5.639
689,1.059,5.276
690,1.476,4.343
691,1.053,2.774
692,1.068,0.510
693,1.310,-0.000
694,1.054,-0.016
695,3.211,-0.016
696,4.786,-0.016
697,3.445,-0.016
698,2.391,-0.016
699,3.233,-0.016
700,2.995,-0.016
701,3.346,-0.016
702,2.374,-0.016
703,1.268,-0.017
704,0.801,-0.017
705,1.210,-0.017
706,0.794,-0.016
707,1.474,0.009
708,3.050,0.382
709,1.707,1.097
710,2.940,4.824
711,3.815,5.588
712,1.243,5.719
713,1.414,5.380
714,0.902,4.505
715,1.352,2.897
716,1.235,0.545
717,0.943,-0.004
718,1.332,-0.016
719,1.040,-0.016
720,1.322,-0.017
721,1.480,-0.017
722,1.735,-0.017
723,2.418,-0.017
724,2.508,-0.016
725,2.498,-0.017
726,0.654,-0.017
727,0.762,-0.017
728,1.431,-0.016
729,0.668,-0.017
730,1.378,-0.016
731,1.132,0.031
732,1.942,0.890
733,2.363,3.974
734,1.788,5.185
735,3.990,5.832
736,4.805,5.968
737,1.790,5.593
738,1.579,4.758
739,1.591,3.081
740,1.502,0.602
741,1.139,-0.002
742,4.394,-0.016
743,3.386,-0.016
744,2.286,-0.016
745,2.510,-0.016
746,2.673,-0.016
747,4.644,-0.016
748,2.925,-0.016
749,1.605,-0.017
750,0.905,-0.017
751,1.252,-0.017
752,0.806,-0.017
753,0.700,-0.017
754,1.710,-0.016
755,1.621,0.153
756,1.335,0.919
757,1.017,3.396
758,1.790,5.026
759,1.490,5.022
760,1.960,5.000
761,1.868,4.951
762,2.490,3.648
763,5.390,2.072
764,4.698,0.510
765,5.930,0.021
766,4.114,-0.016
767,2.138,-0.016
768,3.154,-0.016
769,1.099,-0.017
770,1.283,-0.017
771,2.348,-0.017
772,2.556,-0.016
773,3.616,-0.016
774,2.610,-0.016
775,1.441,-0.017
776,0.805,-0.017
777,0.965,-0.017
778,1.546,-0.017
779,0.875,0.075
780,1.021,1.007
781,3.475,2.891
782,1.383,3.484
783,1.189,3.450
784,1.460,5.051
785,1.019,5.398
786,1.489,4.315
787,1.089,2.826
788,1.132,0.603
789,3.557,0.040
790,1.263,-0.016
791,1.923,-0.016
792,1.281,-0.016
793,1.307,-0.016
794,0.876,-0.017
795,1.514,-0.017
796,2.463,-0.016
797,1.836,-0.016
798,0.791,-0.016
799,1.215,-0.016
800,0.722,-0.017
801,0.809,-0.017
802,0.836,-0.017
803,2.479,0.035
804,4.434,0.856
805,1.758,2.282
806,3.050,4.028
807,4.476,5.109
808,1.763,5.531
809,0.868,4.924
810,1.426,3.838
811,2.326,2.131
812,1.159,0.675
813,2.616,0.023
814,2.142,-0.016
815,1.411,-0.016
816,1.806,-0.016
817,2.383,-0.016
818,2.631,-0.016
819,2.561,-0.017
820,2.243,-0.017
821,1.927,-0.017
822,0.759,-0.017
823,1.125,-0.017
824,0.742,-0.017
825,0.781,-0.017
826,1.112,-0.017
827,3.789,0.149
828,4.424,1.062
829,4.189,2.346
830,1.456,4.337
831,1.217,3.817
832,1.118,3.915
833,1.178,3.561
834,1.499,3.526
835,0.840,1.857
836,0.906,0.771
837,1.508,0.019
838,1.442,-0.016
839,2.942,-0.016
840,1.942,-0.016
841,4.981,-0.016
842,4.321,-0.016
843,1.872,-0.016
844,1.227,-0.017
845,2.298,-0.016
846,0.791,-0.017
847,0.697,-0.016
848,1.577,-0.017
849,0.699,-0.017
850,0.798,-0.017
851,2.593,0.043
852,3.666,0.435
853,1.257,0.842
854,1.731,1.515
855,3.862,2.225
856,1.354,4.439
857,0.726,3.366
858,0.871,3.700
859,1.729,1.818
860,1.203,0.719
861,2.495,0.038
862,2.313,-0.016
863,1.199,-0.016
864,1.370,-0.016
865,1.515,-0.016
866,1.712,-0.016
867,3.364,-0.016
868,4.500,-0.016
869,2.403,-0.016
870,1.675,-0.016
871,0.813,-0.016
872,0.717,-0.016
873,1.092,-0.016
874,0.657,-0.016
875,3.658,0.059
876,5.195,0.120
877,2.172,0.622
878,1.575,0.946
879,3.386,0.793
880,1.012,1.012
881,1.621,0.533
882,1.087,1.075
883,1.292,0.794
884,1.783,0.098
885,1.604,-0.017
886,2.071,-0.016
887,2.243,-0.016
888,1.252,-0.016
889,1.625,-0.016
890,1.333,-0.016
891,1.435,-0.016
892,1.188,-0.016
893,1.413,-0.016
894,1.188,-0.016
895,0.859,-0.016
896,0.798,-0.016
897,0.875,-0.016
898,2.810,-0.016
899,4.398,0.084
900,2.566,0.456
901,2.556,0.559
902,3.411,3.681
903,2.172,2.687
904,1.149,2.717
905,1.987,1.791
906,3.312,1.105
907,5.588,1.557
908,2.077,0.515
909,1.242,0.039
910,1.828,-0.016
911,1.271,-0.016
912,1.674,-0.016
913,1.737,-0.016
914,1.431,-0.016
915,2.868,-0.016
916,2.752,-0.016
917,1.383,-0.017
918,0.752,-0.017
919,0.775,-0.016
920,1.085,-0.016
921,0.708,-0.016
922,0.958,-0.016
923,1.229,-0.016
924,1.615,0.415
925,1.139,0.999
926,1.400,0.791
927,2.320,1.462
928,2.495,3.731
929,1.874,2.367
930,4.558,1.702
931,3.238,1.014
932,1.280,0.444
933,1.539,0.007
934,6.004,-0.016
935,2.827,-0.016
936,1.454,-0.016
937,1.352,-0.016
938,1.969,-0.016
939,3.208,-0.016
940,1.617,-0.016
941,1.248,-0.016
942,0.892,-0.016
943,0.890,-0.016
944,1.596,-0.016
945,1.147,-0.017
946,1.047,-0.017
947,1.387,0.065
948,2.064,0.475
949,3.178,0.916
950,1.486,2.406
951,1.009,1.615
952,1.020,1.586
953,1.390,3.651
954,1.403,1.743
955,0.748,1.357
956,1.243,0.662
957,0.826,0.096
958,2.115,-0.016
959,1.822,-0.016
960,5.057,-0.016
961,1.934,-0.016
962,1.640,-0.017
963,3.566,-0.017
964,2.456,-0.017
965,1.879,-0.017
966,1.106,-0.017
967,1.514,-0.017
968,1.075,-0.017
969,1.059,-0.017
970,1.067,-0.017
971,2.411,0.084
972,2.232,1.074
973,2.672,4.349
974,3.135,5.241
975,1.525,5.634
976,0.979,5.760
977,1.493,4.790
978,1.069,4.698
979,1.678,3.088
980,1.286,0.519
981,1.979,0.084
982,3.808,-0.016
983,3.772,-0.016
984,3.454,-0.016
985,1.417,-0.017
986,5.535,-0.016
987,3.907,-0.016
988,1.578,-0.017
989,1.269,-0.017
990,1.160,-0.017
991,1.046,-0.017
992,1.370,-0.017
993,1.344,-0.017
994,0.830,-0.017
995,1.437,0.100
996,2.133,1.111
997,2.582,4.390
998,1.916,5.168
999,1.945,5.607
1000,1.298,6.180
1001,1.427,6.064
1002,1.002,3.922
1003,1.201,1.836
1004,1.565,0.689
1005,1.198,0.054
1006,1.245,-0.016
1007,1.641,-0.016
1008,2.037,-0.016
1009,4.323,-0.016
1010,1.775,-0.017
1011,1.819,-0.017
1012,2.669,-0.017
1013,4.046,-0.016
1014,0.806,-0.017
1015,0.783,-0.017
1016,1.256,-0.017
1017,1.310,-0.017
1018,0.852,-0.017
1019,0.937,0.084
1020,1.254,1.087
1021,1.570,4.256
1022,4.127,5.395
1023,4.316,6.010
1024,2.877,6.139
1025,2.285,5.584
1026,0.997,4.717
1027,1.412,3.108
1028,0.918,0.631
1029,1.226,0.026
1030,1.031,-0.016
1031,1.634,-0.016
1032,1.806,-0.016
1033,3.049,-0.016
1034,1.802,-0.016
1035,2.318,-0.016
1036,1.609,-0.016
1037,2.092,-0.017
1038,1.249,-0.017
1039,0.943,-0.017
1040,1.025,-0.017
1041,0.890,-0.017
1042,1.591,-0.017
1043,3.736,0.092
1044,5.439,1.128
1045,3.345,4.264
1046,3.175,5.378
1047,3.725,6.052
1048,1.267,6.171
1049,1.188,5.618
1050,0.915,4.918
1051,1.400,3.110
1052,0.896,0.603
1053,0.957,0.038
1054,1.257,-0.016
1055,0.976,-0.016
1056,1.000,-0.017
1057,1.404,-0.017
1058,1.147,-0.017
1059,2.623,-0.016
1060,1.348,-0.017
1061,1.786,-0.017
1062,0.697,-0.017
1063,0.788,-0.017
1064,0.833,-0.017
1065,1.242,-0.016
1066,1.127,-0.017
1067,2.414,0.094
1068,2.683,1.215
1069,5.594,4.332
1070,5.479,5.441
1071,5.768,6.082
1072,5.118,6.200
1073,5.294,5.886
1074,2.977,5.033
1075,2.218,3.072
1076,2.673,0.572
1077,2.312,0.043
1078,3.108,-0.016
1079,3.205,-0.016
1080,4.905,-0.016
1081,2.069,-0.016
1082,1.682,-0.017
1083,2.730,-0.016
1084,2.916,-0.016
1085,1.962,-0.017
1086,1.319,-0.017
1087,0.723,-0.017
1088,0.815,-0.017
1089,1.159,-0.017
1090,0.956,-0.017
1091,5.082,0.096
1092,5.168,1.335
1093,1.431,4.396
1094,0.925,5.517
1095,0.915,6.161
1096,1.321,6.284
1097,2.200,5.928
1098,2.621,5.021
1099,1.277,2.416
1100,1.738,0.969
1101,1.410,0.170
1102,1.617,-0.016
1103,1.363,-0.016
1104,2.850,-0.016
1105,2.354,-0.016
1106,3.009,-0.016
1107,3.995,-0.016
1108,2.382,-0.016
1109,1.425,-0.017
1110,0.728,-0.017
1111,0.772,-0.017
1112,2.153,-0.016
1113,1.018,-0.016
1114,1.365,-0.017
1115,0.977,0.096
1116,1.011,1.472
1117,1.402,4.375
1118,0.990,5.525
1119,2.525,6.142
1120,0.949,6.258
1121,1.169,5.840
1122,1.910,4.909
1123,1.297,3.099
1124,0.967,0.566
1125,0.933,0.052
1126,1.605,-0.016
1127,1.719,-0.016
1128,5.420,-0.016
1129,2.320,-0.016
1130,1.364,-0.016
1131,2.368,-0.016
1132,1.491,-0.016
1133,1.940,-0.016
1134,1.358,-0.016
1135,1.005,-0.017
1136,0.922,-0.016
1137,1.214,-0.016
1138,0.819,-0.016
1139,1.165,-0.004
1140,1.526,0.171
1141,1.357,0.391
1142,2.693,0.550
1143,1.042,0.955
1144,1.483,1.088
1145,3.467,0.999
1146,1.378,0.684
1147,0.994,0.327
1148,2.147,0.149
1149,1.287,-0.005
1150,1.047,-0.016
1151,1.513,-0.016
1152,1.779,-0.016
1153,1.833,-0.016
1154,5.641,-0.016
1155,5.647,-0.016
1156,2.722,-0.016
1157,1.876,-0.016
1158,1.236,-0.016
1159,1.253,-0.016
1160,0.948,-0.016
1161,1.249,-0.016
1162,0.953,-0.016
1163,1.523,0.037
1164,1.622,0.461
1165,1.207,1.068
1166,1.061,3.723
1167,1.479,6.146
1168,2.036,6.205
1169,2.896,5.857
1170,1.821,5.006
1171,1.289,3.063
1172,0.839,0.636
1173,0.754,0.075
1174,1.226,-0.016
1175,1.869,-0.016
1176,4.697,-0.016
1177,4.693,-0.016
1178,5.404,-0.016
1179,3.414,-0.016
1180,2.375,-0.017
1181,1.460,-0.017
1182,0.724,-0.017
1183,1.080,-0.017
1184,0.838,-0.017
1185,0.760,-0.016
1186,1.069,-0.017
1187,1.491,0.100
1188,1.955,0.312
1189,1.935,0.587
1190,1.088,1.140
1191,1.392,1.733
1192,4.022,5.544
1193,3.221,5.187
1194,3.361,4.916
1195,3.599,3.086
1196,1.323,0.609
1197,0.811,0.072
1198,2.397,-0.016
1199,1.169,-0.016
1200,1.505,-0.016
1201,1.218,-0.016
1202,1.161,-0.017
1203,2.465,-0.016
1204,1.495,-0.017
1205,1.949,-0.016
1206,1.308,-0.016
1207,0.823,-0.017
1208,0.914,-0.017
1209,0.854,-0.016
1210,1.174,-0.016
1211,2.401,0.025
1212,2.053,0.267
1213,1.384,0.715
1214,0.932,4.839
1215,1.556,6.282
1216,1.768,6.445
1217,1.199,6.034
1218,0.824,5.189
1219,1.163,3.198
1220,0.812,0.544
1221,0.954,0.054
1222,1.551,-0.016
1223,1.116,-0.016
1224,1.480,-0.016
1225,1.512,-0.016
1226,1.636,-0.016
1227,6.160,-0.016
1228,2.393,-0.016
1229,1.534,-0.017
1230,1.143,-0.017
1231,0.641,-0.017
1232,1.037,-0.017
1233,1.253,-0.017
1234,1.158,-0.017
1235,0.978,0.184
1236,1.257,2.209
1237,2.399,4.473
1238,5.109,5.584
1239,3.015,6.207
1240,2.174,6.326
1241,1.560,5.973
1242,1.035,5.145
1243,1.439,3.112
1244,1.119,0.542
1245,2.463,0.064
1246,1.239,-0.016
1247,3.366,-0.016
1248,4.389,-0.016
1249,3.035,-0.016
1250,4.291,-0.016
1251,3.143,-0.016
1252,2.652,-0.016
1253,1.722,-0.017
1254,0.920,-0.017
1255,0.899,-0.017
1256,1.039,-0.017
1257,1.160,-0.017
1258,0.991,-0.017
1259,0.866,0.254
1260,1.126,2.241
1261,1.125,4.436
1262,1.404,5.651
1263,1.497,6.331
1264,3.286,6.499
1265,1.549,6.128
1266,1.490,4.138
1267,1.483,3.641
1268,0.954,0.810
1269,1.924,0.105
1270,1.933,-0.016
1271,5.623,-0.016
1272,7.594,-0.016
1273,1.342,-0.017
1274,1.636,-0.017
1275,2.201,-0.016
1276,1.481,-0.017
1277,0.780,-0.017
1278,1.474,-0.017
1279,0.958,-0.017
1280,0.895,-0.017
1281,1.048,-0.017
1282,1.328,-0.017
1283,2.455,0.253
1284,1.700,2.390
1285,3.521,4.484
1286,5.529,5.656
1287,2.916,6.269
1288,1.961,6.449
1289,1.188,4.798
1290,1.074,5.506
1291,1.136,3.280
1292,1.419,0.570
1293,0.999,0.071
1294,0.973,-0.016
