time,demand,supply
1294,0.350,-0.003
1295,0.335,-0.004
1296,0.306,-0.004
1297,0.291,-0.004
1298,0.326,-0.004
1299,0.380,-0.003
1300,0.334,-0.004
1301,0.316,-0.004
1302,0.291,-0.004
1303,0.313,-0.004
1304,0.343,-0.003
1305,0.302,0.015
1306,0.308,0.193
1307,0.331,0.355
1308,0.325,0.587
1309,0.326,0.685
1310,0.336,0.656
1311,0.323,0.554
1312,0.312,0.612
1313,0.328,0.504
1314,0.356,0.413
1315,0.305,0.080
1316,0.311,-0.004
1317,0.345,-0.004
1318,0.345,-0.003
1319,0.328,-0.004
1320,0.306,-0.004
1321,0.310,-0.004
1322,0.290,-0.004
1323,0.312,-0.004
1324,0.332,-0.003
1325,0.290,-0.004
1326,0.291,-0.004
1327,0.297,-0.004
1328,0.352,-0.003
1329,0.314,-0.004
1330,0.305,0.325
1331,0.325,1.249
1332,0.346,1.640
1333,0.350,3.230
1334,0.333,4.333
1335,0.367,4.552
1336,0.333,4.441
1337,0.352,4.000
1338,0.434,2.075
1339,0.354,0.212
1340,0.340,0.005
1341,0.325,-0.004
1342,0.367,-0.003
1343,0.326,-0.004
1344,0.321,-0.004
1345,0.301,-0.004
1346,0.314,-0.004
1347,0.329,-0.003
1348,0.302,-0.004
1349,0.303,-0.004
1350,0.444,-0.002
1351,0.310,-0.004
1352,0.340,-0.004
1353,0.304,0.090
1354,0.327,0.491
1355,0.343,1.562
1356,0.342,2.705
1357,0.361,3.031
1358,0.318,1.078
1359,0.346,0.783
1360,0.324,0.558
1361,0.362,0.660
1362,0.308,0.408
1363,0.338,0.162
1364,0.310,-0.002
1365,0.359,-0.003
1366,0.329,-0.004
1367,0.344,-0.004
1368,0.292,-0.004
1369,0.305,-0.004
1370,0.320,-0.004
1371,0.299,-0.004
1372,0.325,-0.003
1373,0.286,-0.004
1374,0.288,-0.004
1375,0.445,-0.002
1376,0.323,-0.004
1377,0.305,0.047
1378,0.318,0.192
1379,0.329,0.343
1380,0.333,0.494
1381,0.310,0.476
1382,0.336,0.421
1383,0.313,0.329
1384,0.322,0.232
1385,0.313,0.209
1386,0.331,0.084
1387,0.308,0.007
1388,0.316,-0.004
1389,0.333,-0.004
1390,0.328,-0.004
1391,0.333,-0.004
1392,0.291,-0.004
1393,0.305,-0.004
1394,0.298,-0.004
1395,0.294,-0.004
1396,0.312,-0.004
1397,0.303,-0.004
1398,0.304,-0.004
1399,0.288,-0.004
1400,0.306,-0.004
1401,0.303,-0.004
1402,0.323,0.095
1403,0.304,0.202
1404,0.319,0.240
1405,0.320,0.417
1406,0.325,0.322
1407,0.309,0.274
1408,0.304,0.219
1409,0.304,0.174
1410,0.318,0.110
1411,0.313,0.031
1412,0.315,-0.004
1413,0.325,-0.004
1414,0.334,-0.004
1415,0.346,-0.003
1416,0.293,-0.004
1417,0.294,-0.004
1418,0.346,-0.003
1419,0.333,-0.003
1420,0.311,-0.004
1421,0.310,-0.004
1422,0.299,-0.004
1423,0.298,-0.004
1424,0.323,-0.004
1425,0.302,0.004
1426,0.301,0.144
1427,0.310,0.240
1428,0.325,0.425
1429,0.309,0.551
1430,0.314,0.593
1431,0.330,0.480
1432,0.347,0.502
1433,0.313,0.256
1434,0.305,0.127
1435,0.313,0.013
1436,0.324,-0.004
1437,0.329,-0.004
1438,0.315,-0.004
1439,0.340,-0.004
1440,0.308,-0.004
1441,0.313,-0.004
1442,0.291,-0.004
1443,0.290,-0.004
1444,0.289,-0.004
1445,0.330,-0.003
1446,0.311,-0.004
1447,0.295,-0.004
1448,0.305,-0.004
1449,0.311,-0.004
1450,0.318,0.109
1451,0.305,0.309
1452,0.322,0.551
1453,0.337,0.611
1454,0.336,0.605
1455,0.313,0.675
1456,0.312,0.603
1457,0.310,0.343
1458,0.336,0.156
1459,0.336,0.023
1460,0.312,-0.004
1461,0.382,-0.003
1462,0.346,-0.003
1463,0.372,-0.003
1464,0.296,-0.004
1465,0.292,-0.004
1466,0.300,-0.004
1467,0.333,-0.004
1468,0.304,-0.004
1469,0.291,-0.004
1470,0.291,-0.004
1471,0.317,-0.004
1472,0.329,-0.003
1473,0.315,-0.001
1474,0.302,0.161
1475,0.318,0.319
1476,0.334,0.438
1477,0.337,0.836
1478,0.316,0.930
1479,0.323,0.728
1480,0.348,0.717
1481,0.322,0.737
1482,0.330,0.438
1483,0.321,0.171
1484,0.337,-0.002
1485,0.316,-0.004
1486,0.350,-0.003
1487,0.344,-0.003
1488,0.295,-0.004
1489,0.323,-0.003
1490,0.291,-0.004
1491,0.340,-0.003
1492,0.306,-0.004
1493,0.323,-0.003
1494,0.291,-0.004
1495,0.322,-0.003
1496,0.328,-0.003
1497,0.342,0.001
1498,0.312,0.034
1499,0.405,0.089
1500,0.361,0.237
1501,0.329,0.357
1502,0.350,0.161
1503,0.308,0.381
1504,0.339,0.687
1505,0.355,0.554
1506,0.320,0.027
1507,0.335,0.008
1508,0.341,-0.004
1509,0.318,-0.004
1510,0.364,-0.003
1511,0.351,-0.004
1512,0.292,-0.004
1513,0.318,-0.003
1514,0.307,-0.004
1515,0.328,-0.003
1516,0.292,-0.004
1517,0.313,-0.003
1518,0.288,-0.004
1519,0.330,-0.003
1520,0.324,-0.003
1521,0.301,0.021
1522,0.324,0.530
1523,0.327,1.689
1524,0.343,3.016
1525,0.336,3.952
1526,0.364,4.527
1527,0.331,4.775
1528,0.328,4.696
1529,0.373,4.296
1530,0.338,2.764
1531,0.309,0.646
1532,0.331,0.020
1533,0.319,-0.004
1534,0.335,-0.004
1535,0.342,-0.003
1536,0.345,-0.003
1537,0.334,-0.003
1538,0.313,-0.004
1539,0.333,-0.003
1540,0.288,-0.004
1541,0.288,-0.004
1542,0.287,-0.004
1543,0.320,-0.003
1544,0.329,-0.004
1545,0.300,0.171
1546,0.307,0.634
1547,0.315,1.793
1548,0.349,2.966
1549,0.331,3.793
1550,0.335,4.297
1551,0.366,4.471
1552,0.338,4.404
1553,1.119,4.008
1554,1.251,2.630
1555,1.468,0.627
1556,1.251,0.048
1557,1.221,-0.000
1558,1.381,-0.001
1559,1.459,-0.001
1560,0.778,-0.001
1561,0.752,-0.001
1562,0.834,-0.001
1563,0.814,-0.001
1564,0.764,-0.001
1565,0.763,-0.001
1566,0.766,-0.001
1567,0.753,-0.001
1568,0.777,-0.001
1569,0.734,0.020
1570,0.786,0.206
1571,1.150,0.443
1572,0.855,1.070
1573,0.592,1.353
1574,0.546,2.471
1575,0.808,3.507
1576,0.646,2.048
1577,0.821,0.900
1578,0.535,0.333
1579,1.467,0.068
1580,2.009,-0.001
1581,2.030,-0.000
1582,1.288,-0.002
1583,1.157,-0.002
1584,0.624,-0.003
1585,0.381,-0.003
1586,0.529,-0.003
1587,0.430,-0.003
1588,0.436,-0.003
1589,0.474,-0.003
1590,0.451,-0.003
1591,0.473,-0.003
1592,0.550,-0.003
1593,0.416,-0.001
1594,0.724,0.053
1595,0.724,0.114
1596,0.534,0.357
1597,0.719,0.291
1598,0.947,0.302
1599,0.832,0.327
1600,0.925,0.457
1601,0.573,0.277
1602,0.816,0.088
1603,0.945,-0.000
1604,1.404,-0.000
1605,1.205,-0.001
1606,0.953,-0.004
1607,0.736,-0.003
1608,0.388,-0.003
1609,0.566,-0.003
1610,0.364,-0.003
1611,0.530,-0.003
1612,0.369,-0.003
1613,0.556,-0.003
1614,0.354,-0.003
1615,0.528,-0.003
1616,0.542,-0.003
1617,0.421,0.002
1618,0.714,0.049
1619,0.949,0.146
1620,1.022,0.199
1621,0.559,0.296
1622,0.498,0.342
1623,0.906,0.290
1624,0.623,0.384
1625,0.632,0.730
1626,0.718,0.380
1627,1.015,0.087
1628,1.038,-0.001
1629,1.094,-0.002
1630,1.256,-0.002
1631,0.530,-0.003
1632,0.569,-0.003
1633,0.545,-0.003
1634,0.347,-0.003
1635,0.541,-0.003
1636,0.507,-0.003
1637,0.521,-0.003
1638,0.399,-0.003
1639,0.559,-0.003
1640,0.549,-0.004
1641,0.845,0.147
1642,0.485,0.571
1643,0.414,0.938
1644,0.372,1.295
1645,0.404,1.708
1646,0.399,1.908
1647,0.390,1.340
1648,0.556,1.125
1649,0.734,1.276
1650,0.901,0.620
1651,0.902,0.248
1652,1.876,0.005
1653,1.076,-0.003
1654,1.132,-0.003
1655,0.479,-0.003
1656,0.414,-0.003
1657,0.424,-0.003
1658,0.449,-0.003
1659,0.376,-0.003
1660,0.346,-0.003
1661,0.350,-0.003
1662,0.387,-0.003
1663,0.343,-0.003
1664,0.357,-0.003
1665,0.713,0.004
1666,0.369,0.102
1667,0.383,0.335
1668,0.564,0.406
1669,0.416,0.478
1670,0.427,0.650
1671,0.628,0.650
1672,0.663,0.666
1673,0.532,0.705
1674,1.060,0.345
1675,0.948,0.125
1676,0.979,0.001
1677,1.108,-0.002
1678,1.038,-0.003
1679,0.585,-0.003
1680,0.385,-0.003
1681,0.376,-0.003
1682,0.372,-0.003
1683,0.351,-0.003
1684,0.377,-0.003
1685,0.355,-0.003
1686,0.481,-0.002
1687,0.526,-0.003
1688,0.399,-0.003
1689,0.686,0.132
1690,0.427,0.644
1691,0.430,1.334
1692,0.432,1.974
1693,1.267,1.944
1694,0.561,2.844
1695,0.422,4.395
1696,0.535,4.176
1697,0.773,3.776
1698,0.915,2.391
1699,0.942,0.647
1700,0.834,0.069
1701,0.883,-0.003
1702,0.929,-0.004
1703,0.725,-0.003
1704,0.412,-0.003
1705,0.398,-0.003
1706,0.385,-0.003
1707,0.362,-0.003
1708,0.388,-0.003
1709,0.361,-0.003
1710,0.377,-0.003
1711,0.364,-0.003
1712,0.407,-0.003
1713,0.431,0.113
1714,0.501,0.618
1715,0.407,1.701
1716,0.389,2.835
1717,0.403,3.317
1718,0.414,3.928
1719,0.468,3.076
1720,0.747,2.709
1721,0.560,2.503
1722,0.676,2.115
1723,0.693,0.819
1724,1.253,0.049
1725,0.838,-0.004
1726,0.883,-0.004
1727,0.559,-0.002
1728,0.373,-0.003
1729,0.411,-0.003
1730,0.362,-0.003
1731,0.390,-0.003
1732,0.562,-0.002
1733,0.430,-0.003
1734,0.357,-0.003
1735,0.348,-0.003
1736,0.416,-0.001
1737,0.452,0.136
1738,0.459,0.541
1739,0.390,1.707
1740,0.427,2.783
1741,0.455,3.593
1742,0.528,4.059
1743,0.614,3.845
1744,0.491,2.031
1745,0.413,3.052
1746,0.580,2.592
1747,1.108,0.651
1748,2.468,0.061
1749,1.974,-0.000
1750,0.932,-0.003
1751,0.550,-0.002
1752,0.409,-0.003
1753,0.401,-0.003
1754,0.377,-0.003
1755,0.404,-0.003
1756,0.359,-0.003
1757,0.380,-0.003
1758,0.386,-0.003
1759,0.381,-0.003
1760,0.577,-0.000
1761,0.502,0.254
1762,0.421,0.729
1763,0.412,1.426
1764,0.411,2.415
1765,0.601,2.939
1766,2.403,3.349
1767,1.762,3.140
1768,1.057,1.490
1769,2.262,0.699
1770,1.110,0.366
1771,2.680,0.187
1772,3.552,0.014
1773,1.130,-0.001
1774,1.005,-0.002
1775,0.571,-0.003
1776,0.420,-0.003
1777,0.413,-0.003
1778,0.431,-0.003
1779,0.394,-0.003
1780,0.373,-0.003
1781,0.401,-0.003
1782,0.375,-0.003
1783,0.379,-0.003
1784,0.416,-0.003
1785,0.929,0.139
1786,0.402,0.495
1787,0.397,1.676
1788,0.380,2.145
1789,0.382,2.372
1790,0.464,2.857
1791,0.431,2.307
1792,0.453,1.481
1793,0.463,0.560
1794,0.778,0.721
1795,0.695,0.168
1796,1.767,0.003
1797,1.048,-0.002
1798,1.062,-0.002
1799,1.117,-0.002
1800,0.471,-0.003
1801,0.412,-0.003
1802,0.441,-0.003
1803,0.423,-0.003
1804,0.401,-0.003
1805,0.384,-0.003
1806,0.394,-0.003
1807,0.393,-0.003
1808,0.408,-0.003
1809,0.520,0.069
1810,0.425,0.405
1811,0.392,0.476
1812,1.047,0.671
1813,0.558,0.691
1814,0.538,1.558
1815,0.414,2.065
1816,0.442,1.635
1817,0.424,1.023
1818,0.836,0.710
1819,0.804,0.137
1820,1.458,0.011
1821,1.404,-0.004
1822,1.045,-0.003
1823,0.482,-0.002
1824,0.423,-0.003
1825,0.426,-0.003
1826,0.409,-0.003
1827,0.398,-0.003
1828,0.394,-0.003
1829,0.369,-0.003
1830,0.424,-0.003
1831,0.390,-0.003
1832,0.398,-0.003
1833,0.518,0.114
1834,0.455,0.719
1835,0.422,1.573
1836,0.421,2.711
1837,0.443,2.408
1838,0.410,3.521
1839,0.930,2.698
1840,2.007,3.156
1841,0.565,1.688
1842,0.853,2.802
1843,0.750,0.759
1844,2.245,0.071
1845,1.144,-0.001
1846,1.032,-0.002
1847,0.899,-0.002
1848,0.467,-0.002
1849,0.423,-0.003
1850,0.406,-0.003
1851,0.432,-0.003
1852,0.395,-0.003
1853,0.441,-0.003
1854,0.414,-0.003
1855,0.446,-0.002
1856,0.449,-0.003
1857,0.563,0.128
1858,0.513,0.283
1859,0.597,1.081
1860,0.464,1.441
1861,0.404,1.428
1862,0.474,2.451
1863,0.480,2.399
1864,0.483,1.843
1865,0.521,1.835
1866,0.997,0.884
1867,1.139,0.876
1868,1.389,0.047
1869,1.085,-0.002
1870,1.019,-0.002
1871,0.698,-0.002
1872,0.492,-0.002
1873,0.495,-0.002
1874,0.457,-0.002
1875,0.464,-0.002
1876,0.439,-0.003
1877,0.466,-0.002
1878,0.413,-0.003
1879,0.476,-0.002
1880,0.443,-0.003
1881,0.462,0.023
1882,0.596,0.363
1883,0.468,0.241
1884,0.423,0.541
1885,0.525,0.545
1886,2.951,0.379
1887,1.037,0.136
1888,0.439,0.185
1889,0.548,0.113
1890,0.513,0.170
1891,0.445,0.038
1892,0.661,0.002
1893,0.962,-0.003
1894,0.996,-0.003
1895,0.826,-0.003
1896,0.438,-0.003
1897,0.405,-0.003
1898,0.381,-0.003
1899,0.402,-0.003
1900,0.396,-0.003
1901,0.402,-0.003
1902,0.364,-0.003
1903,0.410,-0.003
1904,0.508,-0.003
1905,0.431,0.074
1906,0.419,0.169
1907,0.447,0.228
1908,0.441,0.227
1909,0.989,0.389
1910,2.338,0.284
1911,2.643,0.353
1912,0.766,0.522
1913,0.533,0.234
1914,0.762,0.133
1915,0.748,0.087
1916,0.850,-0.000
1917,0.928,-0.003
1918,0.928,-0.002
1919,0.597,-0.002
1920,0.509,-0.002
1921,0.448,-0.002
1922,0.464,-0.002
1923,0.451,-0.002
1924,0.431,-0.003
1925,0.415,-0.003
1926,0.432,-0.003
1927,0.436,-0.002
1928,0.425,-0.000
1929,0.506,0.187
1930,0.419,0.762
1931,0.435,1.142
1932,0.415,2.914
1933,0.907,2.440
1934,1.157,3.809
1935,1.151,3.376
1936,0.740,4.192
1937,0.515,3.617
1938,0.815,3.075
1939,0.780,1.274
1940,1.281,0.093
1941,1.063,-0.002
1942,0.921,-0.004
1943,0.716,-0.003
1944,0.402,-0.003
1945,0.416,-0.003
1946,0.384,-0.003
1947,0.396,-0.003
1948,0.371,-0.003
1949,0.374,-0.003
1950,0.365,-0.003
1951,0.388,-0.003
1952,0.478,0.013
1953,0.392,0.171
1954,0.367,0.624
1955,0.364,1.764
1956,0.814,2.777
1957,0.913,3.513
1958,0.636,3.916
1959,0.523,4.074
1960,1.720,4.042
1961,1.317,3.656
1962,4.470,2.999
1963,2.386,1.284
1964,0.710,0.105
1965,0.911,-0.003
1966,0.894,-0.003
1967,0.652,-0.002
1968,0.436,-0.002
1969,0.432,-0.003
1970,0.436,-0.003
1971,0.418,-0.003
1972,0.437,-0.003
1973,0.393,-0.003
1974,0.388,-0.003
1975,0.439,-0.003
1976,0.405,0.009
1977,0.538,0.232
1978,0.544,0.662
1979,0.431,1.071
1980,0.443,2.698
1981,0.448,3.618
1982,0.464,4.083
1983,2.550,4.264
1984,2.162,4.161
1985,1.576,3.760
1986,1.992,3.041
1987,2.280,1.352
1988,2.873,0.119
1989,1.828,-0.001
1990,0.887,-0.003
1991,0.470,-0.002
1992,0.428,-0.002
1993,0.449,-0.002
1994,0.424,-0.003
1995,0.398,-0.003
1996,0.429,-0.003
1997,0.409,-0.003
1998,0.402,-0.003
1999,0.399,-0.003
2000,0.479,0.004
2001,0.450,0.241
2002,0.421,0.657
2003,0.391,1.756
2004,0.473,2.817
2005,0.602,3.577
2006,2.689,4.035
2007,2.932,4.171
2008,2.161,3.922
2009,1.353,2.636
2010,0.724,1.981
2011,0.693,0.949
2012,1.905,0.069
2013,0.932,-0.003
2014,0.956,-0.003
2015,0.596,-0.002
2016,0.356,-0.003
2017,0.445,-0.002
2018,0.419,-0.002
2019,0.350,-0.003
2020,0.381,-0.003
2021,0.398,-0.003
2022,0.404,-0.003
2023,0.375,-0.003
2024,0.445,0.040
2025,0.517,0.361
2026,0.433,0.835
2027,0.438,1.812
2028,0.476,2.841
2029,0.901,3.426
2030,0.439,3.225
2031,0.544,2.673
2032,1.366,4.454
2033,0.748,4.103
2034,0.911,3.247
2035,0.888,1.584
2036,1.916,0.219
2037,0.935,-0.003
2038,0.960,-0.002
2039,0.625,-0.003
2040,0.429,-0.003
2041,0.440,-0.003
2042,0.488,-0.002
2043,0.455,-0.003
2044,0.405,-0.003
2045,0.412,-0.003
2046,0.405,-0.003
2047,0.411,-0.003
2048,0.393,0.019
2049,0.491,0.183
2050,0.419,0.660
2051,0.406,1.842
2052,0.404,2.913
2053,0.420,3.667
2054,0.435,4.090
2055,0.702,4.286
2056,0.560,4.174
2057,0.458,3.745
2058,0.752,3.042
2059,0.856,1.508
2060,1.783,0.193
2061,0.922,-0.002
2062,0.881,-0.003
2063,0.673,-0.003
2064,0.379,-0.003
2065,0.416,-0.003
2066,0.398,-0.003
2067,0.374,-0.003
2068,0.486,-0.002
2069,0.398,-0.003
2070,0.403,-0.003
2071,0.387,-0.003
2072,0.508,0.019
2073,0.392,0.189
2074,0.492,0.674
2075,0.359,1.832
2076,0.820,2.887
2077,1.035,3.661
2078,1.365,4.132
2079,0.935,4.316
2080,1.593,4.235
2081,0.526,3.858
2082,0.691,3.152
2083,0.666,1.602
2084,1.718,0.229
2085,0.927,-0.002
2086,0.897,-0.003
2087,0.555,-0.002
2088,0.367,-0.003
2089,0.429,-0.003
2090,0.390,-0.003
2091,0.376,-0.003
2092,0.383,-0.003
2093,0.428,-0.003
2094,0.436,-0.003
2095,0.352,-0.003
2096,0.471,0.015
2097,0.426,0.264
2098,0.429,0.684
2099,0.367,1.833
2100,0.386,2.892
2101,0.394,3.664
2102,1.042,4.124
2103,0.613,4.293
2104,0.433,4.213
2105,1.038,3.818
2106,1.720,3.075
2107,0.852,1.575
2108,0.712,0.206
2109,1.089,-0.002
2110,0.988,-0.002
2111,0.637,-0.003
2112,0.433,-0.003
2113,0.420,-0.003
2114,0.415,-0.003
2115,0.398,-0.003
2116,0.415,-0.003
2117,0.466,-0.003
2118,0.462,-0.003
2119,0.395,-0.003
2120,0.438,-0.001
2121,0.524,0.218
2122,0.513,0.796
2123,0.427,1.231
2124,0.615,1.011
2125,0.557,1.507
2126,3.192,2.063
2127,3.417,2.386
2128,2.370,2.331
2129,1.593,2.868
2130,1.750,2.532
2131,1.118,1.267
2132,1.414,0.203
2133,1.098,-0.002
2134,3.323,0.002
2135,1.827,-0.005
2136,0.473,-0.003
2137,0.416,-0.003
2138,0.419,-0.003
2139,0.421,-0.003
2140,0.483,-0.002
2141,0.415,-0.003
2142,0.429,-0.003
2143,0.409,-0.003
2144,0.423,0.003
2145,0.572,0.247
2146,0.474,0.626
2147,0.464,1.217
2148,0.452,1.685
2149,0.484,2.775
2150,0.962,3.428
2151,4.101,3.457
2152,2.368,2.950
2153,4.437,2.406
2154,2.765,1.334
2155,0.903,0.960
2156,1.010,0.204
2157,0.900,-0.003
2158,0.902,-0.003
2159,0.810,-0.003
2160,0.428,-0.003
2161,0.430,-0.003
2162,0.399,-0.003
2163,0.489,-0.002
2164,0.444,-0.002
2165,0.438,-0.002
2166,0.465,-0.002
2167,0.402,-0.003
2168,0.477,-0.002
2169,0.598,0.132
2170,0.429,0.387
2171,0.473,1.291
2172,0.440,0.640
2173,0.539,0.974
2174,3.363,1.894
2175,1.944,2.969
2176,2.453,2.968
2177,1.360,3.089
2178,1.921,2.596
2179,0.571,1.306
2180,0.950,0.182
2181,1.060,-0.001
2182,1.018,-0.002
2183,0.691,-0.003
2184,0.425,-0.002
2185,0.433,-0.002
2186,0.419,-0.002
2187,0.385,-0.003
2188,0.393,-0.003
2189,0.338,-0.003
2190,0.402,-0.002
2191,0.358,-0.003
2192,0.543,-0.001
2193,0.593,0.157
2194,0.612,0.262
2195,0.540,0.433
2196,0.569,0.652
2197,0.623,0.852
2198,0.615,1.559
2199,4.563,2.166
2200,4.252,2.966
2201,2.999,2.656
2202,2.869,2.250
2203,1.044,1.325
2204,0.843,0.176
2205,0.944,-0.003
2206,0.814,-0.004
2207,0.906,-0.002
2208,0.489,-0.002
2209,0.456,-0.002
2210,0.373,-0.003
2211,0.406,-0.003
2212,0.387,-0.003
2213,0.367,-0.003
2214,0.406,-0.003
2215,0.384,-0.003
2216,0.394,-0.002
2217,0.983,0.066
2218,0.964,0.263
2219,0.414,0.619
2220,0.390,1.238
2221,0.423,1.024
2222,1.834,2.299
2223,5.297,3.666
2224,3.220,2.748
2225,3.346,2.506
2226,2.721,0.241
2227,2.270,0.374
2228,0.964,0.145
2229,0.590,-0.002
2230,0.891,-0.003
2231,0.568,-0.002
2232,0.508,-0.002
2233,0.388,-0.003
2234,0.422,-0.003
2235,0.431,-0.003
2236,0.415,-0.003
2237,0.426,-0.003
2238,0.393,-0.003
2239,0.422,-0.003
2240,0.573,-0.002
2241,0.407,0.099
2242,0.502,0.287
2243,0.406,0.540
2244,0.384,1.892
2245,0.434,1.581
2246,0.402,1.829
2247,0.410,3.109
2248,0.411,2.087
2249,0.434,1.708
2250,0.384,0.723
2251,0.399,0.168
2252,0.406,0.003
2253,0.406,-0.003
2254,0.403,-0.003
2255,0.393,-0.003
2256,0.430,-0.003
2257,0.448,-0.003
2258,0.390,-0.003
2259,0.354,-0.003
2260,0.408,-0.003
2261,0.379,-0.003
2262,0.380,-0.003
2263,0.361,-0.003
2264,0.420,-0.003
2265,0.372,0.063
2266,0.385,0.092
2267,0.400,0.404
2268,0.427,0.364
2269,0.589,0.695
2270,0.884,0.586
2271,0.860,0.648
2272,0.687,0.571
2273,0.779,0.937
2274,0.598,0.865
2275,0.723,0.164
2276,1.629,0.049
2277,0.901,-0.003
2278,0.842,-0.003
2279,0.521,-0.003
2280,0.423,-0.003
2281,0.519,-0.002
2282,0.420,-0.003
2283,0.434,-0.003
2284,0.416,-0.003
2285,0.401,-0.003
2286,0.420,-0.003
2287,0.399,-0.003
2288,0.390,0.005
2289,0.657,0.447
2290,0.558,0.775
2291,0.519,1.316
2292,0.552,2.189
2293,0.432,2.479
2294,3.409,2.309
2295,2.630,3.533
2296,2.415,2.929
2297,1.675,2.239
2298,2.010,2.123
2299,1.934,0.836
2300,1.781,0.227
2301,2.130,-0.000
2302,0.909,-0.002
2303,0.528,-0.003
2304,0.419,-0.002
2305,0.448,-0.002
2306,0.410,-0.003
2307,0.418,-0.002
2308,0.371,-0.003
2309,0.399,-0.003
2310,0.394,-0.003
2311,0.389,-0.003
2312,0.579,0.035
2313,0.395,0.358
2314,0.457,0.690
2315,0.405,1.489
2316,3.729,2.239
2317,2.704,2.828
2318,1.684,3.465
2319,2.796,3.207
2320,2.438,3.209
2321,3.280,2.987
2322,3.226,1.845
2323,2.414,1.049
2324,3.250,0.200
2325,2.955,-0.002
2326,1.544,-0.003
2327,1.683,-0.001
2328,0.424,-0.002
2329,0.387,-0.003
2330,0.372,-0.003
2331,0.362,-0.003
2332,0.352,-0.003
2333,0.329,-0.003
2334,0.579,-0.001
2335,0.361,-0.003
2336,0.406,0.011
2337,0.513,0.219
2338,0.722,0.355
2339,0.378,0.865
2340,0.376,0.762
2341,0.365,0.403
2342,0.377,0.722
2343,0.369,0.781
2344,0.353,0.704
2345,0.385,0.680
2346,0.396,0.545
2347,0.887,0.408
2348,1.702,0.029
2349,0.749,-0.002
2350,0.662,-0.002
2351,0.624,-0.002
2352,0.346,-0.003
2353,0.354,-0.003
2354,0.370,-0.003
2355,0.321,-0.003
2356,0.341,-0.003
2357,0.367,-0.003
2358,0.443,-0.003
2359,0.358,-0.003
2360,0.351,0.027
2361,0.377,0.256
2362,0.342,0.628
2363,0.373,1.098
2364,0.372,1.932
2365,0.406,2.726
2366,0.362,3.595
2367,2.490,2.685
2368,1.842,1.027
2369,1.280,2.163
2370,0.921,1.080
2371,1.760,0.670
2372,1.366,0.091
2373,0.983,-0.002
2374,0.968,-0.002
2375,0.876,-0.002
2376,0.602,-0.003
2377,0.581,-0.003
2378,0.616,-0.002
2379,0.340,-0.003
2380,0.328,-0.003
2381,0.352,-0.003
2382,0.446,-0.003
2383,0.353,-0.003
2384,0.353,-0.003
2385,0.412,-0.004
2386,0.396,0.026
2387,0.396,0.127
2388,0.396,0.563
2389,0.394,1.164
2390,0.449,1.752
2391,0.401,3.492
2392,0.422,3.668
2393,0.426,3.249
2394,0.435,1.715
2395,0.448,0.919
2396,0.467,0.160
2397,0.430,-0.003
2398,0.427,-0.003
2399,0.394,-0.003
2400,0.385,-0.003
2401,0.385,-0.003
2402,0.399,-0.003
2403,0.364,-0.003
2404,0.371,-0.003
2405,0.396,-0.003
2406,0.380,-0.003
2407,0.379,-0.003
2408,0.392,-0.004
2409,0.457,0.046
2410,0.401,0.166
2411,0.372,0.347
2412,0.399,0.370
2413,0.416,0.535
2414,0.383,0.742
2415,0.398,0.843
2416,0.390,0.546
2417,0.405,0.202
2418,0.408,0.370
2419,0.424,0.187
2420,0.461,0.042
2421,0.447,-0.003
2422,0.390,-0.003
2423,0.434,-0.003
2424,0.382,-0.003
2425,0.358,-0.003
2426,0.397,-0.003
2427,0.392,-0.003
2428,0.380,-0.003
2429,0.357,-0.003
2430,0.389,-0.003
2431,0.395,-0.003
2432,0.434,-0.000
2433,0.394,0.069
2434,0.391,0.194
2435,0.410,0.443
2436,0.394,0.696
2437,0.377,0.965
2438,0.433,2.938
2439,0.424,3.091
2440,0.400,2.411
2441,0.411,1.964
2442,0.433,0.932
2443,0.443,0.414
2444,0.452,0.012
2445,0.464,-0.002
2446,0.411,-0.003
2447,0.402,-0.003
2448,0.389,-0.003
2449,0.408,-0.003
2450,0.364,-0.003
2451,0.391,-0.003
2452,0.387,-0.003
2453,0.395,-0.003
2454,0.464,-0.003
2455,0.402,-0.003
2456,0.391,0.047
2457,0.403,0.437
2458,0.415,0.940
2459,0.374,1.784
2460,0.405,2.820
2461,2.842,3.349
2462,1.561,2.932
2463,1.665,3.549
2464,1.595,1.920
2465,1.291,2.553
2466,1.657,1.815
2467,1.477,1.820
2468,1.009,0.457
2469,0.886,-0.002
2470,0.910,-0.002
2471,0.604,-0.003
2472,0.816,-0.002
2473,0.368,-0.003
2474,0.324,-0.003
2475,0.367,-0.003
2476,0.383,-0.003
2477,0.394,-0.003
2478,0.452,-0.003
2479,0.375,-0.003
2480,0.431,-0.003
2481,0.372,0.123
2482,0.401,0.390
2483,0.419,1.389
2484,0.415,1.934
2485,0.423,2.998
2486,0.409,3.072
2487,0.493,3.452
2488,0.515,3.831
2489,0.409,3.707
2490,0.453,2.656
2491,0.497,1.965
2492,0.442,0.513
2493,0.395,-0.003
2494,0.406,-0.003
2495,0.430,-0.003
2496,0.386,-0.003
2497,0.389,-0.003
2498,0.363,-0.003
2499,0.405,-0.003
2500,0.391,-0.003
2501,0.377,-0.003
2502,0.443,-0.003
2503,0.403,-0.003
2504,0.414,0.065
2505,0.378,0.246
2506,0.376,0.772
2507,0.384,1.834
2508,0.386,2.763
2509,0.389,3.409
