time,demand,supply
257,3.857,0.194
258,3.014,-0.073
259,3.260,-0.107
260,3.039,-0.048
261,2.967,-0.047
262,2.788,-0.048
263,2.480,-0.048
264,2.571,-0.049
265,2.039,-0.049
266,1.854,-0.048
267,1.580,-0.048
268,1.747,-0.048
269,1.597,-0.049
270,1.747,-0.049
271,1.787,-0.049
272,2.309,-0.048
273,2.511,-0.049
274,2.169,-0.067
275,2.193,-0.070
276,2.448,0.091
277,2.543,0.095
278,2.439,0.306
279,2.402,0.250
280,2.260,0.162
281,2.338,0.109
282,2.244,-0.032
283,2.600,-0.088
284,2.971,-0.052
285,2.833,-0.052
286,3.077,-0.051
287,3.229,-0.051
288,2.621,-0.052
289,2.065,-0.052
290,1.839,-0.052
291,1.713,-0.051
292,1.727,-0.051
293,1.688,-0.051
294,1.705,-0.051
295,1.936,-0.050
296,2.306,-0.050
297,2.535,-0.050
298,2.365,-0.066
299,2.275,0.196
300,2.154,1.124
301,6.753,1.997
302,7.208,2.603
303,2.341,2.510
304,2.478,1.906
305,2.272,0.517
306,1.962,0.060
307,1.814,-0.088
308,2.278,-0.052
309,2.541,-0.052
310,2.408,-0.052
311,2.572,-0.052
312,2.560,-0.053
313,1.977,-0.053
314,1.693,-0.053
315,1.805,-0.052
316,1.615,-0.052
317,1.751,-0.052
318,1.743,-0.052
319,1.851,-0.051
320,2.321,-0.051
321,2.595,-0.050
322,2.089,0.140
323,4.010,5.519
324,5.626,8.258
325,2.534,8.751
326,4.421,8.876
327,9.403,8.868
328,2.621,7.279
329,9.879,2.994
330,9.560,6.935
331,6.973,2.921
332,2.656,-0.059
333,2.748,-0.049
334,2.517,-0.048
335,2.382,-0.049
336,2.585,-0.050
337,1.911,-0.052
338,1.790,-0.052
339,1.658,-0.052
340,1.766,-0.051
341,1.758,-0.051
342,1.744,-0.050
343,1.947,-0.050
344,2.269,-0.050
345,2.635,-0.050
346,2.159,0.278
347,4.260,6.910
348,3.664,8.611
349,2.093,9.028
350,2.187,9.127
351,2.639,9.077
352,2.226,8.836
353,2.347,8.459
354,2.077,7.408
355,1.948,3.388
356,2.578,-0.059
357,2.402,-0.048
358,9.298,-0.047
359,9.481,-0.048
360,8.722,-0.049
361,1.800,-0.049
362,1.767,-0.048
363,1.630,-0.049
364,1.759,-0.049
365,1.644,-0.049
366,1.652,-0.049
367,1.803,-0.048
368,2.264,-0.048
369,2.370,-0.048
370,2.112,-0.082
371,2.015,-0.083
372,1.854,0.041
373,3.050,0.433
374,9.598,0.749
375,10.715,6.555
376,10.202,7.555
377,3.589,3.241
378,2.688,1.157
379,4.080,1.654
380,7.107,-0.053
381,2.630,-0.047
382,2.591,-0.047
383,2.638,-0.047
384,3.380,-0.048
385,2.348,-0.048
386,2.162,-0.049
387,2.023,-0.048
388,2.293,-0.048
389,2.163,-0.048
390,2.203,-0.048
391,1.931,-0.048
392,2.727,-0.048
393,2.660,-0.047
394,2.316,0.372
395,2.632,7.117
396,2.523,8.947
397,2.949,9.480
398,2.350,9.589
399,2.837,9.560
400,2.277,9.383
401,2.160,5.019
402,2.052,3.845
403,2.485,1.986
404,2.850,-0.065
405,3.171,-0.047
406,2.899,-0.047
407,2.487,-0.047
408,2.957,-0.048
409,2.050,-0.049
410,2.209,-0.048
411,1.831,-0.048
412,2.440,-0.048
413,1.902,-0.048
414,2.309,-0.048
415,2.431,-0.048
416,5.055,-0.048
417,6.058,-0.049
418,5.535,0.104
419,6.286,4.441
420,5.881,8.093
421,4.054,9.196
422,3.312,5.700
423,2.949,2.688
424,1.764,7.301
425,1.581,5.684
426,1.619,1.884
427,1.859,3.244
428,7.862,-0.060
429,9.593,-0.046
430,9.531,-0.047
431,2.971,-0.047
432,2.580,-0.048
433,1.948,-0.048
434,1.918,-0.047
435,1.707,-0.048
436,2.030,-0.047
437,1.770,-0.048
438,2.017,-0.048
439,1.775,-0.048
440,4.217,-0.048
441,4.953,-0.047
442,3.711,0.142
443,7.676,2.855
444,2.487,5.658
445,2.247,7.949
446,2.174,9.235
447,2.293,9.291
448,1.901,8.945
449,1.719,4.926
450,2.082,2.738
451,2.016,0.202
452,3.617,-0.048
453,2.655,-0.048
454,2.620,-0.048
455,2.501,-0.048
456,2.538,-0.048
457,1.997,-0.048
458,1.758,-0.048
459,1.715,-0.048
460,1.654,-0.048
461,1.659,-0.048
462,1.684,-0.048
463,1.872,-0.047
464,2.050,-0.047
465,2.307,-0.047
466,2.046,-0.063
467,2.156,0.239
468,2.228,0.830
469,6.816,6.298
470,2.843,9.083
471,2.832,9.370
472,2.698,8.673
473,2.006,7.451
474,2.057,7.364
475,2.021,1.909
476,2.584,-0.054
477,4.447,-0.047
478,9.454,-0.047
479,2.436,-0.048
480,2.495,-0.049
481,1.937,-0.049
482,1.769,-0.049
483,1.667,-0.049
484,1.899,-0.048
485,1.656,-0.048
486,1.700,-0.048
487,2.007,-0.047
488,2.120,-0.047
489,2.325,-0.047
490,2.109,-0.076
491,2.053,0.099
492,2.040,0.303
493,2.397,0.868
494,2.002,3.301
495,5.896,6.262
496,11.846,3.464
497,11.537,0.647
498,11.539,0.454
499,2.424,-0.014
500,2.591,-0.049
501,9.206,-0.048
502,9.547,-0.049
503,6.330,-0.050
504,2.672,-0.051
505,1.976,-0.051
506,1.901,-0.050
507,1.672,-0.050
508,1.762,-0.050
509,1.653,-0.051
510,1.979,-0.050
511,2.061,-0.050
512,2.302,-0.049
513,2.670,-0.049
514,2.431,0.521
515,2.384,7.783
516,2.390,9.318
517,2.190,9.674
518,2.133,9.557
519,2.061,9.527
520,7.055,9.271
521,4.565,8.895
522,3.091,7.980
523,7.752,4.785
524,7.350,-0.071
525,2.533,-0.046
526,2.417,-0.047
527,2.626,-0.047
528,2.490,-0.048
529,2.042,-0.049
530,1.671,-0.049
531,1.678,-0.049
532,1.535,-0.049
533,1.694,-0.048
534,1.672,-0.049
535,2.044,-0.049
536,2.848,-0.049
537,2.589,-0.049
538,2.176,0.710
539,2.017,0.515
540,1.832,1.380
541,2.408,8.701
542,2.546,8.272
543,2.394,6.240
544,2.809,3.292
545,2.368,3.707
546,2.039,7.028
547,2.541,0.063
548,2.878,-0.059
549,2.481,-0.048
550,2.546,-0.048
551,2.353,-0.048
552,2.318,-0.048
553,1.796,-0.050
554,1.822,-0.048
555,1.696,-0.048
556,1.741,-0.049
557,1.739,-0.048
558,1.652,-0.049
559,2.210,-0.048
560,1.880,-0.049
561,2.207,-0.050
562,2.069,0.080
563,2.428,0.303
564,2.255,0.543
565,2.638,0.893
566,2.929,1.064
567,3.586,1.359
568,3.585,1.705
569,3.786,1.435
570,3.662,0.823
571,3.296,0.134
572,4.017,-0.054
573,3.532,-0.048
574,3.734,-0.048
575,2.774,-0.048
576,2.764,-0.049
577,2.099,-0.049
578,1.840,-0.049
579,1.649,-0.049
580,1.764,-0.048
581,1.682,-0.049
582,1.759,-0.049
583,2.038,-0.049
584,1.876,-0.048
585,2.271,-0.048
586,1.840,0.519
587,2.065,5.241
588,1.844,8.461
589,1.948,8.400
590,1.959,8.675
591,1.819,8.803
592,1.880,8.325
593,1.691,7.084
594,1.415,5.885
595,1.619,4.287
596,2.251,-0.068
597,2.248,-0.047
598,2.549,-0.047
599,2.244,-0.047
600,2.451,-0.048
601,2.079,-0.049
602,1.963,-0.048
603,1.786,-0.048
604,2.119,-0.047
605,1.872,-0.048
606,1.748,-0.048
607,1.939,-0.048
608,1.947,-0.047
609,2.024,-0.047
610,1.856,1.165
611,2.117,7.392
612,2.288,8.310
613,2.076,8.499
614,1.529,8.554
615,1.693,8.721
616,1.355,8.799
617,1.691,8.282
618,1.447,7.459
619,1.367,4.697
620,2.714,-0.070
621,2.413,-0.046
622,2.635,-0.046
623,2.554,-0.047
624,2.302,-0.048
625,1.987,-0.048
626,1.739,-0.048
627,1.922,-0.047
628,1.721,-0.047
629,1.961,-0.047
630,1.769,-0.047
631,1.493,-0.047
632,2.211,-0.046
633,2.356,-0.046
634,2.255,1.288
635,2.106,7.210
636,2.034,8.253
637,1.628,7.432
638,7.266,8.307
639,2.442,8.673
640,2.475,6.656
641,1.724,7.385
642,1.939,7.397
643,1.607,4.712
644,2.327,-0.070
645,2.500,-0.046
646,2.169,-0.047
647,3.032,-0.048
648,4.941,-0.049
649,1.970,-0.048
650,1.682,-0.048
651,1.730,-0.048
652,1.621,-0.048
653,1.841,-0.048
654,1.898,-0.048
655,1.860,-0.047
656,2.647,-0.046
657,3.322,-0.047
658,2.796,1.089
659,3.016,7.262
660,3.278,8.726
661,3.197,7.624
662,2.732,5.963
663,1.839,7.582
664,1.848,7.347
665,1.656,8.089
666,4.724,7.949
667,9.164,4.911
668,5.929,-0.072
669,2.609,-0.047
670,3.696,-0.047
671,2.802,-0.047
672,2.481,-0.048
673,2.123,-0.049
674,1.836,-0.049
675,1.944,-0.048
676,1.976,-0.048
677,2.001,-0.048
678,2.011,-0.048
679,1.872,-0.048
680,2.404,-0.047
681,2.340,-0.047
682,2.281,-0.033
683,3.731,0.803
684,3.197,1.103
685,2.612,5.875
686,2.904,8.114
687,2.781,8.269
688,2.222,7.490
689,2.042,7.458
690,1.431,4.960
691,1.908,1.803
692,2.202,-0.060
693,2.613,-0.048
694,6.534,-0.048
695,8.792,-0.048
696,2.508,-0.049
697,1.947,-0.050
698,1.921,-0.049
699,1.831,-0.049
700,1.867,-0.049
701,1.765,-0.049
702,1.716,-0.049
703,1.897,-0.049
704,2.082,-0.048
705,2.235,-0.048
706,2.295,-0.012
707,2.430,0.628
708,2.188,1.838
709,5.196,1.762
710,3.068,2.411
711,2.298,1.525
712,10.130,1.653
713,10.039,1.093
714,4.257,0.514
715,3.129,0.013
716,2.920,-0.054
717,2.428,-0.048
718,3.094,-0.048
719,2.739,-0.048
720,2.606,-0.049
721,2.308,-0.049
722,1.948,-0.049
723,1.802,-0.049
724,1.833,-0.049
725,1.938,-0.049
726,1.986,-0.050
727,1.909,-0.048
728,2.167,-0.048
729,2.081,-0.048
730,2.224,0.018
731,3.168,0.092
732,3.330,0.541
733,2.445,1.442
734,2.405,1.646
735,2.281,1.360
736,2.242,0.902
737,2.226,0.674
738,2.446,0.687
739,1.909,0.220
740,8.098,-0.072
741,8.626,-0.048
742,2.460,-0.049
743,2.573,-0.048
744,2.557,-0.051
745,2.135,-0.053
746,1.853,-0.053
747,1.708,-0.051
748,1.713,-0.050
749,1.692,-0.050
750,1.728,-0.049
751,2.017,-0.049
752,2.250,-0.049
753,2.402,-0.049
754,2.368,-0.066
755,2.874,0.209
756,3.552,1.262
757,3.087,4.042
758,1.962,6.291
759,4.083,3.989
760,2.785,1.523
761,2.160,3.054
762,2.531,6.173
763,2.756,3.830
764,2.732,-0.014
765,2.581,-0.048
766,2.458,-0.050
767,2.682,-0.050
768,2.548,-0.051
769,2.268,-0.052
770,1.973,-0.052
771,1.885,-0.051
772,1.797,-0.051
773,1.684,-0.051
774,2.006,-0.051
775,2.112,-0.052
776,2.304,-0.050
777,2.367,-0.051
778,2.287,0.025
779,4.434,0.531
780,4.417,6.125
781,2.309,9.337
782,2.519,9.166
783,2.675,9.218
784,2.275,9.116
785,2.478,8.898
786,1.769,8.423
787,2.431,6.131
788,2.990,-0.003
789,2.911,-0.048
790,2.560,-0.047
791,2.811,-0.047
792,2.818,-0.048
793,2.242,-0.048
794,2.123,-0.049
795,1.920,-0.049
796,2.212,-0.049
797,1.981,-0.049
798,2.312,-0.049
799,2.728,-0.049
800,4.514,-0.048
801,4.811,-0.049
802,5.117,1.201
803,6.798,6.348
804,4.724,8.810
805,3.228,8.947
806,2.283,8.915
807,2.008,9.150
808,2.069,9.146
809,1.977,8.416
810,1.930,2.741
811,2.080,2.969
812,2.382,-0.027
813,2.678,-0.048
814,2.496,-0.047
815,2.629,-0.048
816,2.319,-0.048
817,1.898,-0.049
818,2.096,-0.049
819,1.853,-0.048
820,1.801,-0.048
821,1.829,-0.048
822,1.761,-0.049
823,2.233,-0.047
824,2.342,-0.048
825,2.356,-0.049
826,2.186,-0.063
827,2.017,0.197
828,2.050,0.551
829,1.897,1.688
830,2.633,4.860
831,2.423,4.489
832,3.168,3.453
833,1.965,1.930
834,2.202,1.202
835,2.141,0.391
836,2.536,-0.069
837,2.782,-0.048
838,2.668,-0.048
839,2.557,-0.048
840,2.496,-0.050
841,2.118,-0.050
842,1.911,-0.050
843,1.764,-0.050
844,1.758,-0.050
845,1.720,-0.051
846,1.898,-0.051
847,2.055,-0.050
848,2.344,-0.049
849,2.604,-0.053
850,2.142,1.706
851,2.136,4.890
852,2.773,7.287
853,2.860,8.567
854,4.038,9.423
855,2.867,8.481
856,3.061,5.501
857,2.109,6.071
858,1.970,1.732
859,2.186,1.045
860,2.605,-0.014
861,2.501,-0.046
862,2.632,-0.047
863,2.433,-0.048
864,2.689,-0.048
865,1.953,-0.049
866,2.066,-0.048
867,1.686,-0.049
868,1.835,-0.048
869,1.846,-0.048
870,1.913,-0.048
871,1.796,-0.048
872,4.550,-0.048
873,5.142,-0.048
874,3.091,0.176
875,3.181,1.807
876,1.993,7.662
877,4.035,5.057
878,9.356,3.126
879,9.320,3.495
880,4.792,4.140
881,1.960,2.707
882,1.687,2.472
883,1.570,6.757
884,7.674,0.685
885,2.597,-0.047
886,2.697,-0.047
887,2.161,-0.047
888,2.535,-0.048
889,1.740,-0.048
890,1.752,-0.048
891,1.588,-0.048
892,1.660,-0.048
893,1.842,-0.048
894,1.853,-0.048
895,1.599,-0.048
896,3.576,-0.048
897,3.500,-0.051
898,3.336,3.001
899,2.751,7.915
900,2.362,8.719
901,1.727,8.947
902,1.923,9.203
903,1.834,9.119
904,1.857,8.814
905,2.018,8.539
906,2.253,4.699
907,2.023,3.496
908,2.248,-0.041
909,2.726,-0.046
910,2.209,-0.046
911,2.565,-0.047
912,2.885,-0.047
913,2.427,-0.048
914,1.607,-0.048
915,1.481,-0.048
916,1.832,-0.048
917,1.599,-0.048
918,1.968,-0.048
919,1.737,-0.047
920,2.281,-0.047
921,2.504,-0.049
922,2.548,3.005
923,3.398,7.894
924,3.069,9.023
925,3.778,9.361
926,3.284,9.480
927,2.592,9.421
928,1.745,9.265
929,4.889,8.995
930,5.953,8.395
931,1.461,6.710
932,1.763,0.847
933,4.816,-0.046
934,4.607,-0.047
935,3.477,-0.047
936,3.186,-0.049
937,1.759,-0.049
938,1.889,-0.048
939,1.960,-0.048
940,1.691,-0.047
941,1.921,-0.048
942,1.977,-0.048
943,1.668,-0.048
944,2.114,-0.047
945,2.306,-0.050
946,1.901,3.227
947,3.715,7.872
948,2.902,8.705
949,2.026,8.897
950,2.434,8.943
951,2.014,8.884
952,1.997,8.788
953,2.038,8.491
954,2.256,8.309
955,1.814,6.824
956,3.300,0.087
957,3.312,-0.048
958,2.395,-0.048
959,2.204,-0.048
960,2.704,-0.048
961,2.243,-0.048
962,1.537,-0.048
963,1.834,-0.047
964,1.423,-0.049
965,1.947,-0.048
966,1.563,-0.048
967,1.638,-0.047
968,2.349,-0.045
969,2.346,-0.051
970,1.875,3.318
971,2.420,7.688
972,2.215,7.497
973,2.217,8.685
974,1.910,8.920
975,2.370,9.391
976,1.866,8.966
977,1.969,8.850
978,1.714,8.407
979,1.880,4.317
980,1.899,0.336
981,2.560,-0.046
982,2.784,-0.046
983,2.449,-0.047
984,2.552,-0.047
985,1.734,-0.048
986,2.026,-0.048
987,1.887,-0.049
988,1.915,-0.048
989,1.597,-0.048
990,1.901,-0.048
991,1.635,-0.047
992,2.430,-0.046
993,2.564,-0.052
994,1.839,0.976
995,4.100,6.538
996,4.167,8.813
997,2.285,9.125
998,2.530,9.243
999,1.962,9.217
1000,2.060,9.085
1001,1.887,8.885
1002,1.855,8.207
1003,1.884,6.261
1004,4.284,0.800
1005,8.378,-0.047
1006,2.468,-0.047
1007,2.583,-0.047
1008,2.335,-0.049
1009,1.965,-0.049
1010,1.840,-0.049
1011,1.683,-0.049
1012,1.826,-0.049
1013,1.655,-0.050
1014,1.797,-0.049
1015,1.914,-0.049
1016,2.331,-0.047
1017,2.379,-0.051
1018,2.054,0.765
1019,3.556,1.948
1020,3.460,4.779
1021,2.596,6.246
1022,2.228,6.884
1023,2.903,6.347
1024,2.299,8.338
1025,2.058,8.584
1026,1.945,7.502
1027,1.666,5.751
1028,2.137,0.675
1029,2.252,-0.047
1030,2.100,-0.047
1031,7.020,-0.047
1032,5.670,-0.049
1033,1.952,-0.049
1034,1.767,-0.050
1035,1.952,-0.049
1036,1.897,-0.050
1037,1.938,-0.049
1038,1.803,-0.049
1039,1.922,-0.049
1040,2.265,-0.048
1041,2.057,-0.055
1042,2.022,3.813
1043,2.372,7.792
1044,1.996,8.474
1045,2.270,8.850
1046,1.684,8.902
1047,8.935,8.858
1048,9.073,8.739
1049,8.942,8.512
1050,3.734,8.074
1051,2.029,6.405
1052,2.189,1.018
1053,2.434,-0.048
1054,2.293,-0.048
1055,2.709,-0.048
1056,2.272,-0.050
1057,2.219,-0.049
1058,1.708,-0.050
1059,2.095,-0.049
1060,1.701,-0.049
1061,1.705,-0.049
1062,1.787,-0.049
1063,1.656,-0.049
1064,2.415,-0.048
1065,2.735,-0.056
1066,2.568,4.393
1067,2.559,8.153
1068,2.489,4.365
1069,3.023,2.620
1070,2.780,5.837
1071,2.708,3.716
1072,2.548,1.985
1073,2.163,4.906
1074,1.806,4.424
1075,7.749,5.345
1076,9.419,0.394
1077,4.672,-0.048
1078,2.788,-0.048
1079,2.468,-0.047
1080,2.505,-0.049
1081,1.934,-0.049
1082,1.949,-0.049
1083,1.892,-0.049
1084,1.875,-0.049
1085,1.664,-0.051
1086,1.859,-0.050
1087,1.716,-0.050
1088,2.336,-0.049
1089,2.247,-0.052
1090,2.294,1.585
1091,2.637,7.523
1092,3.134,7.608
1093,3.611,2.226
1094,3.181,2.082
1095,3.777,1.873
1096,2.136,2.041
1097,2.264,1.373
1098,2.291,0.989
1099,2.214,0.253
1100,2.019,-0.052
1101,2.251,-0.052
1102,2.281,-0.052
1103,2.639,-0.051
1104,2.425,-0.052
1105,2.065,-0.052
1106,1.822,-0.052
1107,1.739,-0.051
1108,1.675,-0.051
1109,1.681,-0.052
1110,1.736,-0.052
1111,1.910,-0.052
1112,2.325,-0.050
1113,2.434,-0.051
1114,2.931,-0.069
1115,2.307,-0.140
1116,2.371,-0.102
1117,2.576,-0.047
1118,2.551,0.014
1119,2.676,0.053
1120,2.619,-0.008
1121,2.926,-0.025
1122,2.049,0.144
1123,2.691,0.039
1124,2.125,-0.058
1125,2.540,-0.051
1126,2.649,-0.052
1127,2.335,-0.050
1128,2.559,-0.052
1129,1.883,-0.053
1130,1.844,-0.052
1131,1.733,-0.052
1132,1.766,-0.052
1133,1.689,-0.052
1134,1.666,-0.052
1135,2.123,-0.051
1136,2.303,-0.050
1137,2.673,-0.050
1138,1.895,0.349
1139,5.754,1.299
1140,9.243,2.561
1141,2.258,7.102
1142,2.958,10.151
1143,3.340,10.330
1144,2.776,10.388
1145,2.432,9.901
1146,3.010,9.286
1147,2.594,7.643
1148,2.300,1.028
1149,2.747,-0.049
1150,2.768,-0.048
1151,2.634,-0.048
1152,2.594,-0.050
1153,2.576,-0.048
1154,2.243,-0.049
1155,1.787,-0.049
1156,1.636,-0.049
1157,1.745,-0.049
1158,1.679,-0.050
1159,2.057,-0.050
1160,2.387,-0.049
1161,2.476,-0.062
1162,2.067,2.034
1163,5.314,7.454
1164,2.727,7.591
1165,2.804,9.337
1166,3.386,9.798
1167,2.858,9.899
1168,3.020,9.562
1169,2.295,9.279
1170,2.150,8.615
1171,2.083,7.097
1172,1.837,1.625
1173,2.846,-0.047
1174,2.593,-0.047
1175,2.508,-0.047
1176,2.490,-0.047
1177,2.006,-0.050
1178,1.782,-0.050
1179,1.701,-0.048
1180,1.694,-0.049
1181,1.703,-0.049
1182,1.642,-0.050
1183,2.009,-0.049
1184,2.352,-0.049
1185,2.594,-0.045
1186,1.929,5.504
1187,4.907,8.043
1188,3.103,9.032
1189,3.770,9.243
1190,3.451,9.413
1191,2.981,9.422
1192,2.273,9.411
1193,1.920,9.093
1194,1.649,8.660
1195,7.660,6.751
1196,3.411,0.959
1197,2.497,-0.046
1198,2.235,-0.048
1199,2.648,-0.047
1200,2.556,-0.048
1201,1.927,-0.049
1202,1.997,-0.048
1203,1.899,-0.049
1204,1.883,-0.048
1205,1.947,-0.049
1206,1.676,-0.049
1207,1.742,-0.048
1208,2.498,-0.047
1209,2.505,-0.056
1210,2.003,4.811
1211,2.283,7.998
1212,2.223,8.819
1213,4.499,7.871
1214,9.792,6.685
1215,3.398,1.548
1216,2.663,1.025
1217,2.427,1.372
1218,2.913,1.737
1219,2.879,2.146
1220,5.375,-0.081
1221,5.958,-0.049
1222,2.460,-0.050
1223,2.565,-0.050
1224,2.636,-0.050
1225,1.855,-0.052
1226,1.787,-0.051
1227,1.680,-0.051
1228,1.790,-0.051
1229,1.684,-0.050
1230,1.599,-0.051
1231,1.799,-0.050
1232,2.300,-0.049
1233,2.339,-0.051
1234,2.231,-0.042
1235,3.152,0.396
1236,2.908,1.101
1237,2.279,0.925
1238,2.268,0.606
1239,2.141,0.889
1240,2.294,0.357
1241,2.147,0.152
1242,2.416,0.726
1243,2.385,0.358
1244,2.432,-0.068
1245,2.605,-0.052
1246,2.691,-0.051
1247,2.526,-0.051
1248,2.575,-0.051
1249,1.896,-0.052
1250,1.784,-0.051
1251,1.755,-0.051
1252,1.632,-0.051
1253,1.731,-0.050
1254,1.693,-0.051
1255,2.040,-0.050
1256,2.466,-0.049
1257,2.415,-0.050
1258,3.032,-0.078
1259,3.463,0.115
1260,2.729,0.641
1261,3.635,1.640
1262,3.164,2.347
1263,3.657,2.499
1264,2.290,2.228
1265,2.021,1.728
1266,2.159,0.911
1267,2.721,0.177
1268,2.787,-0.070
1269,2.237,-0.049
1270,2.196,-0.050
1271,2.373,-0.050
1272,2.562,-0.051
1273,2.348,-0.051
1274,1.901,-0.051
1275,1.757,-0.051
1276,1.855,-0.051
1277,1.780,-0.051
1278,1.871,-0.051
1279,2.296,-0.051
1280,2.521,-0.049
1281,2.569,-0.052
1282,2.446,0.067
1283,2.396,0.689
1284,2.304,1.084
1285,2.343,2.287
1286,2.127,5.559
1287,2.079,9.670
1288,1.991,10.350
1289,2.061,10.104
1290,1.988,9.667
1291,2.377,7.672
