time,demand,supply
98,2.313,-0.004
99,1.441,-0.004
100,2.239,-0.004
101,2.297,-0.004
102,2.206,-0.004
103,1.435,-0.004
104,2.866,-0.004
105,2.799,-0.004
106,2.840,0.002
107,5.144,0.403
108,5.676,0.811
109,5.691,0.968
110,4.121,1.232
111,2.991,1.300
112,4.003,2.526
113,3.065,1.876
114,2.904,0.995
115,2.882,0.167
116,3.458,-0.004
117,4.116,-0.004
118,3.203,-0.004
119,4.457,-0.004
120,2.331,-0.004
121,2.506,-0.004
122,2.209,-0.004
123,1.231,-0.004
124,1.813,-0.004
125,1.235,-0.004
126,1.664,-0.004
127,1.809,-0.004
128,1.005,-0.004
129,2.520,-0.004
130,1.319,0.153
131,3.365,2.530
132,5.927,3.703
133,4.497,5.336
134,1.602,5.812
135,1.924,5.362
136,1.382,3.047
137,3.330,1.415
138,3.428,0.586
139,3.607,0.201
140,4.661,-0.005
141,3.822,-0.005
142,3.636,-0.005
143,2.756,-0.004
144,3.958,-0.004
145,2.490,-0.004
146,2.486,-0.004
147,1.163,-0.004
148,1.896,-0.004
149,0.968,-0.004
150,1.881,-0.004
151,1.621,-0.004
152,1.641,-0.004
153,2.661,-0.004
154,1.641,-0.006
155,3.304,0.074
156,5.873,0.312
157,4.873,1.216
158,5.157,2.270
159,4.182,2.481
160,5.463,3.038
161,4.944,1.747
162,4.434,0.901
163,3.202,0.209
164,3.197,-0.004
165,3.380,-0.004
166,3.273,-0.004
167,5.493,-0.004
168,3.843,-0.004
169,2.111,-0.004
170,2.121,-0.004
171,0.966,-0.004
172,1.975,-0.004
173,0.981,-0.004
174,1.938,-0.004
175,1.197,-0.004
176,1.049,-0.004
177,2.772,-0.004
178,0.926,0.135
179,2.306,2.513
180,2.769,5.218
181,3.012,6.223
182,1.838,6.455
183,2.303,5.449
184,2.672,4.186
185,2.930,2.955
186,3.720,1.079
187,3.197,0.216
188,3.786,-0.004
189,1.917,-0.004
190,2.350,-0.004
191,1.647,-0.004
192,1.931,-0.004
193,4.701,-0.004
194,3.226,-0.004
195,1.807,-0.004
196,1.200,-0.004
197,1.833,-0.004
198,2.003,-0.004
199,1.087,-0.004
200,2.490,-0.004
201,1.742,-0.004
202,2.066,0.005
203,1.493,0.353
204,1.871,0.614
205,1.945,0.679
206,2.045,0.833
207,2.162,0.689
208,1.577,0.567
209,2.451,0.330
210,1.636,0.149
211,2.305,-0.001
212,1.917,-0.004
213,2.037,-0.004
214,2.461,-0.004
215,1.855,-0.004
216,2.980,-0.004
217,1.858,-0.004
218,1.789,-0.004
219,1.130,-0.004
220,1.865,-0.004
221,1.014,-0.004
222,1.970,-0.004
223,0.995,-0.004
224,2.362,-0.004
225,2.643,-0.004
226,1.279,-0.008
227,2.195,0.051
228,1.564,0.372
229,2.361,1.318
230,1.377,4.701
231,1.457,5.250
232,3.014,3.922
233,3.130,2.763
234,2.639,1.127
235,1.314,0.195
236,3.200,-0.004
237,2.092,-0.004
238,3.059,-0.004
239,2.394,-0.004
240,3.588,-0.004
241,2.611,-0.004
242,1.900,-0.004
243,1.196,-0.004
244,1.858,-0.004
245,1.855,-0.004
246,1.138,-0.004
247,1.944,-0.004
248,1.274,-0.004
249,2.692,-0.004
250,1.432,-0.010
251,3.590,0.012
252,3.603,0.165
253,5.427,0.582
254,7.248,1.790
255,5.834,3.665
256,3.555,1.515
257,5.892,0.315
258,2.992,0.022
259,3.692,-0.009
260,3.954,-0.004
261,2.628,-0.004
262,3.553,-0.004
263,2.628,-0.004
264,3.588,-0.004
265,2.389,-0.004
266,2.321,-0.004
267,1.037,-0.004
268,1.966,-0.004
269,1.122,-0.004
270,1.987,-0.004
271,0.919,-0.004
272,1.865,-0.004
273,2.052,-0.004
274,2.557,-0.007
275,3.985,0.056
276,2.521,0.429
277,4.935,0.519
278,5.635,0.405
279,3.926,0.314
280,2.132,0.359
281,4.792,0.274
282,5.809,0.078
283,3.819,-0.009
284,4.528,-0.004
285,3.015,-0.004
286,4.068,-0.004
287,3.340,-0.004
288,4.472,-0.004
289,1.997,-0.004
290,2.069,-0.004
291,0.991,-0.004
292,1.932,-0.004
293,1.011,-0.004
294,1.888,-0.004
295,0.986,-0.004
296,2.213,-0.004
297,1.994,-0.004
298,3.005,0.041
299,2.341,0.583
300,2.193,1.996
301,1.848,1.689
302,1.954,2.263
303,1.138,2.517
304,2.992,1.564
305,2.075,0.302
306,4.060,0.036
307,1.574,-0.006
308,2.614,-0.004
309,1.986,-0.004
310,3.090,-0.004
311,3.031,-0.004
312,4.435,-0.004
313,3.034,-0.004
314,2.154,-0.004
315,1.158,-0.004
316,2.107,-0.004
317,1.189,-0.004
318,2.118,-0.004
319,1.155,-0.004
320,2.100,-0.004
321,1.883,-0.004
322,2.193,0.050
323,1.774,1.837
324,2.243,5.100
325,1.495,6.335
326,2.040,6.509
327,1.417,5.492
328,1.894,3.733
329,1.507,2.083
330,3.682,1.163
331,1.880,0.266
332,2.116,-0.004
333,2.507,-0.004
334,2.945,-0.004
335,3.363,-0.004
336,4.250,-0.004
337,1.936,-0.004
338,1.786,-0.004
339,1.015,-0.004
340,1.868,-0.004
341,0.942,-0.004
342,1.865,-0.004
343,1.787,-0.004
344,1.582,-0.004
345,2.638,-0.004
346,1.877,0.110
347,2.829,2.557
348,2.530,5.297
349,1.716,6.318
350,1.965,6.610
351,2.376,5.624
352,1.978,4.233
353,3.056,3.068
354,2.492,1.190
355,5.809,0.303
356,2.129,-0.004
357,2.855,-0.004
358,1.971,-0.004
359,3.740,-0.004
360,2.477,-0.004
361,3.490,-0.004
362,1.511,-0.004
363,1.940,-0.004
364,1.393,-0.004
365,2.307,-0.004
366,1.431,-0.004
367,2.262,-0.004
368,1.807,-0.004
369,3.190,-0.004
370,2.155,0.007
371,3.230,0.026
372,2.974,0.236
373,3.782,0.589
374,2.194,0.846
375,1.887,3.973
376,1.103,4.433
377,2.102,1.777
378,1.059,0.792
379,1.237,0.267
380,1.925,-0.004
381,1.295,-0.004
382,2.448,-0.004
383,2.117,-0.004
384,3.233,-0.004
385,2.398,-0.004
386,1.997,-0.004
387,2.461,-0.004
388,1.856,-0.004
389,2.716,-0.004
390,1.788,-0.004
391,2.765,-0.004
392,1.780,-0.004
393,2.938,-0.004
394,1.837,0.105
395,2.944,2.693
396,1.553,5.383
397,1.835,6.534
398,2.815,6.822
399,1.937,5.816
400,1.994,4.105
401,2.717,2.113
402,1.547,0.756
403,2.768,0.321
404,2.160,-0.004
405,4.470,-0.004
406,3.517,-0.004
407,4.070,-0.004
408,3.482,-0.004
409,3.536,-0.004
410,2.734,-0.004
411,1.739,-0.004
412,2.937,-0.004
413,1.704,-0.004
414,2.665,-0.004
415,1.738,-0.004
416,1.963,-0.004
417,2.720,-0.004
418,2.019,0.069
419,3.917,2.090
420,2.283,4.835
421,1.975,6.567
422,2.854,2.815
423,2.047,4.010
424,1.527,3.954
425,2.496,2.124
426,1.620,0.919
427,1.541,0.387
428,2.901,-0.004
429,2.126,-0.004
430,2.833,-0.004
431,4.012,-0.004
432,4.381,-0.004
433,2.529,-0.004
434,1.774,-0.004
435,2.189,-0.004
436,1.484,-0.004
437,2.384,-0.004
438,1.507,-0.004
439,2.441,-0.004
440,1.482,-0.004
441,1.503,-0.004
442,2.860,0.101
443,2.722,1.429
444,3.195,4.258
445,3.049,6.433
446,3.516,6.480
447,3.364,5.501
448,3.764,3.733
449,2.990,2.988
450,4.091,1.366
451,3.749,0.123
452,2.603,-0.004
453,2.259,-0.004
454,2.949,-0.004
455,2.946,-0.004
456,3.566,-0.004
457,2.876,-0.004
458,2.395,-0.004
459,1.319,-0.004
460,2.054,-0.004
461,1.182,-0.004
462,2.152,-0.004
463,1.130,-0.004
464,1.752,-0.004
465,1.868,-0.004
466,2.266,0.072
467,1.567,0.755
468,2.553,2.966
469,1.288,6.396
470,1.409,6.706
471,2.145,5.624
472,1.556,3.000
473,2.263,2.659
474,1.101,1.261
475,3.113,0.188
476,1.746,-0.004
477,2.951,-0.004
478,3.628,-0.004
479,3.478,-0.004
480,4.343,-0.004
481,1.663,-0.004
482,1.204,-0.004
483,1.769,-0.004
484,0.946,-0.004
485,2.019,-0.004
486,1.063,-0.004
487,1.555,-0.004
488,1.740,-0.004
489,2.167,-0.004
490,1.367,-0.008
491,2.179,0.168
492,1.472,0.286
493,2.317,0.333
494,1.589,1.024
495,2.033,2.635
496,1.085,2.514
497,2.986,0.194
498,2.944,0.175
499,3.896,0.001
500,3.633,-0.004
501,5.201,-0.004
502,4.084,-0.004
503,4.067,-0.004
504,3.145,-0.004
505,2.891,-0.004
506,1.736,-0.004
507,0.958,-0.004
508,2.190,-0.004
509,1.835,-0.004
510,0.975,-0.004
511,2.324,-0.004
512,2.571,-0.004
513,2.104,-0.004
514,2.280,0.028
515,2.524,1.276
516,7.557,5.113
517,5.798,6.953
518,1.922,7.123
519,1.290,6.069
520,3.568,4.565
521,1.282,3.407
522,4.282,1.384
523,2.158,0.413
524,3.077,-0.005
525,1.864,-0.004
526,2.483,-0.004
527,1.827,-0.004
528,2.525,-0.004
529,2.581,-0.004
530,2.346,-0.004
531,1.053,-0.004
532,1.826,-0.004
533,1.031,-0.004
534,1.841,-0.004
535,1.860,-0.004
536,1.809,-0.004
537,2.805,-0.004
538,1.784,0.144
539,2.368,0.723
540,1.918,1.351
541,1.926,5.459
542,2.723,6.192
543,2.730,5.380
544,1.332,3.670
545,1.565,2.782
546,2.497,1.355
547,2.274,0.155
548,3.206,-0.004
549,1.796,-0.004
550,2.660,-0.004
551,1.948,-0.004
552,3.901,-0.004
553,2.442,-0.004
554,2.007,-0.004
555,1.272,-0.004
556,2.132,-0.004
557,1.144,-0.004
558,2.059,-0.004
559,1.148,-0.004
560,2.271,-0.004
561,1.769,-0.004
562,2.375,0.033
563,1.386,0.332
564,2.541,0.865
565,1.674,1.055
566,2.034,1.073
567,1.247,1.490
568,1.801,1.629
569,3.520,1.349
570,3.255,0.901
571,2.301,0.195
572,1.628,-0.004
573,1.264,-0.004
574,2.205,-0.004
575,1.366,-0.004
576,2.825,-0.004
577,3.244,-0.004
578,3.193,-0.004
579,1.081,-0.004
580,1.887,-0.004
581,0.919,-0.004
582,1.936,-0.004
583,0.993,-0.004
584,1.863,-0.004
585,1.627,-0.004
586,2.145,0.124
587,2.752,2.720
588,2.281,5.251
589,1.463,6.029
590,1.083,6.242
591,1.200,5.585
592,1.760,4.302
593,1.338,3.180
594,2.003,1.350
595,1.134,0.411
596,2.032,-0.005
597,3.237,-0.004
598,3.929,-0.004
599,4.236,-0.004
600,3.972,-0.004
601,1.771,-0.004
602,1.750,-0.004
603,0.960,-0.004
604,1.840,-0.004
605,0.995,-0.004
606,1.878,-0.004
607,0.988,-0.004
608,1.803,-0.004
609,1.207,-0.004
610,2.274,0.118
611,0.953,2.645
612,1.701,5.153
613,1.406,6.094
614,1.158,6.297
615,1.047,5.530
616,2.279,4.134
617,1.871,3.155
618,0.913,1.253
619,0.978,0.399
620,3.496,-0.005
621,2.321,-0.004
622,3.487,-0.004
623,1.980,-0.004
624,4.267,-0.004
625,2.011,-0.004
626,1.251,-0.004
627,1.809,-0.004
628,1.108,-0.004
629,1.849,-0.004
630,0.996,-0.004
631,1.969,-0.004
632,1.014,-0.004
633,0.979,-0.004
634,2.039,0.152
635,1.174,2.659
636,1.899,4.990
637,1.218,5.168
638,1.310,6.060
639,0.999,5.243
640,2.028,3.721
641,1.014,3.040
642,1.056,1.283
643,2.350,0.402
644,3.282,-0.005
645,2.660,-0.004
646,4.069,-0.004
647,3.162,-0.004
648,4.308,-0.004
649,2.790,-0.004
650,1.165,-0.004
651,1.638,-0.004
652,0.814,-0.004
653,0.877,-0.004
654,1.702,-0.004
655,0.969,-0.004
656,1.946,-0.004
657,1.100,-0.004
658,1.150,0.120
659,2.689,2.753
660,4.736,5.430
661,2.450,5.353
662,2.074,3.983
663,4.364,6.025
664,3.031,4.780
665,1.841,3.452
666,1.023,1.388
667,1.517,0.419
668,2.862,-0.006
669,2.414,-0.004
670,4.232,-0.004
671,3.106,-0.004
672,3.383,-0.004
673,1.810,-0.004
674,1.284,-0.004
675,1.690,-0.004
676,0.928,-0.004
677,1.880,-0.004
678,1.026,-0.004
679,1.828,-0.004
680,0.925,-0.004
681,2.176,-0.004
682,1.050,0.057
683,1.757,0.642
684,1.924,1.005
685,2.456,1.662
686,1.674,6.302
687,0.940,5.360
688,1.163,4.241
689,2.126,3.194
690,2.233,1.454
691,2.326,0.395
692,2.612,-0.004
693,2.090,-0.004
694,3.286,-0.004
695,2.792,-0.004
696,3.780,-0.004
697,2.812,-0.004
698,1.908,-0.004
699,1.027,-0.004
700,1.772,-0.004
701,1.036,-0.004
702,1.835,-0.004
703,0.962,-0.004
704,1.900,-0.004
705,1.725,-0.004
706,1.805,0.049
707,1.782,0.698
708,1.889,1.524
709,1.205,1.764
710,1.224,1.806
711,1.641,1.438
712,1.034,1.836
713,1.373,1.059
714,2.285,0.506
715,1.028,0.081
716,2.073,-0.004
717,1.138,-0.004
718,1.524,-0.004
719,1.965,-0.004
720,1.947,-0.004
721,1.574,-0.004
722,1.414,-0.004
723,1.755,-0.004
724,1.233,-0.004
725,2.012,-0.004
726,1.189,-0.004
727,2.134,-0.004
728,1.396,-0.004
729,2.495,-0.004
730,1.167,0.063
731,1.872,0.184
732,1.046,0.531
733,1.866,0.905
734,1.194,1.044
735,1.803,1.203
736,1.105,0.898
737,1.028,0.625
738,1.966,0.562
739,1.008,0.221
740,2.197,-0.006
741,1.318,-0.004
742,2.366,-0.004
743,1.422,-0.004
744,2.300,-0.004
745,1.522,-0.004
746,1.353,-0.004
747,1.879,-0.004
748,1.992,-0.004
749,1.226,-0.004
750,2.082,-0.004
751,1.201,-0.004
752,2.457,-0.004
753,1.707,-0.004
754,2.220,-0.004
755,1.135,-0.012
756,2.480,-0.007
757,1.081,0.075
758,1.856,0.119
759,1.287,0.352
760,2.207,0.538
761,1.532,0.578
762,2.233,0.592
763,1.274,0.227
764,4.513,-0.004
765,3.870,-0.004
766,2.632,-0.004
767,2.900,-0.004
768,2.364,-0.004
769,2.044,-0.004
770,1.982,-0.004
771,0.908,-0.004
772,1.836,-0.004
773,1.621,-0.004
774,1.245,-0.004
775,1.834,-0.004
776,1.789,-0.004
777,2.702,-0.004
778,1.779,0.016
779,2.641,0.313
780,2.158,1.558
781,1.490,1.949
782,2.364,3.480
783,1.164,5.307
784,1.672,4.642
785,1.870,3.530
786,1.278,1.569
787,2.239,0.566
788,1.256,-0.006
789,2.349,-0.004
790,1.555,-0.004
791,2.597,-0.004
792,1.732,-0.004
793,2.521,-0.004
794,1.163,-0.004
795,1.667,-0.004
796,1.016,-0.004
797,1.880,-0.004
798,0.955,-0.004
799,1.845,-0.004
800,1.006,-0.004
801,1.930,-0.004
802,1.887,0.245
803,1.079,2.608
804,1.973,5.392
805,1.258,6.212
806,2.153,6.556
807,1.020,5.548
808,2.311,4.344
809,3.758,3.214
810,2.588,0.645
811,1.654,0.611
812,1.654,0.004
813,3.299,-0.004
814,2.555,-0.004
815,7.481,-0.004
816,3.818,-0.004
817,3.326,-0.004
818,1.363,-0.004
819,1.870,-0.004
820,1.029,-0.004
821,1.017,-0.004
822,1.855,-0.004
823,1.187,-0.004
824,2.000,-0.004
825,2.043,-0.004
826,1.345,-0.004
827,2.372,-0.005
828,2.689,-0.011
829,2.867,-0.012
830,2.081,0.109
831,2.138,0.205
832,2.168,0.174
833,2.346,0.220
834,1.329,0.151
835,2.735,0.040
836,2.316,-0.004
837,4.500,-0.004
838,3.413,-0.004
839,4.472,-0.004
840,4.328,-0.004
841,1.948,-0.004
842,1.836,-0.004
843,0.950,-0.004
844,1.842,-0.004
845,0.882,-0.004
846,1.942,-0.004
847,1.947,-0.004
848,1.822,-0.004
849,2.489,-0.004
850,1.558,0.048
851,2.745,0.567
852,3.035,2.715
853,1.258,5.776
854,2.196,5.099
855,1.528,3.875
856,2.007,3.788
857,1.708,2.504
858,2.233,0.838
859,2.663,0.428
860,1.559,0.003
861,2.968,-0.004
862,1.877,-0.004
863,2.433,-0.004
864,2.874,-0.004
865,1.742,-0.004
866,1.298,-0.004
867,1.684,-0.004
868,1.132,-0.004
869,2.089,-0.004
870,1.164,-0.004
871,2.110,-0.004
872,1.125,-0.004
873,2.172,-0.004
874,1.163,0.078
875,1.280,1.791
876,2.075,5.860
877,1.212,4.795
878,1.281,3.269
879,1.046,3.016
880,1.905,2.538
881,1.098,2.348
882,1.567,1.670
883,3.455,0.973
884,1.161,0.020
885,3.180,-0.004
886,2.968,-0.004
887,1.587,-0.004
888,2.654,-0.004
889,2.282,-0.004
890,1.793,-0.004
891,1.832,-0.004
892,0.899,-0.004
893,1.549,-0.004
894,1.100,-0.004
895,0.825,-0.004
896,1.875,-0.004
897,1.084,-0.004
898,1.849,0.281
899,1.525,3.324
900,1.464,5.593
901,1.611,6.559
902,1.700,6.830
903,2.011,5.878
904,1.211,4.481
905,1.346,3.453
906,2.393,1.907
907,1.553,0.744
908,1.649,0.013
909,2.499,-0.004
910,1.207,-0.004
911,1.217,-0.004
912,2.200,-0.004
913,2.044,-0.004
914,1.967,-0.004
915,1.833,-0.004
916,0.826,-0.004
917,1.711,-0.004
918,0.866,-0.004
919,0.956,-0.004
920,1.878,-0.004
921,1.073,-0.004
922,1.830,0.313
923,1.791,3.400
924,1.953,5.762
925,2.596,6.848
926,1.754,7.155
927,1.476,6.199
928,1.466,4.800
929,2.294,3.531
930,1.153,1.816
931,1.435,0.621
932,2.482,0.032
933,2.248,-0.004
934,2.656,-0.004
935,2.474,-0.004
936,3.192,-0.004
937,2.249,-0.004
938,1.537,-0.004
939,1.903,-0.004
940,1.227,-0.004
941,1.978,-0.004
942,1.282,-0.004
943,2.030,-0.004
944,1.188,-0.004
945,2.076,-0.004
946,1.470,0.361
947,1.049,3.474
948,2.175,5.662
949,1.404,6.572
950,1.506,6.784
951,1.241,5.916
952,1.710,4.554
953,1.066,3.360
954,1.134,1.857
955,2.005,0.622
956,1.733,-0.003
957,2.618,-0.004
958,3.329,-0.004
959,1.802,-0.004
960,2.930,-0.004
961,1.654,-0.004
962,1.349,-0.004
963,1.713,-0.004
964,1.023,-0.004
965,1.062,-0.004
966,1.797,-0.004
967,0.843,-0.004
968,1.635,-0.004
969,1.242,-0.004
970,2.043,0.314
971,1.530,3.324
972,1.709,5.541
973,1.262,6.476
974,1.142,6.845
975,1.332,5.820
976,2.282,4.825
977,1.329,3.521
978,0.945,1.001
979,5.364,0.460
980,1.509,0.009
981,1.671,-0.004
982,2.510,-0.004
983,3.469,-0.004
984,3.275,-0.004
985,1.897,-0.004
986,1.280,-0.004
987,1.552,-0.004
988,0.962,-0.004
989,1.866,-0.004
990,0.956,-0.004
991,1.816,-0.004
992,0.986,-0.004
993,2.006,-0.004
994,1.212,0.325
995,2.167,2.582
996,1.437,5.880
997,1.889,6.846
998,2.137,7.209
999,0.875,6.321
1000,1.002,4.830
1001,2.138,3.584
1002,1.302,1.979
1003,1.880,0.665
1004,1.674,0.036
1005,2.168,-0.004
1006,2.832,-0.004
1007,1.782,-0.004
1008,3.068,-0.004
1009,2.101,-0.004
1010,2.043,-0.004
1011,1.202,-0.004
1012,2.071,-0.004
1013,1.184,-0.004
1014,2.128,-0.004
1015,1.228,-0.004
1016,2.181,-0.004
1017,1.868,-0.004
1018,2.097,0.366
1019,1.286,1.653
1020,1.780,4.304
1021,1.376,5.946
1022,1.276,6.103
1023,1.124,5.988
1024,1.630,4.589
1025,1.126,3.510
1026,2.181,1.919
1027,1.449,0.743
1028,1.487,0.045
1029,2.107,-0.004
1030,1.018,-0.004
1031,1.964,-0.004
1032,1.522,-0.004
1033,1.915,-0.004
1034,1.894,-0.004
1035,0.956,-0.004
1036,1.748,-0.004
1037,0.890,-0.004
1038,1.882,-0.004
1039,0.914,-0.004
1040,1.770,-0.004
1041,1.485,-0.005
1042,2.057,0.492
1043,0.987,3.529
1044,1.604,5.668
1045,1.652,6.602
1046,1.455,6.811
1047,1.188,6.176
1048,1.951,4.659
1049,1.428,3.484
1050,0.927,1.950
1051,1.689,0.752
1052,0.881,0.048
1053,0.960,-0.004
1054,1.934,-0.004
1055,1.227,-0.004
1056,2.208,-0.004
1057,1.495,-0.004
1058,1.395,-0.004
1059,1.773,-0.004
1060,1.981,-0.004
1061,1.133,-0.004
1062,2.061,-0.004
1063,1.129,-0.004
1064,1.946,-0.004
1065,1.404,-0.006
1066,1.775,0.590
1067,0.856,3.968
1068,1.500,3.119
1069,1.187,3.228
1070,0.989,2.828
1071,0.788,3.697
1072,1.603,1.781
1073,0.970,3.005
1074,0.983,1.742
1075,1.883,1.135
1076,1.044,0.081
1077,1.639,-0.004
1078,1.518,-0.004
1079,1.131,-0.004
1080,2.187,-0.004
1081,1.523,-0.004
1082,2.076,-0.004
1083,1.190,-0.004
1084,1.988,-0.004
1085,1.260,-0.004
1086,1.938,-0.004
1087,1.173,-0.004
1088,1.947,-0.004
1089,1.652,-0.004
1090,1.954,0.429
1091,0.970,3.669
1092,1.624,4.432
1093,1.099,2.802
1094,0.966,1.361
1095,1.789,1.404
1096,1.215,1.809
1097,1.949,1.060
1098,1.198,0.916
1099,2.064,0.252
1100,1.564,-0.004
1101,3.008,-0.004
1102,2.647,-0.004
1103,2.819,-0.004
1104,1.882,-0.004
1105,2.632,-0.004
1106,1.411,-0.004
1107,1.693,-0.004
1108,0.993,-0.004
1109,1.836,-0.004
1110,0.981,-0.004
1111,1.932,-0.004
1112,1.116,-0.004
1113,2.456,-0.004
1114,1.453,-0.004
1115,2.345,-0.004
1116,1.163,-0.005
1117,3.337,-0.011
1118,1.529,-0.015
1119,1.733,-0.018
1120,1.183,-0.010
1121,2.221,-0.009
1122,2.251,-0.006
1123,3.037,-0.004
1124,2.161,-0.004
1125,3.010,-0.004
1126,4.337,-0.004
1127,2.767,-0.004
1128,3.018,-0.004
1129,4.403,-0.004
1130,1.863,-0.004
1131,0.990,-0.004
1132,1.783,-0.004
1133,0.974,-0.004
1134,1.899,-0.004
1135,1.792,-0.004
1136,1.468,-0.004
1137,2.408,-0.004
1138,2.586,-0.004
1139,1.776,-0.014
1140,2.686,-0.004
1141,2.137,0.036
1142,2.479,1.218
1143,1.305,1.564
1144,2.280,2.758
1145,1.279,3.372
1146,2.045,1.871
1147,1.461,1.014
1148,2.273,0.054
1149,1.817,-0.004
1150,3.131,-0.004
1151,2.020,-0.004
1152,3.083,-0.004
1153,1.765,-0.004
1154,1.868,-0.004
1155,0.937,-0.004
1156,1.803,-0.004
1157,0.999,-0.004
1158,1.777,-0.004
1159,1.621,-0.004
1160,1.586,-0.004
1161,2.574,-0.006
1162,1.543,0.813
1163,2.880,3.488
1164,4.260,5.314
1165,1.935,6.543
1166,1.062,7.126
1167,0.922,6.780
1168,1.780,5.407
1169,1.221,3.899
1170,4.373,2.315
1171,1.774,1.052
1172,2.460,0.082
1173,2.581,-0.004
1174,2.283,-0.004
1175,2.879,-0.004
1176,1.542,-0.004
1177,2.061,-0.004
1178,1.149,-0.004
1179,1.724,-0.004
1180,0.996,-0.004
1181,1.902,-0.004
1182,1.048,-0.004
1183,1.815,-0.004
1184,2.205,-0.004
1185,1.853,-0.004
1186,2.249,1.092
1187,1.500,4.281
1188,2.029,6.055
1189,1.319,6.938
1190,3.731,7.202
1191,2.935,6.876
1192,1.672,5.440
1193,1.463,4.007
1194,2.272,2.398
1195,0.838,1.061
1196,2.040,0.060
1197,1.306,-0.004
1198,1.817,-0.004
1199,2.691,-0.004
1200,2.217,-0.004
1201,2.540,-0.004
1202,1.404,-0.004
1203,1.620,-0.004
1204,0.927,-0.004
1205,1.969,-0.004
1206,1.074,-0.004
1207,1.829,-0.004
1208,0.876,-0.004
1209,2.059,-0.006
1210,0.819,1.045
1211,1.795,3.896
1212,1.117,6.020
1213,1.179,5.947
1214,1.594,5.709
1215,0.759,1.840
1216,1.669,1.175
1217,0.961,1.684
1218,0.939,1.531
1219,1.917,1.361
1220,1.040,0.029
1221,2.138,-0.004
1222,1.267,-0.004
1223,2.457,-0.004
1224,1.910,-0.004
1225,2.924,-0.004
1226,2.302,-0.004
1227,2.661,-0.004
1228,1.964,-0.004
1229,2.376,-0.004
1230,1.393,-0.004
1231,2.367,-0.004
1232,1.616,-0.004
1233,2.821,-0.004
1234,1.408,-0.010
1235,2.268,-0.011
1236,1.633,0.026
1237,2.677,0.041
1238,2.055,0.024
1239,2.357,0.014
1240,1.878,-0.015
1241,2.757,-0.009
1242,2.028,0.012
1243,2.550,-0.011
1244,2.332,-0.005
1245,2.857,-0.004
1246,3.719,-0.004
1247,4.260,-0.004
1248,4.874,-0.004
1249,3.940,-0.004
1250,3.298,-0.004
1251,1.449,-0.004
1252,2.255,-0.004
1253,1.460,-0.004
1254,2.281,-0.004
1255,2.335,-0.004
1256,2.347,-0.004
1257,2.898,-0.004
1258,1.871,-0.005
1259,2.517,-0.013
1260,2.568,-0.009
1261,2.064,0.004
1262,2.283,0.019
1263,1.630,0.015
1264,2.646,0.004
1265,1.540,-0.004
1266,2.499,-0.011
1267,1.724,-0.008
1268,2.738,-0.004
1269,3.172,-0.004
1270,2.462,-0.004
1271,3.415,-0.004
1272,2.895,-0.004
1273,2.140,-0.004
1274,2.666,-0.004
1275,1.993,-0.004
1276,2.438,-0.004
1277,2.306,-0.004
1278,1.397,-0.004
1279,2.606,-0.004
1280,3.211,-0.004
1281,2.141,-0.004
1282,2.729,-0.007
1283,1.580,0.004
1284,2.423,0.012
1285,1.815,0.022
1286,2.091,0.051
1287,1.717,0.066
1288,1.894,0.036
1289,2.494,0.032
1290,1.628,0.004
1291,2.392,-0.005
