time,demand,supply
216,0.374,-0.004
217,0.512,-0.004
218,0.497,-0.004
219,0.477,-0.004
220,0.457,-0.004
221,0.350,-0.004
222,0.280,-0.004
223,0.285,-0.004
224,0.250,-0.004
225,0.298,-0.003
226,0.826,0.005
227,0.568,0.070
228,0.712,0.171
229,0.408,0.350
230,0.195,0.270
231,0.307,0.160
232,0.413,0.146
233,0.428,0.119
234,0.309,0.003
235,0.344,-0.003
236,0.717,-0.004
237,0.626,-0.004
238,0.615,-0.004
239,0.517,-0.004
240,0.411,-0.004
241,0.407,-0.004
242,0.503,-0.004
243,0.459,-0.004
244,0.412,-0.004
245,0.406,-0.004
246,0.282,-0.004
247,0.283,-0.004
248,0.288,-0.004
249,0.523,-0.003
250,0.806,0.017
251,0.619,0.130
252,0.522,0.183
253,0.432,0.186
254,0.507,0.197
255,0.565,0.304
256,0.657,0.195
257,0.892,0.094
258,0.541,0.040
259,1.777,-0.004
260,1.384,-0.004
261,0.946,-0.004
262,0.479,-0.004
263,0.433,-0.004
264,0.447,-0.004
265,0.337,-0.004
266,0.280,-0.004
267,0.299,-0.004
268,0.307,-0.004
269,0.278,-0.004
270,0.267,-0.004
271,0.551,-0.003
272,0.616,-0.003
273,0.773,-0.003
274,0.259,0.044
275,0.233,0.195
276,0.217,0.186
277,0.205,0.154
278,0.211,0.171
279,0.233,0.146
280,0.218,0.058
281,0.204,0.028
282,0.254,-0.001
283,0.587,-0.004
284,0.489,-0.004
285,0.783,-0.004
286,0.674,-0.004
287,0.584,-0.004
288,0.672,-0.004
289,0.636,-0.004
290,0.576,-0.004
291,0.659,-0.004
292,0.477,-0.004
293,0.405,-0.004
294,0.384,-0.004
295,0.792,-0.003
296,1.556,-0.005
297,1.364,-0.004
298,0.337,0.011
299,0.295,0.102
300,0.306,0.273
301,0.307,0.298
302,0.278,0.499
303,0.751,0.428
304,0.604,0.267
305,0.507,0.204
306,0.502,0.030
307,0.663,0.001
308,0.744,-0.003
309,0.715,-0.004
310,0.667,-0.003
311,0.358,-0.004
312,0.325,-0.004
313,0.277,-0.004
314,0.286,-0.004
315,0.306,-0.004
316,0.278,-0.004
317,0.264,-0.004
318,0.235,-0.004
319,0.864,-0.003
320,0.855,-0.004
321,0.424,-0.003
322,0.382,0.013
323,0.389,0.092
324,0.229,0.179
325,0.373,0.317
326,0.417,0.236
327,0.424,0.175
328,0.225,0.180
329,0.419,0.099
330,0.342,0.017
331,0.342,-0.004
332,0.437,-0.003
333,0.409,-0.004
334,0.444,-0.003
335,0.528,-0.003
336,0.529,-0.004
337,0.376,-0.004
338,0.416,-0.004
339,0.444,-0.004
340,0.337,-0.004
341,0.275,-0.004
342,0.343,-0.004
343,0.440,-0.004
344,0.675,-0.003
345,0.633,-0.003
346,0.522,0.035
347,0.481,0.114
348,0.434,0.434
349,0.366,1.149
350,0.271,1.230
351,0.236,1.163
352,0.350,0.869
353,0.222,0.229
354,0.224,0.040
355,0.218,0.002
356,0.274,-0.004
357,0.284,-0.004
358,0.378,-0.003
359,0.368,-0.004
360,0.262,-0.004
361,0.254,-0.004
362,0.554,-0.004
363,0.495,-0.004
364,0.464,-0.004
365,0.449,-0.004
366,0.351,-0.004
367,0.311,-0.004
368,0.349,-0.004
369,0.418,-0.003
370,0.486,0.051
371,0.463,0.281
372,0.961,0.513
373,0.631,1.087
374,0.445,1.065
375,0.501,1.142
376,0.369,0.919
377,0.280,0.162
378,0.263,0.101
379,0.262,0.014
380,0.319,-0.003
381,0.228,-0.004
382,0.237,-0.004
383,0.214,-0.004
384,0.201,-0.004
385,0.319,-0.004
386,0.596,-0.004
387,0.410,-0.004
388,0.352,-0.004
389,0.437,-0.004
390,0.288,-0.004
391,0.236,-0.004
392,0.192,-0.004
393,0.205,-0.003
394,0.577,0.017
395,0.592,0.077
396,0.597,0.469
397,0.580,1.210
398,0.447,1.271
399,0.410,1.195
400,0.443,0.920
401,0.532,0.261
402,0.507,0.027
403,0.257,-0.000
404,0.229,-0.004
405,0.214,-0.004
406,0.192,-0.004
407,0.441,-0.004
408,0.387,-0.004
409,0.607,-0.004
410,0.462,-0.004
411,0.438,-0.004
412,0.449,-0.004
413,0.361,-0.004
414,0.306,-0.004
415,0.303,-0.004
416,0.279,-0.004
417,0.806,-0.003
418,0.571,0.017
419,1.746,0.087
420,0.849,0.505
421,0.322,1.218
422,0.303,1.288
423,0.289,1.214
424,0.296,0.949
425,0.300,0.246
426,0.232,0.024
427,0.263,-0.001
428,0.295,-0.004
429,0.397,-0.004
430,0.421,-0.004
431,0.364,-0.004
432,0.309,-0.004
433,0.398,-0.004
434,0.447,-0.004
435,0.340,-0.004
436,0.427,-0.004
437,0.369,-0.004
438,0.299,-0.004
439,0.250,-0.004
440,0.402,-0.003
441,0.565,-0.003
442,0.357,0.016
443,0.232,0.094
444,0.224,0.514
445,0.216,1.172
446,0.184,1.222
447,0.223,1.159
448,0.227,0.915
449,0.202,0.260
450,0.229,0.028
451,0.509,-0.000
452,0.371,-0.004
453,0.391,-0.004
454,0.498,-0.004
455,0.354,-0.004
456,0.400,-0.004
457,0.387,-0.004
458,0.329,-0.004
459,0.291,-0.004
460,0.297,-0.004
461,0.297,-0.004
462,0.267,-0.004
463,0.402,-0.004
464,0.725,-0.004
465,0.915,-0.003
466,0.504,0.021
467,0.344,0.104
468,0.227,0.521
469,0.198,1.129
470,0.199,1.170
471,0.198,1.071
472,0.198,0.866
473,0.209,0.286
474,0.222,0.059
475,0.296,0.004
476,0.429,-0.003
477,0.369,-0.004
478,0.494,-0.004
479,0.525,-0.004
480,0.580,-0.004
481,0.338,-0.004
482,0.389,-0.004
483,0.382,-0.004
484,0.345,-0.004
485,0.307,-0.004
486,0.305,-0.004
487,0.370,-0.004
488,0.541,-0.003
489,0.575,-0.001
490,0.559,0.131
491,0.311,0.292
492,0.304,0.550
493,0.198,0.812
494,0.207,0.848
495,0.218,0.573
496,0.223,0.137
497,0.226,0.058
498,0.201,0.001
499,0.206,-0.004
500,0.543,-0.004
501,0.776,-0.004
502,0.843,-0.004
503,0.851,-0.004
504,0.689,-0.004
505,0.399,-0.004
506,0.290,-0.004
507,0.306,-0.004
508,0.301,-0.004
509,0.300,-0.004
510,0.298,-0.004
511,0.487,-0.003
512,0.696,-0.004
513,0.443,-0.003
514,0.411,-0.002
515,0.209,0.012
516,0.201,0.014
517,0.229,0.033
518,0.279,0.009
519,0.200,0.037
520,0.213,0.034
521,0.229,0.025
522,0.437,-0.001
523,0.516,-0.003
524,0.580,-0.004
525,0.530,-0.004
526,0.481,-0.004
527,0.417,-0.004
528,0.339,-0.004
529,0.312,-0.004
530,0.310,-0.004
531,0.298,-0.004
532,0.295,-0.004
533,0.310,-0.004
534,0.300,-0.004
535,0.745,-0.004
536,0.503,-0.004
537,0.243,0.001
538,0.410,0.109
539,0.348,0.221
540,0.351,0.591
541,0.552,0.784
542,0.385,0.918
543,0.211,1.203
544,0.214,0.909
545,0.275,0.353
546,0.266,0.062
547,0.303,0.006
548,0.839,-0.003
549,0.690,-0.004
550,0.812,-0.004
551,0.845,-0.004
552,0.858,-0.004
553,0.366,-0.004
554,0.435,-0.004
555,0.405,-0.004
556,0.388,-0.004
557,0.327,-0.004
558,0.339,-0.004
559,0.332,-0.004
560,0.326,-0.004
561,0.482,-0.003
562,0.514,0.022
563,0.596,0.120
564,0.748,0.610
565,0.482,0.874
566,0.257,1.132
567,0.253,0.931
568,0.279,0.649
569,0.395,0.246
570,0.274,0.054
571,0.327,0.004
572,0.891,-0.003
573,0.801,-0.003
574,0.480,-0.004
575,0.673,-0.004
576,0.563,-0.004
577,0.576,-0.004
578,0.590,-0.004
579,0.323,-0.004
580,0.296,-0.004
581,0.297,-0.004
582,0.310,-0.004
583,0.280,-0.004
584,0.213,-0.004
585,0.378,-0.003
586,0.628,0.014
587,0.484,0.100
588,0.482,0.604
589,0.451,1.235
590,0.511,1.314
591,0.721,1.263
592,0.687,1.008
593,0.627,0.401
594,1.003,0.028
595,0.882,0.002
596,0.635,-0.004
597,0.634,-0.004
598,0.796,-0.004
599,0.558,-0.004
600,0.317,-0.004
601,0.275,-0.004
602,0.311,-0.004
603,0.337,-0.004
604,0.316,-0.004
605,0.319,-0.004
606,0.310,-0.004
607,0.493,-0.004
608,0.888,-0.003
609,0.587,-0.003
610,0.396,0.016
611,0.361,0.110
612,0.371,0.631
613,0.346,1.219
614,0.379,1.284
615,0.364,1.210
616,0.364,0.949
617,0.366,0.434
618,0.417,0.030
619,0.434,0.001
620,0.623,-0.004
621,1.018,-0.004
622,0.901,-0.003
623,0.797,-0.004
624,0.984,-0.004
625,0.969,-0.004
626,0.977,-0.004
627,0.974,-0.004
628,0.968,-0.004
629,0.966,-0.004
630,0.943,-0.004
631,1.096,-0.003
632,0.713,-0.004
633,0.777,-0.003
634,0.358,0.015
635,0.306,0.108
636,0.226,0.624
637,0.218,1.169
638,0.217,1.221
639,0.472,1.164
640,0.710,0.937
641,0.704,0.410
642,0.562,0.042
643,0.572,0.011
644,0.679,-0.004
645,0.979,-0.004
646,1.097,-0.003
647,0.731,-0.004
648,0.308,-0.004
649,0.302,-0.004
650,0.323,-0.004
651,0.305,-0.004
652,0.301,-0.004
653,0.318,-0.004
654,0.300,-0.004
655,0.314,-0.003
656,0.393,-0.004
657,0.491,-0.003
658,0.406,0.015
659,0.381,0.153
660,0.363,0.658
661,0.341,1.106
662,0.358,1.219
663,0.358,0.995
664,0.361,0.459
665,0.378,0.289
666,0.376,0.111
667,0.421,0.015
668,0.525,-0.004
669,0.757,-0.004
670,0.873,-0.004
671,0.809,-0.004
672,0.507,-0.004
673,0.307,-0.004
674,0.317,-0.004
675,0.305,-0.004
676,0.278,-0.004
677,0.298,-0.004
678,0.303,-0.004
679,0.604,-0.003
680,1.998,-0.005
681,0.986,-0.004
682,0.297,0.025
683,0.236,0.110
684,0.239,0.649
685,0.215,0.853
686,0.195,1.087
687,0.202,1.177
688,0.196,0.782
689,0.203,0.288
690,0.202,0.118
691,0.243,0.011
692,0.382,-0.004
693,0.444,-0.004
694,0.411,-0.004
695,0.538,-0.003
696,0.321,-0.004
697,0.324,-0.004
698,0.318,-0.004
699,0.376,-0.004
700,0.302,-0.004
701,0.247,-0.004
702,0.282,-0.004
703,0.362,-0.004
704,0.415,-0.004
705,0.677,-0.003
706,0.687,0.081
707,0.816,0.319
708,0.771,0.720
709,0.655,1.038
710,0.494,1.188
711,0.385,1.061
712,0.426,0.657
713,0.409,0.293
714,0.403,0.165
715,0.358,0.021
716,0.551,-0.003
717,0.790,-0.003
718,0.593,-0.004
719,0.536,-0.004
720,0.589,-0.003
721,0.649,-0.004
722,0.499,-0.004
723,0.415,-0.004
724,0.397,-0.004
725,0.326,-0.004
726,0.319,-0.004
727,0.315,-0.004
728,0.300,-0.004
729,0.238,0.001
730,0.725,0.043
731,0.630,0.080
732,1.670,0.221
733,1.296,0.233
734,0.814,0.185
735,0.802,0.075
736,0.759,0.025
737,0.881,0.025
738,0.687,0.022
739,0.667,-0.003
740,0.898,-0.004
741,0.815,-0.004
742,0.694,-0.004
743,0.838,-0.004
744,0.620,-0.004
745,0.388,-0.004
746,0.319,-0.004
747,0.335,-0.004
748,0.282,-0.004
749,0.304,-0.004
750,0.280,-0.004
751,0.247,-0.004
752,0.204,-0.004
753,0.233,-0.003
754,0.598,0.055
755,0.386,0.099
756,0.412,0.136
757,0.485,0.311
758,0.458,0.904
759,0.577,1.173
760,0.567,1.016
761,0.860,0.566
762,0.579,0.048
763,0.495,0.008
764,0.442,-0.003
765,0.792,-0.004
766,0.666,-0.004
767,0.535,-0.004
768,0.426,-0.004
769,0.410,-0.004
770,0.395,-0.004
771,0.387,-0.003
772,0.380,-0.003
773,0.375,-0.003
774,0.398,-0.003
775,0.357,-0.003
776,0.900,-0.003
777,0.763,-0.003
778,0.415,0.036
779,0.342,0.155
780,0.336,0.866
781,0.273,1.326
782,0.215,1.382
783,0.171,1.297
784,0.196,0.926
785,0.278,0.186
786,0.627,0.111
787,0.400,0.028
788,0.442,-0.003
789,0.674,-0.004
790,0.745,-0.004
791,0.818,-0.004
792,0.433,-0.004
793,0.573,-0.004
794,0.432,-0.004
795,0.443,-0.004
796,0.413,-0.004
797,0.294,-0.004
798,0.272,-0.004
799,0.518,-0.003
800,0.694,-0.004
801,0.346,-0.002
802,0.305,0.100
803,0.274,0.447
804,0.223,0.677
805,0.200,0.808
806,0.189,0.970
807,0.214,0.881
808,0.207,0.535
809,0.363,0.280
810,0.319,0.091
811,0.392,0.018
812,0.469,-0.004
813,0.584,-0.004
814,0.669,-0.004
815,0.654,-0.004
816,0.634,-0.004
817,0.264,-0.004
818,0.275,-0.004
819,0.294,-0.004
820,0.280,-0.004
821,0.273,-0.004
822,0.415,-0.004
823,0.524,-0.003
824,0.705,-0.003
825,0.288,-0.001
826,0.288,0.065
827,0.272,0.152
828,0.230,0.212
829,0.200,0.238
830,0.222,0.288
831,0.240,0.282
832,0.215,0.266
833,0.374,0.124
834,0.370,0.028
835,0.398,-0.003
836,0.331,-0.004
837,0.375,-0.004
838,0.573,-0.004
839,0.415,-0.004
840,0.419,-0.004
841,0.364,-0.004
842,0.369,-0.004
843,0.379,-0.004
844,0.378,-0.004
845,0.358,-0.004
846,0.410,-0.004
847,0.622,-0.003
848,0.920,-0.004
849,0.415,-0.003
850,0.208,0.008
851,0.223,0.089
852,0.214,0.147
853,0.940,0.199
854,0.758,0.309
855,0.575,0.321
856,0.325,0.279
857,0.330,0.194
858,0.386,0.090
859,0.539,0.003
860,0.594,-0.004
861,0.566,-0.004
862,0.431,-0.004
863,0.403,-0.004
864,0.296,-0.004
865,0.203,-0.004
866,0.228,-0.004
867,0.224,-0.004
868,0.208,-0.004
869,0.206,-0.004
870,0.396,-0.004
871,0.269,-0.004
872,0.242,-0.004
873,0.216,-0.000
874,0.203,0.119
875,0.399,0.285
876,0.260,0.952
877,0.202,1.306
878,0.253,1.377
879,0.212,1.259
880,0.364,0.959
881,0.417,0.602
882,0.274,0.085
883,0.280,0.009
884,0.297,-0.003
885,0.295,-0.004
886,0.272,-0.004
887,0.280,-0.004
888,0.224,-0.004
889,0.236,-0.004
890,0.240,-0.004
891,0.213,-0.004
892,0.222,-0.004
893,0.220,-0.004
894,0.225,-0.004
895,0.241,-0.004
896,0.300,-0.004
897,0.276,-0.002
898,0.480,0.040
899,0.365,0.164
900,0.339,0.951
901,0.266,1.300
902,0.251,1.372
903,0.200,1.324
904,0.224,1.046
905,0.214,0.621
906,0.240,0.071
907,0.234,0.008
908,0.234,-0.004
909,0.218,-0.004
910,0.236,-0.004
911,0.212,-0.004
912,0.295,-0.004
913,0.237,-0.004
914,0.240,-0.004
915,0.376,-0.004
916,0.274,-0.004
917,0.279,-0.004
918,0.249,-0.004
919,0.197,-0.004
920,0.215,-0.004
921,0.213,-0.002
922,0.348,0.039
923,0.343,0.161
924,0.340,0.925
925,0.351,1.214
926,0.772,1.278
927,0.333,1.229
928,0.281,0.995
929,0.217,0.551
930,0.219,0.049
931,0.283,0.012
932,0.348,-0.003
933,0.410,-0.003
934,0.395,-0.004
935,0.367,-0.004
936,0.300,-0.004
937,0.260,-0.004
938,0.204,-0.004
939,0.208,-0.004
940,0.212,-0.004
941,0.192,-0.004
942,0.211,-0.004
943,0.352,-0.004
944,0.270,-0.004
945,0.248,-0.003
946,0.205,0.029
947,0.185,0.143
948,0.194,0.929
949,0.344,1.223
950,0.361,1.294
951,0.328,1.239
952,0.278,1.007
953,0.323,0.546
954,0.291,0.037
955,0.255,0.008
956,0.357,-0.004
957,0.329,-0.004
958,0.239,-0.004
959,0.262,-0.004
960,0.306,-0.004
961,0.459,-0.004
962,0.345,-0.004
963,0.283,-0.004
964,0.263,-0.004
965,0.284,-0.004
966,0.268,-0.004
967,0.458,-0.003
968,0.797,-0.004
969,1.468,-0.003
970,0.340,0.037
971,0.178,0.158
972,0.167,0.906
973,0.192,1.244
974,0.159,1.316
975,0.164,1.288
976,0.169,1.019
977,0.174,0.616
978,0.182,0.049
979,0.189,0.010
980,0.296,-0.004
981,0.384,-0.004
982,0.392,-0.004
983,0.420,-0.004
984,0.396,-0.004
985,0.251,-0.004
986,0.246,-0.004
987,0.275,-0.004
988,0.278,-0.004
989,0.282,-0.004
990,0.277,-0.004
991,0.266,-0.004
992,0.375,-0.003
993,0.263,-0.002
994,0.192,0.039
995,0.165,0.167
996,0.163,0.871
997,0.167,1.189
998,0.166,1.246
999,0.190,1.218
1000,0.185,0.973
1001,0.187,0.612
1002,0.193,0.101
1003,0.285,0.028
1004,0.363,-0.004
1005,0.391,-0.004
1006,0.407,-0.004
1007,0.372,-0.004
1008,0.339,-0.004
1009,0.262,-0.004
1010,0.292,-0.004
1011,0.264,-0.004
1012,0.270,-0.004
1013,0.274,-0.004
1014,0.273,-0.004
1015,0.264,-0.004
1016,0.428,-0.004
1017,0.170,-0.001
1018,0.178,0.044
1019,0.193,0.154
1020,0.181,0.960
1021,0.168,1.312
1022,0.162,1.382
1023,0.164,1.323
1024,0.191,1.057
1025,0.174,0.648
1026,0.175,0.087
1027,0.186,0.014
1028,0.187,-0.004
1029,0.389,-0.003
1030,0.332,-0.004
1031,0.448,-0.004
1032,0.307,-0.004
1033,0.262,-0.004
1034,0.296,-0.004
1035,0.255,-0.004
1036,0.313,-0.004
1037,0.528,-0.004
1038,0.549,-0.004
1039,0.411,-0.004
1040,0.335,-0.004
1041,0.358,-0.001
1042,0.303,0.055
1043,0.275,0.175
1044,0.361,0.955
1045,0.341,1.289
1046,0.306,1.368
1047,0.669,1.285
1048,0.768,1.027
1049,0.654,0.645
1050,0.627,0.072
1051,0.575,0.012
1052,0.598,-0.004
1053,0.654,-0.004
1054,0.786,-0.003
1055,0.590,-0.004
1056,0.433,-0.004
1057,0.394,-0.004
1058,0.392,-0.004
1059,0.320,-0.004
1060,0.355,-0.004
1061,0.299,-0.004
1062,0.319,-0.004
1063,0.308,-0.004
1064,0.292,-0.004
1065,0.261,-0.002
1066,0.556,0.032
1067,0.466,0.152
1068,0.395,0.979
1069,0.210,1.243
1070,0.216,1.312
1071,0.226,1.245
1072,0.360,1.034
1073,0.308,0.561
1074,0.330,0.041
1075,0.404,0.011
1076,0.310,-0.004
1077,0.225,-0.004
1078,0.237,-0.004
1079,0.243,-0.004
1080,0.238,-0.004
1081,0.227,-0.004
1082,0.260,-0.004
1083,0.305,-0.004
1084,0.302,-0.004
1085,0.340,-0.004
1086,0.301,-0.004
1087,0.310,-0.004
1088,0.299,-0.004
1089,0.276,0.002
1090,0.488,0.102
1091,0.867,0.354
1092,0.894,0.980
1093,0.898,0.724
1094,1.130,0.641
1095,1.249,0.682
1096,0.563,0.261
1097,0.525,0.136
1098,0.562,0.132
1099,0.388,0.019
1100,0.375,-0.004
1101,0.372,-0.004
1102,0.684,-0.004
1103,0.864,-0.004
1104,0.786,-0.003
1105,0.280,-0.004
1106,0.305,-0.004
1107,0.305,-0.004
1108,0.307,-0.004
1109,0.294,-0.004
1110,0.383,-0.004
1111,0.413,-0.004
1112,0.633,-0.003
1113,0.426,-0.003
1114,0.220,-0.002
1115,0.214,0.046
1116,0.212,0.101
1117,0.206,0.372
1118,0.191,0.379
1119,0.198,0.212
1120,0.189,0.319
1121,0.177,0.344
1122,0.171,0.187
1123,0.667,0.037
1124,0.514,-0.003
1125,0.468,-0.004
1126,0.550,-0.004
1127,0.713,-0.004
1128,0.460,-0.004
1129,0.355,-0.004
1130,0.351,-0.004
1131,0.360,-0.004
1132,0.343,-0.004
1133,0.377,-0.004
1134,0.521,-0.004
1135,0.492,-0.004
1136,0.742,-0.003
1137,0.181,0.014
1138,0.200,0.141
1139,0.180,0.257
1140,0.171,0.970
1141,0.162,1.324
1142,0.181,1.393
1143,0.176,1.291
1144,0.155,0.837
1145,0.182,0.242
1146,0.371,0.144
1147,0.632,0.008
1148,0.506,-0.004
1149,0.486,-0.004
1150,0.361,-0.004
1151,0.195,-0.004
1152,0.189,-0.004
1153,0.188,-0.004
1154,0.211,-0.004
1155,0.186,-0.004
1156,0.175,-0.004
1157,0.191,-0.004
1158,0.289,-0.004
1159,0.381,-0.004
1160,0.537,-0.003
1161,0.508,0.003
1162,0.192,0.061
1163,0.170,0.193
1164,0.169,1.048
1165,0.182,1.307
1166,0.176,1.372
1167,0.165,1.328
1168,0.172,1.083
1169,0.172,0.679
1170,0.200,0.063
1171,0.185,0.022
1172,0.180,-0.004
1173,0.462,-0.004
1174,0.565,-0.004
1175,0.535,-0.004
1176,0.337,-0.004
1177,0.275,-0.004
1178,0.299,-0.004
1179,0.294,-0.004
1180,0.264,-0.004
1181,0.332,-0.004
1182,0.592,-0.004
1183,0.477,-0.004
1184,0.370,-0.004
1185,0.297,0.015
1186,0.162,0.129
1187,0.166,0.216
1188,0.181,1.106
1189,0.176,1.364
1190,0.157,1.419
1191,0.162,1.369
1192,0.166,1.067
1193,0.166,0.689
1194,0.178,0.106
1195,0.174,0.023
1196,0.204,-0.004
1197,0.227,-0.004
1198,0.271,-0.004
1199,0.345,-0.004
1200,0.388,-0.004
1201,0.242,-0.004
1202,0.267,-0.004
1203,0.282,-0.004
1204,0.287,-0.004
1205,0.277,-0.004
1206,0.264,-0.004
1207,0.276,-0.004
1208,0.213,-0.004
1209,0.293,-0.002
1210,0.158,0.092
1211,0.189,0.232
1212,0.190,0.317
1213,0.607,0.360
1214,0.644,0.426
1215,0.310,0.542
1216,0.256,0.463
1217,0.170,0.302
1218,0.173,0.195
1219,0.202,0.091
1220,0.189,-0.003
1221,0.192,-0.004
1222,0.249,-0.004
1223,0.341,-0.004
1224,0.344,-0.004
1225,0.276,-0.004
1226,0.284,-0.004
1227,0.303,-0.004
1228,0.268,-0.004
1229,0.267,-0.004
1230,0.291,-0.004
1231,0.262,-0.004
1232,0.252,-0.004
1233,0.267,-0.003
1234,0.303,0.025
1235,0.276,0.299
1236,0.207,0.436
1237,0.192,0.487
1238,0.197,0.291
1239,0.194,0.493
1240,0.195,0.557
1241,0.192,0.260
1242,0.201,0.134
1243,0.206,0.031
1244,0.276,-0.003
1245,0.590,-0.003
1246,0.476,-0.004
1247,0.428,-0.004
1248,0.305,-0.004
1249,0.299,-0.004
1250,0.276,-0.004
1251,0.294,-0.004
1252,0.285,-0.004
1253,0.289,-0.004
1254,0.280,-0.004
1255,0.285,-0.004
1256,0.268,-0.004
1257,0.252,-0.003
1258,0.667,0.018
1259,0.716,0.042
1260,0.851,0.045
1261,1.111,0.042
1262,0.961,0.022
1263,0.641,0.020
1264,0.726,0.056
1265,0.855,0.005
1266,0.762,-0.003
1267,0.583,-0.003
1268,0.518,-0.003
1269,0.579,-0.004
1270,0.504,-0.004
1271,0.547,-0.004
1272,0.570,-0.004
1273,0.406,-0.004
1274,0.300,-0.004
1275,0.331,-0.004
1276,0.407,-0.004
1277,0.474,-0.004
1278,0.558,-0.004
1279,0.649,-0.004
1280,0.844,-0.003
1281,1.091,-0.004
1282,1.458,-0.004
1283,0.308,-0.002
1284,0.458,0.007
1285,0.716,0.008
1286,0.765,0.013
1287,0.750,0.009
1288,0.819,0.009
1289,0.916,-0.003
1290,0.861,-0.003
1291,0.847,-0.003
